HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
42766	3	5	10	5	4	10	6	2	1	10	8	5	6	7	1	2	1	10	1	7
42767	4	4	5	3	9	9	5	1	5	1	5	1	4	5	1	5	1	10	8	2
42768	1	5	2	6	3	2	2	3	10	10	10	6	10	3	5	9	4	6	4	1
42769	6	6	3	1	7	7	5	1	8	3	6	2	8	10	10	8	5	8	10	2
42814	7	4	1	3	7	10	3	10	9	1	6	4	1	5	3	9	7	3	5	2
42815	5	8	7	8	5	10	4	4	8	6	6	6	6	3	8	9	9	6	8	2
42816	8	6	4	2	7	10	1	1	6	7	4	6	7	2	2	4	9	7	4	10
42817	7	4	10	1	1	1	6	5	3	7	9	4	5	6	8	3	4	2	10	10
42818	9	5	3	10	5	6	4	1	5	7	8	10	4	4	9	10	4	8	9	4
42819	3	6	1	2	10	3	9	2	3	3	7	5	7	4	9	3	7	4	8	4
42820	2	10	7	7	7	7	1	8	1	10	9	8	5	3	7	9	7	5	7	5
42821	7	10	10	9	3	2	1	6	2	2	10	5	4	6	4	10	1	6	8	5
42822	1	9	8	9	10	5	4	1	3	3	9	3	2	8	1	4	5	3	9	8
42823	4	7	6	5	7	3	1	4	6	3	1	7	3	8	6	10	2	5	5	1
42824	9	8	10	3	5	7	8	8	8	7	9	3	10	8	7	3	4	9	8	3
42825	6	1	6	3	3	7	7	4	6	10	7	1	10	6	1	1	6	9	2	6
42826	1	2	2	8	9	5	3	1	7	9	6	7	7	1	1	9	4	2	1	3
42827	10	1	5	4	6	9	4	2	10	8	8	10	3	2	10	6	9	4	7	5
42828	4	9	1	4	3	4	9	7	7	5	10	2	9	8	7	6	7	1	7	3
42829	4	1	8	9	6	5	9	9	9	1	7	4	2	4	2	6	1	5	6	10
42830	8	2	2	2	6	10	5	10	6	2	2	2	10	4	10	3	3	4	10	1
42831	2	5	8	1	7	10	10	7	1	2	9	10	2	6	4	1	4	7	9	1
42832	1	2	9	8	5	5	2	6	8	5	3	3	8	7	10	6	4	2	5	8
42833	4	5	6	9	1	6	7	10	3	4	10	6	8	5	8	1	3	2	9	6
42834	2	3	7	4	9	4	1	8	9	3	9	10	10	5	10	5	2	4	6	9
42841	8	10	1	5	6	3	3	2	6	10	10	4	6	5	6	1	3	8	9	8
42844	6	2	1	1	10	8	7	4	5	2	5	2	10	4	1	3	8	10	4	3
42845	10	6	4	3	10	7	1	5	3	9	9	4	9	9	9	4	5	3	8	6
42846	9	4	5	2	4	7	8	7	9	2	10	4	1	3	7	10	9	8	4	6
42847	10	2	9	1	10	7	2	3	5	3	4	1	3	9	1	10	8	2	5	4
42848	3	8	7	4	9	5	3	10	10	9	3	7	6	1	5	2	9	3	7	10
42849	8	3	1	10	9	1	7	8	4	10	3	8	1	4	7	2	1	7	3	7
42850	2	9	4	9	1	4	9	5	10	2	4	6	7	2	6	8	7	2	7	10
42895	6	2	10	8	6	3	9	8	6	3	7	8	4	8	8	3	7	5	1	8
42896	2	6	10	4	1	6	9	6	4	3	5	8	10	9	9	3	10	5	6	3
42897	8	5	10	2	3	5	7	1	5	5	2	9	3	6	5	3	9	9	8	6
42898	5	8	7	3	3	1	5	10	9	10	2	7	4	3	8	6	1	6	9	5
42899	6	7	3	9	1	6	7	10	10	4	3	10	3	10	3	10	10	5	10	3
42900	8	3	10	5	4	5	7	8	10	4	8	9	5	8	3	2	6	6	2	10
42901	2	3	5	5	1	7	1	1	2	2	8	9	8	9	3	6	3	2	8	8
42902	6	1	5	8	5	6	2	8	9	3	8	7	6	10	5	4	7	10	3	8
42903	6	8	4	2	2	9	7	5	6	10	3	8	10	5	2	7	8	2	7	3
42904	8	7	8	2	6	6	9	8	5	1	1	1	3	2	3	7	6	6	9	4
42905	1	2	2	4	7	2	3	5	10	3	5	3	6	8	10	8	7	3	4	10
42906	6	3	6	3	5	7	9	3	3	4	4	8	2	5	5	10	6	10	6	4
42907	1	6	3	4	6	7	5	7	9	8	5	10	8	8	10	10	5	4	7	9
42908	1	9	8	3	7	6	9	7	5	7	7	6	1	5	8	4	10	1	4	3
42909	7	7	10	4	2	4	2	10	9	9	7	9	6	3	8	2	1	8	7	10
42910	4	4	6	7	1	3	4	4	6	3	3	1	10	4	4	8	4	10	5	10
42911	8	4	7	7	3	7	1	8	3	4	10	9	7	6	9	2	5	1	9	6
42912	1	10	6	3	8	1	3	9	5	7	6	5	4	4	10	5	9	4	3	8
42913	2	2	5	9	10	2	5	3	9	6	4	6	4	5	3	6	6	10	3	8
42914	2	5	2	5	1	10	2	9	10	7	2	3	6	3	7	4	10	3	1	1
42915	9	5	5	8	1	3	8	6	5	9	5	1	6	10	2	7	3	5	6	5
42921	9	5	5	7	3	8	10	1	9	10	2	5	5	5	2	1	9	1	9	4
42922	6	5	10	9	10	3	1	1	8	4	2	9	6	3	4	9	4	7	6	6
42925	2	3	3	5	3	6	7	6	6	2	10	4	5	10	8	2	3	6	10	10
42926	4	1	4	7	1	10	4	10	8	2	5	1	3	8	6	7	2	1	5	4
42927	6	2	3	3	2	7	4	5	10	9	9	9	1	4	2	8	8	8	1	2
42928	8	4	2	1	5	1	4	5	3	2	6	2	4	9	4	1	8	9	4	5
42929	9	7	5	6	1	8	3	10	4	4	7	1	8	2	4	4	5	3	5	6
42930	5	10	6	5	8	7	7	3	4	1	4	1	2	3	3	10	1	5	6	9
42931	6	1	10	4	9	2	9	4	9	1	1	9	8	5	8	7	2	7	9	7
42977	10	10	3	9	1	3	10	4	9	1	7	4	6	1	10	5	10	1	2	4
42978	9	4	8	2	9	10	4	8	10	3	10	9	9	1	4	4	5	9	9	2
42979	1	4	1	3	9	5	4	2	4	8	2	2	4	3	7	3	9	5	5	9
42980	6	9	8	3	2	2	9	6	1	4	10	5	7	2	7	5	1	3	10	4
42981	10	4	1	4	4	8	5	10	9	3	2	7	9	8	10	4	6	6	8	10
42982	2	7	8	1	7	6	4	7	2	8	9	2	4	7	6	2	2	4	1	2
42983	5	1	9	5	8	6	5	4	8	9	7	1	10	7	3	5	9	7	8	9
42984	3	5	9	2	3	5	1	4	6	8	4	10	7	4	2	8	5	3	8	5
42985	4	5	6	9	6	6	4	6	2	2	3	8	5	3	5	1	3	3	10	5
42986	8	6	5	3	8	2	4	2	3	1	7	5	8	7	10	6	4	9	2	5
42987	6	3	6	8	10	9	3	3	9	5	9	10	1	7	10	5	3	4	9	7
42988	2	1	4	2	3	10	9	7	6	10	1	9	3	5	7	7	6	9	6	5
42989	2	10	2	10	7	1	1	2	8	7	1	10	2	8	2	8	5	9	9	8
42990	6	10	5	8	7	2	4	1	5	9	3	10	10	7	10	10	1	2	8	6
42991	9	5	5	6	2	1	3	9	4	10	6	7	3	2	8	8	2	8	6	3
42992	9	8	8	2	7	7	9	3	2	4	7	2	1	3	5	3	2	10	7	5
42993	3	10	3	7	6	1	2	6	9	10	4	5	5	2	3	1	5	2	3	5
42994	9	1	8	3	8	9	10	10	8	2	8	7	10	6	9	1	7	4	6	1
42995	5	4	10	4	5	1	3	2	7	4	9	9	6	3	1	1	9	8	2	3
42996	3	6	5	5	6	3	8	1	8	2	3	10	7	8	8	6	10	5	2	5
43003	10	2	2	10	3	10	6	5	4	4	8	10	5	10	3	9	10	7	4	8
43006	8	2	8	5	2	2	9	1	10	8	5	9	10	4	9	10	3	1	3	8
43007	5	5	6	8	6	4	2	10	7	7	1	2	10	4	2	4	7	10	7	7
43008	9	7	10	5	6	2	10	7	2	4	1	10	10	2	3	4	2	8	7	3
43009	5	9	1	5	10	8	2	6	7	9	2	2	5	1	9	8	10	6	6	9
43010	5	4	8	5	6	1	8	5	2	8	10	8	2	8	6	7	5	7	9	7
43011	2	3	2	2	10	7	4	5	5	3	7	4	1	9	5	2	4	7	2	6
43012	2	4	5	4	5	6	6	3	1	10	9	1	2	5	8	1	7	9	1	9
43058	3	7	2	8	1	1	7	2	1	3	9	3	5	10	9	7	5	3	10	6
43059	4	7	10	3	5	9	3	2	1	9	7	3	5	3	8	5	10	4	9	6
43060	3	3	4	9	8	6	1	8	6	3	1	10	8	2	5	9	10	1	3	8
43061	9	2	5	1	10	4	8	6	7	8	4	10	10	7	6	8	1	10	3	8
43062	2	7	6	8	1	9	2	1	8	6	7	10	3	4	4	6	1	5	6	4
43063	2	8	5	4	2	9	1	9	2	3	2	9	7	4	5	2	2	3	8	7
43064	4	2	8	10	1	1	8	2	9	6	5	6	6	9	1	5	5	10	1	2
43065	8	8	4	9	10	6	7	4	6	2	5	9	3	4	10	4	3	6	1	8
43066	2	9	5	1	10	3	10	4	2	5	5	1	7	3	4	5	6	4	7	2
43067	8	9	3	4	7	1	2	4	10	8	8	2	2	6	2	9	5	5	5	7
43068	7	7	3	2	1	5	7	6	7	9	5	4	1	5	4	6	5	1	4	5
43069	6	9	9	5	8	5	10	9	6	7	3	3	3	3	1	7	5	10	9	8
43070	1	3	2	6	10	5	9	6	5	10	9	2	1	1	7	10	2	6	1	3
43071	6	10	8	10	8	7	8	7	8	7	10	2	5	1	1	6	10	1	2	2
43072	2	7	10	5	5	7	6	10	7	10	10	4	7	6	6	8	7	3	1	7
43073	7	10	2	2	5	3	2	9	7	5	1	8	7	7	4	7	4	4	5	10
43074	1	8	2	7	3	6	1	5	3	8	6	1	9	6	9	8	4	9	7	2
43075	1	4	5	9	10	6	10	10	6	4	4	8	9	2	6	3	9	4	10	3
43076	9	6	6	9	9	10	3	1	10	1	10	1	5	9	4	10	2	2	4	4
43077	6	1	5	6	7	1	3	2	7	3	9	1	3	4	10	3	1	8	9	6
43078	1	6	2	8	5	1	9	2	9	1	6	1	5	4	9	9	8	9	2	2
43084	1	10	10	6	9	10	10	4	4	9	3	3	7	6	6	3	9	10	1	7
43085	1	10	5	3	2	9	3	10	6	8	5	7	3	2	6	1	8	5	1	2
43088	2	1	2	7	6	10	7	9	3	8	8	3	6	4	7	1	3	2	8	9
43089	2	2	3	10	7	6	7	5	7	5	1	9	5	6	9	3	5	9	9	8
43090	2	3	1	9	7	5	1	7	3	9	10	7	1	4	3	3	2	2	10	10
43091	2	10	3	3	6	5	3	9	10	9	7	1	6	2	1	4	9	6	9	4
43092	7	3	4	5	8	7	2	4	10	4	6	5	9	8	4	6	1	3	5	5
43093	5	4	4	9	4	10	3	5	8	9	1	3	1	10	6	3	1	8	9	5
43139	4	9	5	4	7	7	10	9	5	7	3	5	2	9	4	4	2	10	10	1
43140	1	1	7	6	2	8	8	3	6	9	1	2	6	10	3	9	4	7	1	8
43141	10	8	3	10	8	2	1	9	5	2	2	5	6	7	7	7	2	6	6	2
43142	5	6	4	9	8	7	5	6	1	3	3	7	4	5	2	4	6	10	8	5
43143	3	1	10	1	9	10	10	9	4	7	7	8	8	4	7	9	1	3	7	5
43144	1	8	4	4	6	3	6	1	1	5	1	7	6	4	8	8	9	2	1	9
43145	4	4	7	9	7	10	4	10	2	2	4	5	5	1	8	9	5	9	10	8
43146	5	6	5	10	3	9	3	8	6	4	1	1	1	10	8	7	8	6	8	8
43147	4	7	9	9	1	10	1	4	5	8	6	2	6	10	6	9	8	9	7	5
43148	3	7	6	6	6	6	6	8	5	2	3	1	3	7	10	10	7	7	1	2
43149	6	9	7	7	7	10	5	6	3	2	10	9	7	1	4	4	6	1	6	6
43150	9	1	4	3	10	9	4	7	3	2	7	4	4	8	6	5	4	6	9	1
43151	4	7	7	4	2	4	10	2	1	5	1	5	5	10	7	3	7	8	2	5
43152	9	8	1	1	9	1	9	7	3	10	1	9	1	2	10	1	8	2	3	3
43153	4	1	7	7	6	5	9	9	9	10	10	2	3	5	2	5	7	1	2	10
43154	6	3	8	3	7	3	2	9	8	8	1	5	2	7	3	10	7	7	3	6
43155	5	4	2	7	10	9	3	4	3	10	4	6	3	6	3	2	5	7	3	1
43156	7	10	1	5	9	5	9	5	8	9	7	2	8	2	9	5	9	6	2	9
43157	6	7	5	3	7	8	8	6	7	10	2	5	6	1	2	2	1	8	9	5
43165	2	3	10	10	4	5	4	1	9	10	3	10	4	9	6	8	9	5	4	3
43168	5	3	4	10	8	2	6	7	4	5	6	7	9	9	8	3	10	2	9	4
43169	4	6	2	8	9	9	7	6	3	4	1	7	1	2	1	7	6	1	4	6
43170	8	4	9	9	1	9	9	1	7	4	5	4	9	10	7	1	4	6	7	2
43171	6	9	8	1	2	8	4	10	4	9	4	4	8	4	2	9	8	8	10	8
43172	10	8	1	4	5	2	9	3	9	4	4	7	5	9	6	4	2	1	7	9
43173	2	2	7	6	9	6	5	9	9	8	5	6	7	2	10	10	3	7	6	3
43174	5	8	2	9	2	4	7	9	1	10	1	6	7	9	8	7	9	4	9	3
43221	6	7	8	6	9	9	6	6	4	3	8	3	2	9	4	8	5	7	2	7
43222	6	9	4	3	6	4	7	2	7	1	4	1	7	10	8	10	1	3	6	2
43223	10	9	8	6	6	9	4	10	6	8	5	4	1	10	7	4	5	9	8	8
43224	4	1	6	3	9	10	8	7	1	10	2	5	2	1	6	5	4	4	5	1
43225	4	5	8	6	5	1	5	10	3	1	8	5	8	3	9	3	9	3	2	10
43226	10	6	2	1	5	8	5	8	3	5	1	10	8	2	9	2	6	9	1	2
43227	2	10	9	6	9	6	2	5	2	4	1	6	3	3	1	7	10	9	9	3
43228	10	2	4	4	4	8	7	5	2	5	7	2	2	1	7	8	5	7	8	4
43229	9	1	9	8	2	2	10	1	10	2	3	2	10	2	5	3	10	4	5	2
43230	8	5	1	10	4	2	5	3	8	10	9	10	7	6	8	6	6	10	5	2
43231	2	4	3	8	7	8	10	6	5	3	6	2	5	6	8	5	2	8	4	10
43232	10	5	5	5	3	1	9	3	4	4	6	10	1	10	3	9	7	10	3	6
43233	2	2	3	9	10	4	1	5	2	3	1	8	8	9	6	3	5	10	8	5
43234	2	5	6	9	4	10	9	2	6	2	4	2	4	2	2	6	5	6	9	4
43235	6	1	5	3	3	5	3	5	8	4	3	6	2	7	2	2	10	3	1	2
43236	1	4	1	3	6	7	4	2	4	8	8	9	7	4	4	8	9	2	10	7
43237	7	1	4	6	7	4	2	6	2	7	6	6	8	1	1	6	10	9	1	1
43238	3	1	8	7	1	8	8	9	2	8	5	8	10	6	1	8	4	4	3	9
43239	6	6	10	7	10	9	6	1	6	8	7	6	3	9	7	7	3	1	4	7
43246	8	8	2	5	2	9	1	6	9	6	6	7	5	8	5	7	8	2	1	9
43247	9	5	5	2	8	6	9	6	8	1	10	9	2	4	6	2	1	10	3	10
43250	6	5	4	7	1	5	6	6	4	7	5	8	3	4	5	8	9	7	1	6
43251	8	7	5	5	3	7	2	9	2	1	5	5	3	1	1	2	7	4	1	6
43252	7	5	6	5	8	2	7	1	1	5	4	5	1	8	3	5	9	2	9	3
43253	8	7	4	10	1	3	9	10	5	1	8	9	9	6	10	3	4	8	6	2
43254	1	6	5	6	2	10	10	1	8	7	7	9	7	9	5	6	5	1	7	7
43255	6	6	6	2	10	8	3	9	8	2	1	1	1	9	1	7	1	1	9	4
43303	9	5	4	10	6	10	3	6	6	3	3	3	5	9	4	6	7	7	9	7
43304	8	3	6	6	6	10	7	9	8	1	10	3	9	4	3	9	9	8	2	6
43305	2	9	4	2	2	7	6	6	4	1	4	3	5	8	9	4	7	3	6	1
43306	2	5	5	9	2	5	9	3	3	5	6	8	8	4	6	7	4	3	1	5
43307	9	10	7	7	5	5	8	4	8	8	10	3	8	9	2	3	4	9	5	3
43308	7	2	10	2	7	8	8	9	9	6	6	8	9	6	6	9	3	2	10	5
43309	6	10	8	3	10	4	3	6	5	1	1	5	4	1	8	1	4	5	7	6
43310	5	9	9	7	2	4	9	4	4	1	10	4	9	6	3	4	7	10	10	5
43311	9	4	7	5	10	4	10	3	9	1	5	3	6	3	5	7	2	1	10	6
43312	2	7	10	9	8	4	3	8	3	9	2	8	6	7	8	1	1	6	6	10
43313	5	8	10	7	5	2	7	3	10	4	8	3	1	7	9	9	9	2	8	4
43314	5	4	8	5	3	8	6	10	1	8	7	3	3	5	5	1	5	8	8	8
43315	9	4	2	9	10	9	7	1	3	4	3	4	1	3	6	2	2	2	2	8
43316	6	10	2	2	5	3	3	5	10	6	3	1	9	4	6	5	7	1	10	1
43317	10	5	2	5	5	1	1	3	8	3	10	4	6	8	10	8	9	10	10	4
43318	5	8	1	9	2	3	8	3	7	9	2	4	9	3	4	3	2	2	2	2
43319	2	8	7	10	5	5	2	1	6	2	1	4	5	4	7	6	10	3	7	7
43320	9	1	8	4	5	7	2	3	9	8	5	7	8	9	1	8	7	4	4	9
43328	1	7	2	1	1	7	2	8	3	8	6	8	10	3	6	2	2	8	7	4
43331	7	2	4	7	7	4	3	2	8	2	5	7	4	4	3	8	10	9	5	5
43332	4	6	5	10	8	5	10	3	9	10	9	5	10	1	5	2	4	4	7	2
43333	1	2	2	8	4	9	8	5	9	4	6	1	8	10	3	1	6	3	3	6
43334	9	4	2	6	8	10	9	7	5	1	9	4	7	10	9	1	10	5	3	10
43335	9	4	2	1	7	1	4	10	7	6	9	3	5	3	9	1	4	7	5	4
43336	10	8	5	2	2	5	10	9	5	7	7	1	4	4	5	5	2	6	5	8
43384	5	9	4	1	1	5	5	10	4	8	2	5	8	9	9	7	6	8	8	6
43385	3	2	6	6	1	6	8	3	10	4	7	10	8	5	8	9	4	9	9	3
43386	3	3	3	8	7	4	9	10	10	8	8	3	7	2	6	7	3	1	1	9
43387	8	7	1	8	3	1	7	1	4	5	6	5	1	7	3	6	7	6	1	3
43388	9	8	3	1	9	6	1	6	6	1	8	7	9	6	6	6	7	3	4	2
43389	8	1	3	4	4	1	2	10	2	10	7	9	7	9	4	1	8	1	9	4
43390	5	4	6	8	4	5	1	3	4	3	3	3	6	3	3	2	2	8	7	5
43391	7	2	5	7	7	8	1	5	4	1	5	3	8	3	4	6	6	10	4	7
43392	10	8	1	8	9	4	4	3	5	8	1	2	8	10	5	1	6	7	2	9
43393	5	6	10	5	4	5	3	2	9	9	9	9	9	1	7	8	3	5	10	5
43394	3	5	8	9	4	4	1	10	10	4	9	10	3	8	2	6	9	6	6	4
43395	10	3	5	9	4	2	3	3	10	4	2	8	8	6	8	5	1	1	5	7
43396	3	3	2	1	1	7	6	1	1	4	2	1	5	4	4	1	5	3	8	2
43397	4	9	4	9	8	8	2	2	5	9	7	10	4	7	3	7	5	4	2	10
43398	6	2	8	9	9	6	10	10	4	9	5	3	4	1	6	7	10	4	5	1
43400	4	10	10	3	2	10	3	9	4	10	5	6	9	4	8	9	5	3	6	6
43404	3	8	2	1	8	7	4	9	3	2	3	7	10	4	4	2	2	10	7	9
43408	7	7	8	9	3	6	7	9	9	5	6	10	7	7	7	1	8	1	5	6
43411	6	10	9	7	2	8	1	9	8	10	1	9	9	1	9	8	1	9	4	6
43412	3	3	10	1	10	1	9	9	7	4	10	2	2	7	5	7	10	3	4	1
43413	3	2	3	5	6	9	10	4	1	6	9	8	6	4	6	9	5	6	8	7
43414	9	8	3	1	5	2	7	5	7	7	8	2	8	10	6	6	7	5	3	6
43415	7	6	9	8	5	6	6	9	7	2	4	2	5	5	5	5	1	4	5	3
43416	6	1	6	10	7	5	3	10	1	2	4	10	4	7	9	2	1	3	5	2
43417	1	1	7	4	4	10	8	9	4	2	3	2	4	10	9	4	7	1	2	4
43466	1	6	5	1	9	6	5	5	1	6	10	9	1	3	5	8	6	2	3	9
43467	4	6	1	5	1	10	7	10	1	1	8	5	6	5	9	9	8	3	8	3
43468	1	7	9	2	4	10	3	8	2	6	6	5	3	1	7	10	5	9	2	1
43469	4	2	3	2	8	4	10	10	7	5	3	9	8	7	8	4	3	4	2	6
43470	9	5	3	1	8	2	6	4	5	2	10	3	4	1	8	9	7	2	9	4
43471	9	6	3	10	4	5	2	1	7	10	3	4	7	2	3	6	2	8	5	7
43472	8	2	3	2	6	1	8	3	4	9	1	4	5	7	8	7	6	7	2	1
43473	7	8	8	9	6	2	3	8	3	2	7	3	3	4	6	8	9	6	4	8
43474	5	2	3	1	8	9	2	5	3	8	1	1	10	6	2	9	1	9	9	10
43475	8	4	1	4	7	2	5	2	4	6	7	8	2	4	10	8	4	7	8	7
43476	6	5	9	4	5	10	2	7	10	3	5	1	7	9	2	3	3	6	4	10
43477	5	5	7	4	3	4	5	6	10	5	2	4	4	9	6	5	3	1	3	6
43478	8	6	3	10	2	7	10	10	7	10	2	8	2	1	7	7	7	8	10	1
43479	1	4	10	7	7	1	1	1	6	2	3	8	3	7	7	6	1	6	6	3
43480	4	5	1	3	8	7	8	6	4	2	2	9	9	5	10	3	6	6	6	9
43489	10	6	1	6	3	8	1	5	2	10	8	4	9	6	1	8	7	3	4	10
43490	2	4	1	9	5	1	2	5	3	6	1	10	5	3	5	2	7	4	10	3
43493	6	5	2	6	7	2	8	10	9	10	8	4	2	2	4	10	6	4	6	9
43494	2	1	6	6	2	6	9	1	8	6	6	6	6	7	7	1	4	1	3	2
43495	10	8	7	10	3	3	3	6	8	7	5	10	10	5	2	2	10	4	4	2
43496	3	1	6	5	7	10	10	6	5	4	8	4	5	6	7	1	1	2	2	6
43497	5	5	4	4	6	8	1	6	2	7	6	2	8	7	2	4	2	9	5	6
43498	10	9	4	3	8	4	2	10	7	3	3	1	6	6	1	4	8	5	7	1
43548	6	10	10	9	3	1	7	10	4	5	5	4	8	3	3	6	5	3	3	7
43549	6	7	4	3	4	8	4	8	6	2	5	10	2	1	5	10	10	10	8	1
43550	1	1	1	7	8	5	6	1	6	8	7	2	9	7	6	1	8	9	1	1
43551	1	6	5	4	3	3	2	5	6	2	5	7	5	2	9	10	6	3	3	5
43552	8	1	8	3	5	1	9	6	5	3	2	9	7	10	1	4	5	2	5	2
43553	4	9	8	2	9	9	3	4	1	5	9	3	2	10	3	5	7	9	8	10
43554	10	10	7	1	3	6	8	9	8	2	1	4	2	6	8	9	2	4	1	6
43555	7	6	6	7	5	9	10	4	3	1	3	2	4	6	5	4	4	8	7	6
43556	8	9	3	10	7	10	9	4	7	2	7	2	2	7	1	1	9	1	7	1
43557	2	8	8	2	3	8	2	7	5	10	1	6	3	2	7	10	4	1	4	4
43558	9	3	5	10	9	5	9	9	5	1	4	5	9	1	5	7	10	6	9	1
43559	2	6	8	10	10	6	4	10	2	5	7	4	7	4	8	6	9	6	1	4
43560	9	10	1	1	3	3	6	2	7	3	6	4	1	3	2	6	7	4	3	9
43561	4	6	9	3	10	3	9	10	8	5	7	2	9	2	1	8	9	10	1	7
43567	8	6	1	1	1	10	5	3	5	8	8	8	9	7	9	3	10	10	10	9
43571	5	10	9	1	3	8	4	1	9	7	7	10	2	3	2	3	5	8	10	8
43574	7	9	8	1	3	10	2	3	10	5	6	8	5	2	8	10	8	6	8	10
43575	6	5	3	4	8	6	4	9	5	5	3	9	7	2	8	2	3	1	9	8
43576	9	3	5	3	2	3	6	1	10	5	10	1	5	10	10	8	9	4	6	8
43577	10	7	10	3	9	8	4	6	6	10	5	7	1	1	5	1	6	8	9	2
43578	1	6	9	2	3	7	8	5	6	8	3	5	1	7	8	4	7	10	7	2
43579	5	9	7	10	8	4	4	5	2	5	5	10	5	6	9	2	1	3	8	4
43629	8	3	2	1	5	6	5	6	10	6	2	9	9	8	4	7	5	8	9	3
43630	10	5	3	5	2	5	6	5	7	1	1	6	5	3	6	3	1	6	3	4
43631	3	9	9	1	5	10	5	9	1	6	6	3	9	7	9	6	2	4	8	8
43632	7	9	10	6	1	9	4	10	1	8	4	4	5	6	1	7	7	1	8	2
43633	8	8	2	1	5	4	8	1	6	3	6	6	2	2	5	6	2	6	6	10
43634	6	8	10	8	2	7	9	6	8	9	8	6	9	9	6	6	10	9	1	1
43635	10	1	5	2	1	2	10	2	6	8	9	9	1	2	3	5	7	3	8	4
43636	7	7	7	7	4	6	2	5	7	8	4	10	5	6	3	8	1	3	5	9
43637	9	2	5	1	10	1	10	8	6	9	9	7	3	7	3	8	10	3	3	10
43638	3	10	6	8	5	4	10	2	5	10	9	9	1	3	8	5	7	5	10	5
43639	9	3	2	9	6	7	4	1	10	9	6	2	7	3	6	9	2	7	7	2
43640	3	3	10	5	5	4	5	7	1	7	7	2	8	5	8	1	10	5	8	5
43641	6	2	5	10	6	7	10	1	2	3	2	9	8	9	8	7	4	7	1	3
43642	2	7	5	10	6	3	9	2	5	2	3	4	10	10	2	1	5	5	1	6
43648	5	9	1	9	4	3	2	8	7	5	9	9	3	7	2	7	1	6	6	10
43651	5	9	1	8	7	2	1	1	9	4	1	4	7	7	7	9	8	3	8	9
43652	5	2	5	9	10	9	1	7	1	8	10	6	3	10	10	7	8	5	6	3
43655	2	7	9	4	1	4	7	8	10	1	1	2	7	10	9	5	1	5	3	7
43656	4	2	9	8	10	9	3	1	4	8	4	1	5	7	2	2	5	7	7	2
43657	5	10	2	2	10	2	2	5	5	4	8	5	8	2	5	4	3	5	1	8
43658	2	4	2	9	8	1	6	4	6	5	2	2	10	9	8	8	2	8	5	7
43659	1	10	8	5	1	9	3	3	8	7	2	7	8	6	4	9	2	9	9	7
43660	2	2	5	4	10	3	9	4	4	1	4	1	6	5	7	1	3	7	10	4
43711	2	7	1	7	1	1	8	6	10	10	2	4	2	7	6	4	1	8	1	10
43712	5	5	7	8	4	1	8	3	4	8	3	10	8	3	2	10	8	3	10	9
43713	5	10	7	6	6	3	1	2	10	7	8	4	1	7	9	1	5	9	10	7
43714	2	9	8	7	7	8	1	5	1	1	1	2	2	2	7	5	8	3	7	2
43715	2	1	1	1	1	9	5	6	5	4	3	1	7	4	3	5	10	6	5	7
43716	5	5	7	9	6	5	10	5	10	5	6	6	10	10	6	2	10	8	5	1
43717	6	6	7	4	3	8	2	1	8	2	10	7	4	3	2	5	6	5	8	4
43718	10	3	4	2	1	10	5	1	3	2	7	7	7	10	6	9	4	9	5	7
43719	5	5	2	9	9	4	5	8	4	9	6	2	3	5	4	10	8	4	4	3
43720	8	9	6	5	1	1	7	5	2	5	9	1	9	3	6	1	6	9	5	1
43721	9	1	1	1	9	2	9	9	8	4	3	1	8	7	2	9	5	8	1	1
43722	7	2	3	9	3	4	1	4	9	7	8	8	10	10	2	5	5	8	10	6
43723	4	9	1	1	2	3	4	3	2	6	10	2	6	9	4	4	2	3	6	3
43729	8	6	5	6	3	9	3	3	10	6	10	2	1	9	3	2	1	7	9	1
43732	5	9	6	5	6	2	6	1	5	9	10	1	1	5	2	3	5	4	5	7
43733	4	9	5	4	6	5	9	1	9	2	5	6	9	8	5	9	9	10	9	2
43736	7	2	4	2	5	2	2	3	7	9	1	10	5	5	10	1	6	1	4	8
43737	4	5	2	4	5	4	3	2	5	3	6	7	5	9	1	6	2	3	9	4
43738	10	6	10	8	3	5	10	8	7	1	2	6	10	9	5	1	2	10	9	4
43739	6	7	2	6	5	9	1	1	6	7	4	4	4	10	4	1	2	2	1	3
43740	7	10	5	7	9	8	9	9	1	1	4	3	3	5	6	5	10	9	6	10
43741	2	8	4	9	7	4	10	2	3	6	3	2	6	8	8	8	2	7	1	4
43793	10	10	3	1	3	5	1	10	3	5	7	8	3	6	8	2	10	8	7	4
43794	1	10	7	6	10	9	4	8	7	6	3	7	3	8	4	4	10	3	9	2
43795	9	8	5	5	6	8	6	1	4	10	3	8	7	2	5	9	4	10	4	1
43796	1	6	8	9	5	8	5	1	4	8	3	3	6	2	1	10	5	7	6	9
43797	3	7	7	7	9	1	4	8	10	7	9	1	5	9	4	6	10	6	7	5
43798	2	3	4	3	2	2	4	2	9	10	1	5	5	3	5	4	10	8	6	3
43799	1	5	3	5	8	7	7	10	3	6	7	6	6	9	10	1	2	6	6	7
43800	3	3	1	8	4	3	10	1	2	8	2	9	7	7	5	8	8	7	5	10
43801	10	7	4	2	7	8	9	7	4	10	7	10	6	3	1	3	3	8	4	1
43802	9	4	7	4	8	4	4	2	5	4	1	2	1	5	10	7	7	9	7	9
