HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
45251	5	2	2	5	7	3	7	6	10	9	10	9	1	9	5	5	5	3	9	6
45252	9	9	4	8	3	4	4	9	8	4	1	5	6	4	10	5	2	5	1	2
45253	4	7	3	10	10	6	4	5	7	3	2	8	3	2	3	1	3	5	6	10
45254	3	10	4	2	5	2	8	8	3	3	9	10	4	3	9	4	4	5	10	2
45255	9	1	4	10	3	6	8	6	8	2	3	6	8	10	7	6	8	3	1	7
45256	10	9	9	2	2	7	5	6	4	5	3	9	10	5	4	10	6	6	3	1
45257	6	2	1	2	9	7	9	2	1	10	10	4	2	10	4	6	6	7	7	9
45258	10	10	9	8	8	4	6	6	4	10	10	5	10	8	10	7	7	6	1	8
45259	8	2	4	1	3	8	9	5	5	4	6	10	3	5	8	8	5	4	9	8
45260	2	1	7	3	3	7	10	2	7	8	4	7	9	7	2	5	1	1	8	6
45261	6	9	8	5	4	8	1	9	7	7	1	2	4	8	6	8	2	4	9	8
45262	10	7	3	7	9	6	7	1	8	10	1	9	6	5	4	5	6	3	8	1
45263	6	10	9	6	6	5	5	4	8	4	2	4	3	6	6	1	5	1	10	6
45264	7	6	8	8	10	3	1	10	7	5	9	2	3	8	1	1	9	6	4	1
45265	7	7	4	9	6	10	4	2	4	5	4	2	8	9	5	4	10	10	6	5
45280	1	4	9	1	1	2	4	8	6	4	1	9	9	2	7	9	10	4	9	6
45313	6	6	10	6	3	3	9	8	9	9	10	2	10	9	10	4	3	4	3	2
45314	2	5	6	2	9	10	5	5	1	3	4	3	7	3	1	10	5	5	8	8
45315	3	5	4	1	1	8	1	10	9	10	6	6	2	5	7	4	8	10	10	4
45316	9	10	5	6	7	5	10	6	9	2	10	4	3	10	6	8	3	3	4	4
45317	4	10	6	3	4	9	8	2	4	6	8	4	3	5	9	9	5	8	5	7
45318	4	10	3	10	1	8	5	9	4	9	6	4	4	9	4	2	6	7	4	8
45319	8	10	9	2	9	8	4	9	3	7	10	10	7	9	3	2	9	10	4	10
45320	5	8	10	3	3	9	6	5	8	2	9	10	8	4	3	2	6	9	6	4
45321	8	9	2	8	1	2	3	7	10	1	6	7	10	5	6	2	9	1	10	2
45322	1	5	2	6	5	1	9	6	6	9	2	1	8	4	8	1	10	6	9	8
45323	2	10	2	8	5	4	7	5	7	5	2	6	2	1	9	5	9	10	4	8
45324	4	7	3	2	10	1	1	9	7	3	8	2	7	6	8	3	2	6	6	6
45325	3	10	7	7	5	6	7	10	3	8	9	5	9	10	6	6	10	4	1	10
45326	7	10	1	5	5	9	7	10	6	10	3	3	8	7	7	1	4	4	6	9
45327	1	10	10	4	8	2	8	9	1	7	10	7	4	9	4	9	5	5	10	2
45328	10	2	5	1	1	8	2	6	3	6	6	6	6	8	2	6	9	7	1	9
45329	6	8	1	4	2	8	2	4	3	9	6	1	1	1	4	2	3	7	7	1
45330	1	2	2	10	5	1	4	2	5	8	10	1	4	9	6	9	7	8	10	7
45331	3	5	1	8	9	8	3	9	6	7	10	5	6	8	9	2	5	9	6	7
45332	5	3	2	7	9	8	8	10	8	4	3	6	2	3	1	9	8	5	1	9
45333	2	9	2	7	7	9	5	4	9	2	8	5	9	10	2	7	9	5	4	7
45334	3	9	1	2	6	6	10	3	7	5	10	9	5	6	1	8	2	10	3	4
45335	1	10	1	4	8	2	8	6	10	3	2	9	4	5	4	8	1	6	8	4
45336	6	6	5	7	2	7	8	3	8	4	5	8	7	1	3	8	2	9	6	8
45337	2	2	5	1	1	4	8	8	1	10	3	5	8	4	5	3	2	3	9	1
45338	8	6	4	5	8	2	6	1	7	1	9	2	5	10	8	7	8	5	8	5
45339	6	9	5	1	2	4	6	2	9	2	9	4	2	9	8	8	6	8	2	7
45340	7	3	9	4	8	10	7	3	2	2	4	4	6	9	9	9	8	3	1	3
45341	3	9	4	9	9	1	10	4	9	2	3	5	8	3	1	5	1	10	1	8
45342	7	2	5	5	9	9	5	6	6	2	8	10	2	10	2	7	3	4	4	1
45343	8	2	4	2	9	5	2	8	10	3	4	3	4	2	6	9	3	9	4	7
45344	8	7	10	6	8	6	4	6	5	7	1	9	3	10	9	4	5	8	2	5
45345	8	5	7	10	1	3	9	7	3	3	6	1	10	4	2	3	10	4	4	1
45346	10	9	7	7	5	7	7	3	4	10	4	8	4	4	10	9	7	7	1	7
45360	2	5	1	8	10	6	4	3	6	6	9	5	2	2	5	2	9	4	3	2
45361	5	10	7	1	5	4	9	1	4	2	2	10	9	4	4	8	3	9	2	6
45395	9	4	8	4	8	9	3	3	9	1	4	7	1	7	9	7	7	10	7	2
45396	5	1	4	1	1	9	8	1	6	9	3	3	4	1	1	9	6	1	2	6
45397	10	8	5	4	6	3	6	5	6	7	2	7	8	1	7	6	10	4	9	8
45398	6	6	8	2	4	3	2	8	10	8	4	5	9	5	5	5	10	10	8	9
45399	3	8	1	5	5	6	9	4	6	8	10	7	3	4	10	7	9	1	6	1
45400	2	7	8	10	4	4	9	1	7	4	4	10	8	1	1	2	6	5	3	6
45401	10	4	8	2	3	2	9	1	7	6	7	8	9	2	8	1	5	9	8	6
45402	8	5	8	8	6	9	10	7	9	4	3	9	10	9	7	1	1	8	4	5
45403	5	6	5	4	9	4	2	10	10	9	9	6	5	3	5	5	4	9	4	10
45404	7	2	1	3	1	3	7	5	8	2	6	3	3	8	5	6	4	4	3	8
45405	5	9	7	5	8	8	9	10	6	7	7	5	5	5	3	4	7	4	10	1
45406	7	7	10	4	1	3	3	3	10	8	5	9	1	8	6	6	9	7	9	8
45407	10	8	8	7	9	7	8	10	3	2	7	8	10	5	4	10	2	5	4	3
45408	10	3	5	2	8	10	8	10	2	1	1	10	9	3	3	5	6	6	8	6
45409	9	10	5	9	4	8	6	2	4	9	4	1	10	9	4	2	8	4	6	1
45410	4	2	7	3	2	2	1	9	10	1	1	6	2	2	5	3	2	1	2	4
45411	6	8	6	9	2	10	4	2	8	7	8	7	8	2	6	2	10	9	3	1
45412	4	7	6	10	6	3	1	8	9	5	2	3	8	7	4	4	6	10	2	2
45413	6	10	10	3	5	6	2	8	9	10	7	7	10	10	6	5	6	8	7	7
45414	6	6	5	2	3	2	5	3	4	1	9	1	9	5	10	1	1	9	5	10
45415	7	9	8	5	8	6	8	1	3	8	7	8	5	5	10	9	4	5	10	4
45416	2	5	8	6	3	6	9	3	7	8	7	2	6	2	6	7	4	4	9	8
45417	10	4	7	5	10	3	7	7	7	8	5	2	7	9	3	10	1	3	1	3
45418	5	8	4	7	4	10	9	9	5	2	1	5	2	3	9	7	10	3	2	8
45419	5	5	6	4	6	2	4	1	1	1	7	10	8	3	10	9	8	8	7	4
45420	10	8	10	5	3	5	10	2	8	10	10	5	8	3	6	2	4	1	9	3
45421	3	5	1	5	8	6	7	1	5	8	6	9	4	6	9	2	3	2	10	7
45422	5	9	1	9	10	4	6	6	2	9	4	3	5	8	1	8	8	2	6	10
45423	8	7	3	4	8	1	10	6	10	1	1	2	2	4	6	10	4	7	5	9
45424	1	9	7	5	1	9	3	1	9	10	9	8	7	10	6	9	8	10	5	5
45425	3	2	3	1	10	1	1	3	6	1	3	6	7	3	6	4	6	5	10	5
45426	8	7	3	4	1	9	4	5	4	9	10	4	1	3	2	10	9	10	8	10
45427	8	5	1	10	6	4	1	3	8	6	4	10	7	4	9	6	4	2	4	10
45442	6	9	9	10	10	10	4	10	4	5	9	4	4	9	4	5	2	8	4	2
45476	2	8	5	2	7	6	3	5	6	2	6	10	6	10	5	7	8	4	1	8
45477	10	8	5	5	9	10	7	1	3	7	8	6	1	4	8	10	7	2	2	2
45478	3	9	9	1	8	1	3	5	2	5	6	4	1	10	5	10	1	4	10	8
45479	7	1	10	5	7	2	1	1	10	4	8	9	9	9	2	8	8	10	4	6
45480	4	1	7	4	7	5	1	8	3	2	7	5	10	1	6	1	7	9	8	10
45481	10	8	6	9	7	8	10	9	3	10	5	4	5	5	9	3	1	5	4	2
45482	6	4	2	5	1	5	7	9	1	1	6	9	3	2	6	3	10	1	10	3
45483	3	7	4	4	1	10	2	4	7	10	8	4	2	1	4	8	10	5	2	2
45484	1	5	6	6	9	1	6	7	6	4	10	5	7	5	3	7	6	9	4	5
45485	5	7	8	8	2	5	1	3	8	10	4	2	10	8	1	4	4	2	8	3
45486	3	6	6	10	1	2	6	9	1	4	7	1	2	8	6	4	4	7	7	1
45487	3	2	9	9	2	7	9	5	3	5	4	2	10	10	7	7	7	5	6	4
45488	9	5	4	9	8	7	2	9	9	4	4	5	5	7	4	1	1	3	4	4
45489	9	3	8	7	10	2	5	1	8	1	2	5	9	1	6	1	5	8	8	4
45490	9	1	8	2	4	10	1	10	9	10	4	2	9	9	10	4	10	6	4	7
45491	4	10	9	10	10	9	5	8	5	1	7	4	1	10	1	1	1	1	9	6
45492	6	8	9	7	4	6	10	7	3	9	3	6	5	1	10	7	5	4	2	9
45493	4	4	5	2	1	10	6	7	3	7	6	5	9	4	1	7	4	10	6	3
45494	4	5	8	4	8	10	6	7	4	3	7	10	4	8	5	4	6	6	7	10
45495	3	7	3	4	4	9	1	4	2	10	2	7	7	4	2	3	1	1	1	2
45496	2	3	5	10	10	6	1	5	7	7	1	5	6	5	9	7	3	9	4	10
45497	4	2	10	2	5	5	4	6	9	1	1	1	2	9	2	1	9	3	6	4
45498	9	4	5	3	2	3	7	10	3	7	8	8	8	3	7	10	5	5	7	3
45499	2	10	8	8	10	7	9	10	4	5	3	1	7	10	10	9	10	1	1	8
45500	8	8	7	1	4	6	6	9	9	6	2	2	6	8	5	10	2	10	9	6
45501	4	2	6	9	8	3	5	1	4	4	3	4	7	3	6	6	8	3	6	6
45502	5	9	2	2	9	4	2	4	10	10	1	2	2	10	9	2	8	3	10	4
45503	6	9	5	7	4	6	4	7	7	10	7	8	6	3	6	2	4	9	6	7
45504	4	10	10	8	9	9	8	7	1	3	3	4	8	1	4	2	4	5	5	5
45505	2	8	6	2	7	7	1	6	8	9	10	8	7	2	8	8	8	5	5	5
45506	5	7	4	8	10	2	2	4	6	4	6	2	1	9	7	10	7	6	3	7
45507	10	9	3	9	6	5	7	7	9	9	3	9	9	3	5	4	10	2	4	8
45508	6	7	2	7	1	6	3	4	2	7	2	3	4	9	1	2	4	9	7	8
45509	10	7	8	2	2	6	6	9	6	8	1	10	2	5	9	5	3	5	1	2
45557	1	10	1	4	4	1	10	5	10	9	3	8	4	4	1	4	5	6	1	5
45558	5	1	10	8	8	8	2	6	4	7	5	5	6	10	10	2	10	7	6	7
45559	6	4	10	5	5	4	2	2	6	5	4	10	2	7	10	7	3	2	10	5
45560	1	7	10	4	1	6	4	4	9	7	6	4	3	1	7	7	9	4	3	6
45561	1	7	9	1	4	7	8	5	3	8	5	10	9	6	10	10	4	1	7	2
45562	6	5	5	3	10	9	5	1	9	3	6	10	4	8	4	1	5	9	7	2
45563	2	1	9	9	9	4	3	6	10	6	10	9	4	7	7	4	10	8	8	9
45564	3	7	9	7	1	4	5	1	6	9	1	4	3	8	2	10	9	9	5	3
45565	3	10	6	3	8	6	2	3	10	7	7	1	7	5	1	3	2	3	4	7
45566	1	2	10	10	8	10	4	9	8	2	2	8	9	4	9	1	4	5	10	4
45567	2	8	1	10	9	8	3	9	2	3	5	1	5	10	6	9	7	10	6	1
45568	8	7	6	4	7	6	6	2	10	10	5	2	6	8	2	1	2	7	2	10
45569	9	1	8	2	3	1	10	3	8	3	5	4	10	5	6	1	2	2	5	10
45570	8	3	10	7	10	3	7	10	10	9	1	5	10	1	1	6	8	10	8	1
45571	7	9	8	8	10	1	6	8	8	2	6	4	2	3	10	9	5	5	7	4
45572	7	4	2	7	1	2	2	10	10	1	9	6	5	3	6	1	6	3	6	6
45573	3	5	7	7	2	9	6	1	9	3	3	6	10	2	3	4	8	6	3	10
45574	1	7	10	7	5	5	4	2	1	1	7	6	8	2	7	4	10	4	9	4
45575	2	2	10	6	10	2	9	6	1	6	7	7	9	5	10	1	6	9	1	1
45576	3	3	10	8	5	8	6	5	8	8	10	6	4	7	6	7	5	1	3	3
45577	8	7	5	2	5	6	7	8	7	8	10	1	10	3	9	9	7	7	1	8
45578	6	9	3	9	2	8	9	8	9	9	8	8	4	4	2	10	10	1	1	1
45579	2	5	2	4	5	10	3	7	8	7	10	1	10	1	7	4	10	3	3	5
45580	4	6	1	6	4	6	6	2	1	2	4	8	9	9	6	5	10	2	7	1
45581	2	6	8	9	4	6	4	1	2	6	1	10	8	8	10	7	1	2	9	9
45582	7	4	9	10	2	7	3	2	10	8	6	7	4	2	10	2	4	8	3	3
45583	10	10	10	1	9	3	2	8	6	6	6	3	9	1	2	1	4	4	9	10
45584	9	2	5	5	2	3	1	6	5	1	7	3	8	5	5	4	2	7	5	6
45585	4	4	10	10	4	2	2	10	1	10	1	7	6	3	10	7	9	10	7	8
45586	7	8	9	2	10	7	7	10	7	9	7	3	5	10	6	1	6	6	3	6
45587	3	1	6	6	1	4	7	10	6	1	6	9	9	7	9	5	9	1	7	5
45588	10	10	5	7	5	9	3	10	10	8	8	4	9	2	4	10	2	3	6	10
45589	1	10	2	8	10	9	4	2	3	7	10	9	2	8	6	3	1	1	8	8
45604	1	1	10	7	4	6	6	1	4	9	4	8	6	4	5	1	10	5	2	9
45639	4	9	10	2	10	7	5	3	4	2	6	5	1	8	5	2	9	10	3	1
45640	10	9	1	3	3	7	3	3	3	5	1	5	2	9	8	4	9	10	10	10
45641	10	9	7	1	6	8	4	8	9	6	4	8	3	3	4	1	10	4	10	8
45642	10	1	2	7	4	10	2	3	4	3	10	9	1	10	7	8	2	2	8	6
45643	1	2	10	8	7	6	1	9	6	9	10	9	8	8	2	9	7	8	8	9
45644	4	5	1	5	10	3	10	1	5	1	7	3	9	6	10	5	8	1	1	1
45645	6	3	10	7	9	3	1	8	9	2	7	4	4	3	9	5	4	7	9	4
45646	4	6	9	6	8	6	3	10	2	6	9	7	8	2	8	9	10	1	8	7
45647	3	4	8	3	4	1	2	6	4	5	1	6	10	2	2	2	8	1	8	7
45648	6	1	6	8	8	6	4	9	7	6	5	2	1	6	6	10	9	1	8	2
45649	1	1	1	7	10	6	3	2	2	7	1	10	9	5	8	8	2	10	6	1
45650	8	10	5	4	5	3	7	5	1	9	10	1	9	7	10	2	4	6	10	1
45651	5	5	6	7	3	2	7	1	10	6	7	4	9	2	9	7	4	1	5	9
45652	4	3	2	1	5	4	6	1	5	7	10	5	6	3	2	3	9	1	9	5
45653	4	6	2	4	4	4	2	3	2	9	9	2	6	10	9	8	5	6	1	1
45654	9	9	4	8	2	8	4	6	6	9	2	4	1	4	7	7	7	1	10	5
45655	3	4	5	8	8	4	2	1	6	5	6	3	3	4	7	1	5	1	4	9
45656	5	4	8	1	1	2	6	5	2	5	5	3	10	3	8	6	3	8	4	4
45657	3	7	6	1	7	10	7	7	9	2	5	3	6	9	3	9	7	1	1	9
45658	5	9	6	4	4	6	8	3	4	1	6	7	6	6	3	3	7	6	8	7
45659	6	7	5	9	1	9	8	10	6	1	6	1	4	7	2	3	4	10	8	5
45660	6	5	8	4	3	10	2	6	9	9	10	2	5	8	6	1	4	3	3	7
45661	3	7	10	6	5	5	3	6	4	1	1	9	5	2	7	7	9	10	7	4
45662	1	7	7	8	7	8	9	7	7	2	7	2	5	5	9	9	10	4	3	4
45663	2	6	4	8	8	10	6	3	7	5	1	6	4	6	4	7	3	3	6	3
45664	5	7	1	8	6	6	2	3	5	9	2	9	4	5	9	2	7	3	3	8
45665	7	2	1	5	7	9	7	3	9	7	9	8	2	6	9	9	2	2	1	7
45666	7	10	5	7	9	1	1	3	9	10	5	4	8	6	4	7	1	10	5	6
45667	10	2	6	8	5	6	6	5	5	9	6	5	6	10	1	7	2	6	4	5
45668	2	8	4	2	9	4	5	7	1	9	2	5	9	8	10	3	5	9	3	8
45669	3	7	9	10	1	10	9	8	10	6	10	10	3	5	7	7	8	2	7	9
45670	3	6	2	9	2	6	8	4	7	4	9	1	5	3	6	6	9	7	5	6
45671	9	1	9	9	3	5	8	7	3	6	10	5	9	9	2	5	7	7	9	4
45721	8	6	9	3	5	5	9	8	1	4	10	10	2	9	3	1	3	8	4	3
45722	4	9	1	4	6	8	5	3	8	2	8	8	6	4	9	3	1	5	4	10
45723	5	5	4	7	7	1	3	8	4	1	6	9	3	2	7	8	10	10	6	9
45724	6	6	6	1	1	9	5	4	7	10	3	1	3	9	8	4	4	3	7	5
45725	4	5	5	5	6	6	2	3	4	3	7	2	5	9	10	4	7	6	6	2
45726	10	6	2	3	6	3	9	5	3	4	8	2	5	4	8	10	4	4	7	1
45727	6	10	10	5	5	1	10	6	4	8	8	8	4	7	3	2	8	8	9	6
45728	10	6	10	8	9	1	1	7	3	2	3	4	5	7	3	4	6	4	5	9
45729	10	4	3	7	3	4	1	8	9	4	9	1	8	1	9	1	4	8	6	10
45730	8	2	10	5	10	2	10	3	1	8	2	6	8	10	1	5	2	3	2	8
45731	2	3	3	8	7	6	4	9	4	5	4	9	6	2	1	9	2	7	5	6
45732	1	10	9	9	10	4	4	5	6	6	2	6	4	3	2	8	6	5	9	3
45733	5	4	7	7	7	9	9	4	2	1	2	10	4	2	2	5	7	3	5	8
45734	3	1	10	4	10	3	2	8	4	9	7	2	1	3	1	10	5	5	9	4
45735	5	8	6	5	3	5	10	10	4	1	3	1	7	3	5	8	1	2	10	9
45736	9	9	4	4	7	1	7	7	2	8	5	6	10	9	5	4	10	6	5	5
45737	1	2	3	3	4	4	6	10	8	4	6	8	7	6	9	8	1	10	9	7
45738	2	7	6	7	10	9	3	1	3	7	2	3	3	5	10	8	6	5	6	4
45739	4	5	4	4	2	8	10	9	10	10	8	2	10	6	7	8	7	2	5	7
45740	5	7	4	10	10	3	3	2	2	8	4	2	6	10	2	6	7	3	5	6
45741	9	5	7	9	2	4	5	6	2	10	6	1	5	10	1	5	2	1	3	3
45742	1	10	5	4	6	6	1	10	6	9	2	1	2	10	9	8	7	2	8	4
45743	3	4	10	1	2	7	7	3	2	3	2	4	5	4	1	5	3	7	1	3
45744	6	1	10	3	5	9	1	3	8	9	10	4	3	5	7	8	4	10	2	10
45745	3	9	7	2	7	8	9	8	9	1	2	7	4	3	10	4	1	1	6	4
45746	10	5	6	3	8	1	8	5	4	9	10	4	3	1	8	9	6	2	1	2
45747	9	6	3	9	3	10	1	7	6	3	5	7	9	10	9	10	5	8	8	8
45748	1	6	9	10	8	5	2	2	4	10	10	10	7	5	8	3	5	9	6	6
45749	8	10	1	7	9	5	4	9	4	5	6	3	7	7	4	3	6	5	3	3
45750	1	7	8	7	5	9	8	9	6	2	4	9	9	1	7	6	4	10	6	5
45751	7	1	8	3	3	7	6	5	2	7	4	5	5	1	10	7	4	9	8	9
45752	4	8	9	1	8	8	10	10	2	7	6	5	2	6	1	9	1	4	3	8
45753	3	7	9	3	8	3	9	1	10	3	3	5	1	2	9	9	10	9	4	10
45801	8	4	5	2	1	8	10	5	5	3	8	4	5	5	5	10	2	9	8	5
45802	10	2	8	10	10	1	6	4	7	7	1	7	4	3	8	2	9	7	10	8
45803	3	8	3	9	1	8	6	7	5	8	2	9	2	1	1	9	7	2	1	5
45804	2	4	9	8	8	1	4	2	10	5	3	5	5	10	1	2	4	8	4	9
45805	1	6	8	5	8	5	4	5	10	7	8	6	2	2	8	2	5	10	2	8
45806	2	6	5	9	1	8	1	6	1	1	6	3	9	6	7	6	8	10	3	10
45807	10	2	10	9	2	10	10	3	4	7	10	2	4	6	10	3	4	1	2	5
45808	10	2	5	3	10	6	2	4	2	5	1	4	9	7	9	2	4	2	8	5
45809	9	9	5	1	8	4	10	8	1	4	4	5	5	10	4	5	4	5	8	8
45810	1	2	9	6	3	9	6	4	1	9	6	3	1	7	10	2	8	5	1	10
45811	4	1	4	1	5	9	3	10	9	6	7	3	3	8	10	6	4	1	3	1
45812	1	2	4	5	10	4	5	3	9	1	7	1	2	1	2	3	9	2	10	5
45813	7	8	1	6	3	3	7	10	2	6	4	6	10	9	7	7	8	5	10	5
45814	3	4	6	7	2	1	7	10	8	9	3	9	3	1	5	3	6	9	2	2
45815	10	4	5	5	7	9	3	6	2	6	10	6	7	4	5	8	4	6	2	3
45816	5	7	4	8	4	10	9	7	4	3	9	7	10	1	7	5	5	10	1	9
45817	1	10	5	10	8	5	10	2	2	3	8	5	7	3	4	8	5	9	4	9
45818	9	2	10	10	2	10	3	7	5	4	7	6	2	3	9	5	2	10	2	5
45819	9	3	1	1	5	8	10	4	4	2	5	7	6	6	5	4	6	4	1	6
45820	7	7	8	10	5	2	9	8	8	3	7	7	3	10	7	7	4	6	4	4
45821	4	6	7	6	7	4	5	5	7	5	8	9	1	10	6	6	6	4	6	3
45822	8	1	7	1	9	8	6	6	5	4	7	2	2	6	2	4	7	9	2	2
45823	8	3	10	4	7	6	9	3	3	1	6	5	7	7	9	6	6	6	2	10
45824	6	4	4	1	2	9	7	8	6	2	3	7	6	3	7	3	3	10	5	5
45825	6	8	5	3	10	7	6	2	6	6	2	5	3	6	9	4	10	1	9	9
45826	6	10	2	9	6	4	8	3	7	6	3	3	1	1	4	4	10	8	2	4
45827	6	4	5	4	6	3	4	4	8	4	1	2	1	8	1	2	1	4	7	8
45828	1	2	4	1	3	7	2	8	9	10	2	6	4	6	1	4	5	9	1	10
45829	5	9	7	3	8	2	6	10	9	2	5	6	8	8	7	4	8	7	9	1
45830	2	4	3	7	6	3	9	9	4	2	9	4	10	5	9	10	7	2	3	3
45831	9	10	8	3	3	4	6	1	3	8	10	4	6	4	10	2	8	8	4	9
45832	6	6	8	7	1	4	1	6	2	1	10	3	4	4	3	4	2	6	3	1
45833	3	9	1	4	7	9	10	2	5	7	2	10	9	5	9	10	10	7	9	3
45847	1	2	9	7	9	10	7	5	9	3	9	3	3	6	10	4	7	8	10	2
45883	2	4	8	1	6	9	8	1	3	6	3	2	1	8	9	8	10	10	5	3
45884	5	3	3	10	7	9	1	4	3	8	9	9	6	1	9	8	3	6	8	5
45885	2	9	5	1	6	8	4	5	10	4	5	10	8	1	10	8	9	2	6	3
45886	6	1	9	6	4	7	8	3	5	1	3	2	2	5	1	10	9	1	9	2
45887	9	1	7	10	8	9	1	1	5	9	4	6	6	6	9	3	5	5	4	1
45888	9	2	9	2	3	8	7	6	9	2	2	5	3	7	2	6	10	6	4	6
45889	10	10	8	5	4	9	7	7	4	8	2	10	7	2	1	10	2	5	1	8
45890	4	10	7	10	10	10	7	9	6	4	8	7	4	9	8	8	8	2	9	1
45891	6	3	7	3	7	1	10	7	9	3	4	9	4	8	6	9	1	6	1	5
45892	1	3	10	7	3	3	4	2	2	10	8	5	2	4	9	9	4	9	7	2
45893	9	1	3	3	10	8	9	8	4	9	2	4	10	1	4	1	5	6	5	7
45894	2	7	2	6	6	3	1	7	7	9	4	7	9	1	3	9	7	9	2	4
45895	9	3	3	4	5	3	10	1	6	1	10	2	1	7	3	2	4	2	7	5
45896	1	2	9	2	8	7	10	10	6	4	4	7	5	8	1	4	1	5	10	3
45897	10	10	3	1	4	6	1	3	3	5	7	10	6	9	5	7	1	4	4	4
45898	5	1	8	6	5	8	7	4	10	3	10	10	8	10	1	1	2	1	3	3
45899	4	10	2	7	6	7	3	5	5	5	3	5	8	4	9	8	5	7	8	1
45900	3	10	7	5	6	1	6	1	2	7	8	7	5	9	7	3	6	4	6	5
45901	9	6	5	5	6	9	6	5	5	1	4	1	9	2	9	2	6	3	1	5
45902	6	10	8	10	6	7	9	5	2	5	6	8	2	6	10	10	7	1	7	4
45903	4	4	9	7	9	7	2	4	2	4	3	6	7	7	8	8	8	2	9	4
45904	10	10	10	2	7	2	1	10	7	6	5	2	7	5	4	4	9	1	5	10
45905	2	7	8	5	8	2	9	6	3	7	4	5	2	1	7	5	7	9	10	6
45906	6	4	10	2	9	8	2	8	2	6	6	5	5	3	7	4	9	7	2	3
45907	7	3	2	1	1	5	7	9	5	7	7	4	10	3	3	10	5	6	10	10
45908	2	1	6	9	6	10	8	2	7	1	1	8	10	9	1	5	10	2	1	7
45909	7	8	7	1	4	3	4	9	2	10	8	8	1	5	8	5	6	9	7	9
45910	10	7	5	3	10	7	5	9	5	3	1	7	9	6	5	8	5	8	6	2
45911	3	4	2	1	7	8	1	6	2	3	10	2	3	4	9	9	8	7	6	7
45912	6	1	8	5	4	6	3	4	4	6	10	4	5	7	3	6	1	7	1	1
45913	4	9	4	4	6	7	2	4	5	7	2	6	7	10	10	10	3	4	5	10
45914	8	2	4	5	6	2	10	5	6	5	1	4	8	4	10	3	10	7	3	1
45915	1	4	3	1	2	3	5	3	5	2	2	8	3	4	8	1	2	9	5	10
45928	7	10	5	3	10	2	1	1	6	7	10	9	2	7	7	1	4	2	8	10
45965	6	3	10	3	5	6	3	1	7	8	2	5	6	4	5	4	4	4	6	10
45966	2	7	1	4	8	4	6	10	1	5	9	7	7	5	7	6	9	6	6	4
45967	7	5	6	8	1	10	10	1	3	4	9	9	3	2	3	10	9	1	1	3
45968	8	8	2	3	7	9	4	6	5	4	10	1	2	3	4	10	10	9	2	2
45969	8	4	6	10	4	6	5	1	5	4	10	1	2	1	3	6	2	6	5	1
45970	7	7	5	9	8	2	5	7	6	9	1	8	2	2	7	8	9	9	8	1
45971	6	9	4	9	10	3	5	7	7	1	3	4	9	5	2	8	7	1	6	7
45972	3	4	6	8	3	10	2	7	2	3	2	9	9	3	6	2	1	6	1	10
45973	10	1	10	9	6	7	2	9	4	10	7	6	6	8	9	2	9	5	10	2
45974	2	7	2	6	2	7	9	1	3	9	4	6	2	4	4	7	7	5	9	2
45975	8	10	3	10	5	9	2	5	9	9	6	3	1	5	8	7	8	8	8	5
45976	8	5	3	2	6	9	9	1	6	2	6	6	2	5	1	7	4	6	3	1
45977	5	3	2	5	1	10	9	5	9	10	3	10	2	6	10	4	7	3	10	10
45978	2	2	7	6	3	1	3	3	5	1	8	9	5	7	6	3	2	8	6	2
45979	10	1	8	2	7	2	6	9	6	5	5	9	3	5	3	5	7	2	8	4
45980	8	7	4	6	1	1	4	9	7	10	3	4	2	9	6	1	7	2	10	8
45981	9	8	4	10	9	10	2	1	6	4	6	10	4	8	6	3	2	5	8	3
45982	4	2	7	10	2	8	8	2	2	2	1	3	9	10	1	3	6	9	10	9
45983	4	10	9	4	9	4	4	3	3	5	10	2	2	9	4	4	3	9	10	4
45984	3	10	8	8	3	4	5	1	3	6	5	10	1	2	8	3	5	3	9	2
45985	8	4	1	3	4	3	9	5	10	6	4	2	7	7	1	2	3	8	8	4
45986	6	10	4	2	3	3	4	10	5	7	3	4	8	3	1	7	5	6	8	5
45987	10	4	7	6	4	7	4	10	9	4	7	10	1	4	8	9	8	2	1	6
45988	2	8	8	7	2	2	8	6	3	7	4	8	9	8	4	3	3	3	7	10
45989	3	3	10	9	7	3	1	7	7	7	8	2	6	5	10	2	9	2	7	10
45990	7	6	6	5	4	7	10	2	1	8	2	1	3	10	7	4	7	7	7	8
45991	10	7	3	3	10	7	2	5	9	8	1	2	5	7	7	7	4	2	1	7
45992	8	8	3	1	2	4	9	8	4	6	6	3	8	9	7	4	6	4	1	7
45993	5	8	7	5	6	7	8	9	10	1	3	6	2	9	4	6	9	2	5	8
45994	3	3	4	10	8	9	8	9	7	3	10	6	3	1	2	9	7	3	4	6
45995	5	9	7	6	1	7	9	9	7	5	4	8	3	8	5	3	4	8	2	2
45996	9	4	1	10	5	2	5	4	2	1	2	1	1	3	4	9	7	3	10	1
46045	3	6	6	5	6	9	1	10	2	1	8	2	1	8	6	4	10	4	5	5
46046	9	3	4	3	3	3	2	7	4	2	4	5	10	6	8	3	6	5	3	7
46047	3	7	5	7	2	3	6	7	1	5	5	1	10	10	4	6	2	1	9	9
46048	2	4	8	1	9	9	5	3	5	10	1	2	4	7	7	6	10	1	1	1
