HID	PA
44851	1
44852	1
44853	1
44854	1
44855	1
44856	1
44857	1
44858	1
44859	1
44871	0
44872	0
44873	0
44874	0
44875	0
44906	0
44907	0
44908	0
44909	0
44910	0
44911	0
44912	0
44913	0
44914	0
44915	0
44916	1
44917	1
44918	1
44919	1
44920	1
44921	1
44922	1
44923	1
44924	1
44925	1
44926	1
44927	1
44928	1
44929	1
44930	1
44931	1
44932	1
44933	1
44934	1
44935	1
44936	1
44937	1
44938	1
44939	1
44940	1
44941	0
44953	0
44954	0
44955	0
44956	0
44988	0
44989	0
44990	0
44991	0
44992	0
44993	0
44994	0
44995	0
44996	0
44997	0
44998	1
44999	1
45000	1
45001	1
45002	1
45003	1
45004	1
45005	1
45006	1
45007	1
45008	1
45009	1
45010	1
45011	1
45012	1
45013	1
45014	1
45015	1
45016	1
45017	1
45018	1
45019	1
45020	1
45021	1
45022	1
45034	0
45035	0
45036	0
45037	0
45068	0
45069	0
45070	0
45071	0
45072	0
45073	0
45074	0
45075	0
45076	0
45077	0
45078	0
45079	1
45080	1
45081	1
45082	1
45083	1
45084	1
45085	1
45086	1
45087	1
45088	1
45089	1
45090	1
45091	1
45092	1
45093	1
45094	1
45095	1
45096	1
45097	1
45098	1
45099	1
45100	1
45101	1
45102	1
45115	0
45116	0
45117	0
45118	0
45150	0
45151	0
45152	0
45153	0
45154	0
45155	0
45156	0
45157	0
45158	0
45159	0
45160	1
45161	1
45162	1
45163	1
45164	1
45165	1
45166	1
45167	1
45168	1
45169	1
45170	1
45171	1
45172	1
45173	1
45174	1
45175	1
45176	1
45177	1
45178	1
45179	1
45180	1
45181	1
45182	1
45183	1
45184	1
45197	0
45198	0
45199	0
45232	0
45233	0
45234	0
45235	0
45236	0
45237	0
45238	0
45239	0
45240	0
45241	0
45242	1
45243	1
45244	1
45245	1
45246	1
45247	1
45248	1
45249	1
45250	1
45251	1
45252	1
45253	1
45254	1
45255	1
45256	1
45257	1
45258	1
45259	1
45260	1
45261	1
45262	1
45263	1
45264	1
45265	1
45280	0
45313	0
45314	0
45315	0
45316	0
45317	0
45318	0
45319	0
45320	0
45321	0
45322	0
45323	1
45324	1
45325	1
45326	1
45327	1
45328	1
45329	1
45330	1
45331	1
45332	1
45333	1
45334	1
45335	1
45336	1
45337	1
45338	1
45339	1
45340	1
45341	1
45342	1
45343	1
45344	1
45345	1
45346	1
45360	0
45361	0
45395	0
45396	0
45397	0
45398	0
45399	0
45400	0
45401	0
45402	0
45403	0
45404	0
45405	1
45406	1
45407	1
45408	1
45409	1
45410	1
45411	1
45412	1
45413	1
45414	1
45415	1
45416	1
45417	1
45418	1
45419	1
45420	1
45421	1
45422	1
45423	1
45424	1
45425	1
45426	1
45427	1
45442	0
45476	0
45477	0
45478	0
45479	0
45480	0
45481	0
45482	0
45483	0
45484	0
45485	0
45486	1
45487	1
45488	1
45489	1
45490	1
45491	1
45492	1
45493	1
45494	1
45495	1
45496	1
45497	1
45498	1
45499	1
45500	1
45501	1
45502	1
45503	1
45504	1
45505	1
45506	1
45507	1
45508	1
45509	1
45557	0
45558	0
45559	0
45560	0
45561	0
45562	0
45563	0
45564	0
45565	0
45566	0
45567	1
45568	1
45569	1
45570	1
45571	1
45572	1
45573	1
45574	1
45575	1
45576	1
45577	1
45578	1
45579	1
45580	1
45581	1
45582	1
45583	1
45584	1
45585	1
45586	1
45587	1
45588	1
45589	1
45604	0
45639	0
45640	0
45641	0
45642	0
45643	0
45644	0
45645	0
45646	0
45647	0
45648	0
45649	1
45650	1
45651	1
45652	1
45653	1
45654	1
45655	1
45656	1
45657	1
45658	1
45659	1
45660	1
45661	1
45662	1
45663	1
45664	1
45665	1
45666	1
45667	1
45668	1
45669	1
45670	1
45671	1
45721	0
45722	0
45723	0
45724	0
45725	0
45726	0
45727	0
45728	0
45729	0
45730	1
45731	1
45732	1
45733	1
45734	1
45735	1
45736	1
45737	1
45738	1
45739	1
45740	1
45741	1
45742	1
45743	1
45744	1
45745	1
45746	1
45747	1
45748	1
45749	1
45750	1
45751	1
45752	1
45753	1
45801	0
45802	0
45803	0
45804	0
45805	0
45806	0
45807	0
45808	0
45809	0
45810	0
45811	1
45812	1
45813	1
45814	1
45815	1
45816	1
45817	1
45818	1
45819	1
45820	1
45821	1
45822	1
45823	1
45824	1
45825	1
45826	1
45827	1
45828	1
45829	1
45830	1
45831	1
45832	1
45833	1
45847	0
45883	0
45884	0
45885	0
45886	0
45887	0
45888	0
45889	0
45890	0
45891	0
45892	0
45893	1
45894	1
45895	1
45896	1
45897	1
45898	1
45899	1
45900	1
45901	1
45902	1
45903	1
45904	1
45905	1
45906	1
45907	1
45908	1
45909	1
45910	1
45911	1
45912	1
45913	1
45914	1
45915	1
45928	0
45965	0
45966	0
45967	0
45968	0
45969	0
45970	0
45971	0
45972	0
45973	0
45974	1
45975	1
45976	1
45977	1
45978	1
45979	1
45980	1
45981	1
45982	1
45983	1
45984	1
45985	1
45986	1
45987	1
45988	1
45989	1
45990	1
45991	1
45992	1
45993	1
45994	1
45995	1
45996	1
46045	0
46046	0
46047	0
46048	0
46049	0
46050	0
46051	0
46052	0
46053	0
46054	0
46055	1
46056	1
46057	1
46058	1
46059	1
46060	1
46061	1
46062	1
46063	1
46064	1
46065	1
46066	1
46067	1
46068	1
46069	1
46070	1
46071	1
46072	1
46073	1
46074	1
46075	1
46076	1
46090	0
46127	0
46128	0
46129	0
46130	0
46131	0
46132	0
46133	0
46134	0
46135	0
46136	0
46137	1
46138	1
46139	1
46140	1
46141	1
46142	1
46143	1
46144	1
46145	1
46146	1
46147	1
46148	1
46149	1
46150	1
46151	1
46152	1
46153	1
46154	1
46155	1
46156	1
46157	1
46158	1
46161	0
46171	0
46209	0
46210	0
46211	0
46212	0
46213	0
46214	0
46215	0
46216	0
46217	0
46218	1
46219	1
46220	1
46221	1
46222	1
46223	1
46224	1
46225	1
46226	1
46227	1
46228	1
46229	1
46230	1
46231	1
46232	1
46233	1
46234	1
46235	1
46236	1
46237	1
46238	1
46239	1
46242	1
46243	0
46252	0
46289	0
46290	0
46291	0
46292	0
46293	0
46294	0
46295	0
46296	0
46297	0
46298	0
46299	1
46300	1
46301	1
46302	1
46303	1
46304	1
46305	1
46306	1
46307	1
46308	1
46309	1
46310	1
46311	1
46312	1
46313	1
46314	1
46315	1
46316	1
46317	1
46318	1
46319	1
46320	1
46322	1
46323	1
46324	1
46333	0
46371	0
46372	0
46373	0
46374	0
46375	0
46376	0
46377	0
46378	0
46379	0
46380	0
46381	1
46382	1
46383	1
46384	1
46385	1
46386	1
46387	1
46388	1
46389	1
46390	1
46391	1
46392	1
46393	1
46394	1
46395	1
46396	1
46397	1
46398	1
46399	1
46400	1
46401	1
46402	1
46403	1
46404	1
46405	1
46406	0
46414	0
46452	0
46453	0
46454	0
46455	0
46456	0
46457	0
46458	0
46459	0
46460	0
46461	0
46462	1
46463	1
46464	1
46465	1
46466	1
46467	1
46468	1
46469	1
46470	1
46471	1
46472	1
46473	1
46474	1
46475	1
46476	1
46477	1
46478	1
46479	1
46480	1
46481	1
46482	1
46483	1
46484	1
46485	1
46486	1
46487	1
46495	0
46532	0
46533	0
46534	0
46535	0
46536	0
46537	0
46538	0
46539	0
46540	0
46541	0
46542	1
46543	1
46544	1
46545	1
46546	1
46547	1
46548	1
46549	1
46550	1
46551	1
46552	1
46553	1
46554	1
46555	1
46556	1
46557	1
46558	1
46559	1
46560	1
46561	1
46562	1
46563	1
46564	1
46565	1
46566	1
46567	1
46568	1
46576	0
46614	0
46615	0
46616	0
46617	0
46618	0
46619	0
46620	0
46621	0
46622	0
46623	0
46624	1
46625	1
46626	1
46627	1
46628	1
46629	1
46630	1
46631	1
46632	1
46633	1
46634	1
46635	1
46636	1
46637	1
46638	1
46639	1
46640	1
46641	1
46642	1
46643	1
46644	1
46645	1
46646	1
46647	1
46648	1
46649	1
46657	0
46695	0
46696	0
46697	0
46698	0
46699	0
46700	0
46701	0
46702	0
46703	0
46704	0
46705	1
46706	1
46707	1
46708	1
46709	1
46710	1
46711	1
46712	1
46713	1
46714	1
46715	1
46716	1
46717	1
46718	1
46719	1
46720	1
46721	1
46722	1
46723	1
46724	1
46725	1
46726	1
46727	1
46728	1
46729	1
46730	1
46731	1
46738	0
46775	0
46776	0
46777	0
46778	0
46779	0
46780	0
46781	0
46782	0
46783	0
46784	0
46785	0
46786	1
46787	1
46788	1
46789	1
46790	1
46791	1
46792	1
46793	1
46794	1
46795	1
46796	1
46797	1
46798	1
46799	1
46800	1
46801	1
46802	1
46803	1
46804	1
46805	1
46806	1
46807	1
46808	1
46809	1
46810	1
46811	1
46819	0
46857	0
46858	0
46859	0
46860	0
46861	0
46862	0
46863	0
46864	0
46865	0
46866	0
46867	0
46868	1
46869	1
46870	1
46871	1
46872	1
46873	1
46874	1
46875	1
46876	1
46877	1
46878	1
46879	1
46880	1
46881	1
46882	1
46883	1
46884	1
46885	1
46886	1
46887	1
46888	1
46889	1
46890	1
46891	1
46892	1
46893	1
46900	0
46938	0
46939	0
46940	0
46941	0
46942	0
46943	0
46944	0
46945	0
46946	0
46947	0
46948	0
46949	1
46950	1
46951	1
46952	1
46953	1
46954	1
46955	1
46956	1
46957	1
46958	1
46959	1
46960	1
46961	1
46962	1
46963	1
46964	1
46965	1
46966	1
46967	1
46968	1
46969	1
46970	1
46971	1
46972	1
46973	1
46974	1
47019	0
47020	0
47021	0
47022	0
47023	0
47024	0
47025	0
47026	0
47027	0
47028	0
47029	1
47030	1
47031	1
47032	1
47033	1
47034	1
47035	1
47036	1
47037	1
47038	1
47039	1
47040	1
47041	1
47042	1
47043	1
47044	1
47045	1
47046	1
47047	1
47048	1
47049	1
47050	1
47051	1
47052	1
47053	1
47054	1
47055	1
47100	0
47101	0
47102	0
47103	0
47104	0
47105	0
47106	0
47107	0
47108	0
47109	0
47110	0
47111	1
47112	1
47113	1
47114	1
47115	1
47116	1
47117	1
47118	1
47119	1
47120	1
47121	1
47122	1
47123	1
47124	1
47125	1
47126	1
47127	1
47128	1
47129	1
47130	1
47131	1
47132	1
47133	1
47134	1
47135	1
47136	1
47182	0
47183	0
47184	0
47185	0
47186	0
47187	0
47188	0
47189	0
47190	0
47191	0
47192	1
47193	1
47194	1
47195	1
47196	1
47197	1
47198	1
47199	1
47200	1
47201	1
47202	1
47203	1
47204	1
47205	1
47206	1
47207	1
47208	1
47209	1
47210	1
47211	1
47212	1
47213	1
47214	1
47215	1
47216	1
47217	1
47218	1
47263	0
47264	0
47265	0
47266	0
47267	0
47268	0
47269	0
47270	0
47271	0
47272	0
47273	1
47274	1
47275	1
47276	1
47277	1
47278	1
47279	1
47280	1
47281	1
47282	1
47283	1
47284	1
47285	1
47286	1
47287	1
47288	1
47289	1
47290	1
47291	1
47292	1
47293	1
47294	1
47295	1
47296	1
47297	1
47298	1
47299	1
47345	0
47346	0
47347	0
47348	0
47349	0
47350	0
47351	0
47352	0
47353	0
47354	0
47355	1
47356	1
47357	1
47358	1
47359	1
47360	1
47361	1
47362	1
47363	1
47364	1
47365	1
47366	1
47367	1
47368	1
47369	1
47370	1
47371	1
47372	1
47373	1
47374	1
47375	1
47376	1
47377	1
47378	1
47379	1
47380	1
47426	0
47427	0
47428	0
47429	0
47430	0
47431	0
47432	0
47433	0
47434	0
47435	0
47436	1
47437	1
47438	1
47439	1
47440	1
47441	1
47442	1
47443	1
47444	1
47445	1
47446	1
47447	1
47448	1
47449	1
47450	1
47451	1
47452	1
47453	1
47454	1
47455	1
47456	1
47457	1
47458	1
47459	1
47460	1
47461	1
47507	0
47508	0
47509	0
47510	0
47511	0
47512	0
47513	0
47514	0
47515	0
47516	0
47517	1
47518	1
47519	1
47520	1
47521	1
47522	1
47523	1
47524	1
47525	1
47526	1
47527	1
47528	1
47529	1
47530	1
47531	1
47532	1
47533	1
47534	1
47535	1
47536	1
47537	1
47538	1
47539	1
47540	1
47541	1
47542	1
47589	0
47590	0
47591	0
47592	0
47593	0
47594	0
47595	0
47596	0
47597	0
47598	0
47599	1
47600	1
47601	1
47602	1
47603	1
47604	1
47605	1
47606	1
47607	1
47608	1
47609	1
47610	1
47611	1
47612	1
47613	1
47614	1
47615	1
47616	1
47617	1
47618	1
47619	1
47620	1
47621	1
47622	1
47623	1
47624	1
47670	0
47671	0
47672	0
47673	0
47674	0
47675	0
47676	0
47677	0
47678	0
47679	0
47680	1
47681	1
47682	1
47683	1
47684	1
47685	1
47686	1
47687	1
47688	1
47689	1
47690	1
47691	1
47692	1
47693	1
47694	1
47695	1
47696	1
47697	1
47698	1
47699	1
47700	1
47701	1
47702	1
47703	1
47704	1
47705	1
47706	1
47751	0
47752	0
47753	0
47754	0
47755	0
47756	0
47757	0
47758	0
47759	0
47760	0
47761	1
47762	1
47763	1
47764	1
47765	1
47766	1
47767	1
47768	1
47769	1
47770	1
47771	1
47772	1
47773	1
47774	1
47775	1
47776	1
47777	1
47778	1
47779	1
47780	1
47781	1
47782	1
47783	1
47784	1
47785	1
47786	1
47833	0
47834	0
47835	0
47836	0
47837	0
47838	0
47839	0
47840	0
47841	0
47842	0
47843	1
47844	1
47845	1
47846	1
47847	1
47848	1
47849	1
47850	1
47851	1
47852	1
47853	1
47854	1
47855	1
47856	1
47857	1
47858	1
47859	1
47860	1
47861	1
47862	1
47863	1
47864	1
47865	1
47866	1
47867	1
47868	1
47914	0
47915	0
47916	0
47917	0
47918	0
47919	0
47920	0
47921	0
47922	0
47923	0
47924	1
47925	1
47926	1
47927	1
47928	1
47929	1
47930	1
47931	1
47932	1
47933	1
47934	1
47935	1
47936	1
47937	1
47938	1
47939	1
47940	1
47941	1
47942	1
47943	1
47944	1
47945	1
47946	1
47947	1
47948	1
47949	1
47994	0
47995	0
47996	0
47997	0
47998	0
47999	0
48000	0
48001	0
48002	0
48003	0
48004	1
48005	1
48006	1
48007	1
48008	1
48009	1
48010	1
48011	1
48012	1
48013	1
48014	1
48015	1
48016	1
48017	1
48018	1
48019	1
48020	1
48021	1
48022	1
48023	1
48024	1
48025	1
48026	1
48027	1
48028	1
48029	1
48030	1
48076	0
48077	0
48078	0
48079	0
48080	0
48081	0
48082	0
48083	0
48084	0
48085	1
48086	1
48087	1
48088	1
48089	1
48090	1
48091	1
48092	1
48093	1
48094	1
48095	1
48096	1
48097	1
48098	1
48099	1
48100	1
48101	1
48102	1
48103	1
48104	1
48105	1
48106	1
48107	1
48108	1
48109	1
48110	1
48111	1
48157	0
48158	0
48159	0
48160	0
48161	0
48162	0
48163	0
48164	0
48165	0
48166	1
48167	1
48168	1
48169	1
48170	1
48171	1
48172	1
48173	1
48174	1
48175	1
48176	1
48177	1
48178	1
48179	1
48180	1
48181	1
48182	1
48183	1
48184	1
48185	1
48186	1
48187	1
48188	1
48189	1
48190	1
48191	1
48192	1
48193	1
48238	0
48239	0
48240	0
48241	0
48242	0
48243	0
48244	0
48245	0
48246	0
48247	1
48248	1
48249	1
48250	1
48251	1
48252	1
48253	1
48254	1
48255	1
48256	1
48257	1
48258	1
48259	1
48260	1
48261	1
48262	1
48263	1
48264	1
48265	1
48266	1
48267	1
48268	1
48269	1
48270	1
48271	1
48272	1
48273	1
48274	1
48319	0
48320	0
48321	0
48322	0
48323	0
48324	0
48325	0
48326	0
48327	0
48328	0
48329	1
48330	1
48331	1
48332	1
48333	1
48334	1
48335	1
48336	1
48337	1
48338	1
48339	1
48340	1
48341	1
48342	1
48343	1
48344	1
48345	1
48346	1
48347	1
48348	1
48349	1
48350	1
48351	1
48352	1
48353	1
48354	1
48355	1
48400	0
48401	0
48402	0
48403	0
48404	0
48405	0
48406	0
48407	0
48408	0
48409	0
48410	1
48411	1
48412	1
48413	1
48414	1
48415	1
48416	1
48417	1
48418	1
48419	1
48420	1
48421	1
48422	1
48423	1
48424	1
48425	1
48426	1
48427	1
48428	1
48429	1
48430	1
48431	1
48432	1
48433	1
48434	1
48435	1
48436	1
48437	1
48480	0
48481	0
48482	0
48483	0
48484	0
48485	0
48486	0
48487	0
48488	0
48489	0
48490	1
48491	1
48492	1
48493	1
48494	1
48495	1
48496	1
48497	1
48498	1
48499	1
48500	1
48501	1
48502	1
48503	1
48504	1
48505	1
48506	1
48507	1
48508	1
48509	1
48510	1
48511	1
48512	1
48513	1
48514	1
48515	1
48516	1
48517	1
48518	1
48560	0
48561	0
48562	0
48563	0
48564	0
48565	0
48566	0
48567	0
48568	0
48569	0
48570	0
48571	0
48572	1
48573	1
48574	1
48575	1
48576	1
48577	1
48578	1
48579	1
48580	1
48581	1
48582	1
48583	1
48584	1
48585	1
48586	1
48587	1
48588	1
48589	1
48590	1
48591	1
48592	1
48593	1
48594	1
48595	1
48596	1
48597	1
48598	1
48599	1
48600	1
48641	0
48642	0
48643	0
48644	0
48645	0
48646	0
48647	0
48648	0
48649	0
48650	0
48651	0
48652	0
48653	1
48654	1
48655	1
48656	1
48657	1
48658	1
48659	1
48660	1
48661	1
48662	1
48663	1
48664	1
48665	1
48666	1
48667	1
48668	1
48669	1
48670	1
48671	1
48672	1
48673	1
48674	1
48675	1
48676	1
48677	1
48678	1
48679	1
48680	1
48681	1
48682	1
48720	0
48721	0
48722	0
48723	0
48724	0
48725	0
48726	0
48727	0
48728	0
48729	0
48730	0
48731	0
48732	0
48733	0
48734	1
48735	1
48736	1
48737	1
48738	1
48739	1
48740	1
48741	1
48742	1
48743	1
48744	1
48745	1
48746	1
48747	1
48748	1
48749	1
48750	1
48751	1
48752	1
48753	1
48754	1
48755	1
48756	1
48757	1
48758	1
48759	1
48760	1
48761	1
48762	1
48763	1
48801	0
48802	0
48803	0
48804	0
48805	0
48806	0
48807	0
48808	0
48809	0
48810	0
48811	0
48812	0
48813	0
48814	0
48815	0
48816	1
48817	1
48818	1
48819	1
48820	1
48821	1
48822	1
48823	1
48824	1
48825	1
48826	1
48827	1
48828	1
48829	1
48830	1
48831	1
48832	1
48833	1
48834	1
48835	1
48836	1
48837	1
48838	1
48839	1
48840	1
48841	1
48842	1
48843	1
48844	1
48883	0
48884	0
48885	0
48886	0
48887	0
48888	0
48889	0
48890	0
48891	0
48892	0
48893	0
48894	0
48895	0
48896	0
48897	1
48898	1
48899	1
48900	1
48901	1
48902	1
48903	1
48904	1
48905	1
48906	1
48907	1
48908	1
48909	1
48910	1
48911	1
48912	1
48913	1
48914	1
48915	1
48916	1
48917	1
48918	1
48919	1
48920	1
48921	1
48922	1
48923	1
48924	1
48925	1
48963	0
48964	0
48965	0
48966	0
48967	0
48968	0
48969	0
48970	0
48971	0
48972	0
48973	0
48974	0
48975	0
48976	0
48977	1
48978	1
48979	1
48980	1
48981	1
48982	1
48983	1
48984	1
48985	1
48986	1
48987	1
48988	1
48989	1
48990	1
48991	1
48992	1
48993	1
48994	1
48995	1
48996	1
48997	1
48998	1
48999	1
49000	1
49001	1
49002	1
49003	1
49004	1
49005	1
49006	1
49044	0
49045	0
49046	0
49047	0
49048	0
49049	0
49050	0
49051	0
49052	0
49053	0
49054	0
49055	0
49056	0
49057	0
49058	0
49059	1
49060	1
49061	1
49062	1
49063	1
49064	1
49065	1
49066	1
49067	1
49068	1
49069	1
49070	1
49071	1
49072	1
49073	1
49074	1
49075	1
49076	1
49077	1
49078	1
49079	1
49080	1
49081	1
49082	1
49083	1
49084	1
49085	1
49086	1
49087	1
49126	0
49127	0
49128	0
49129	0
49130	0
49131	0
49132	0
49133	0
49134	0
49135	0
49136	0
49137	0
49138	0
49139	0
49140	1
49141	1
49142	1
49143	1
49144	1
49145	1
49146	1
49147	1
49148	1
49149	1
49150	1
49151	1
49152	1
49153	1
49154	1
49155	1
49156	1
49157	1
49158	1
49159	1
49160	1
49161	1
49162	1
49163	1
49164	1
49165	1
49166	1
49167	1
49168	1
49206	0
49207	0
49208	0
49209	0
49210	0
49211	0
49212	0
49213	0
49214	0
49215	0
49216	0
49217	0
49218	0
49219	0
49220	0
49221	0
49222	1
49223	1
49224	1
49225	1
49226	1
49227	1
49228	1
49229	1
49230	1
49231	1
49232	1
49233	1
49234	1
49235	1
49236	1
49237	1
49238	1
49239	1
49240	1
49241	1
49242	1
49243	1
49244	1
49245	1
49246	1
49247	1
49248	1
49249	1
49287	0
49288	0
49289	0
49290	0
49291	0
49292	0
49293	0
49294	0
49295	0
49296	0
49297	0
49298	0
49299	0
49300	0
49301	0
49302	0
49303	0
49304	1
49305	1
49306	1
49307	1
49308	1
49309	1
49310	1
49311	1
49312	1
49313	1
49314	1
49315	1
49316	1
49317	1
49318	1
49319	1
49320	1
49321	1
49322	1
49323	1
49324	1
49325	1
49326	1
49327	1
49328	1
49329	1
49330	1
49369	0
49370	0
49371	0
49372	0
49373	0
49374	0
49375	0
49376	0
49377	0
49378	0
49379	0
49380	0
49381	0
49382	0
49383	0
49384	0
49385	1
49386	1
49387	1
49388	1
49389	1
49390	1
49391	1
49392	1
49393	1
49394	1
49395	1
49396	1
49397	1
49398	1
49399	1
49400	1
49401	1
49402	1
49403	1
49404	1
49405	1
49406	1
49407	1
49408	1
49409	1
49410	1
49411	1
49449	0
49450	0
49451	0
49452	0
49453	0
49454	0
49455	0
49456	0
49457	0
49458	0
49459	0
49460	0
49461	0
49462	0
49463	0
49464	0
49465	0
49466	1
49467	1
49468	1
49469	1
49470	1
49471	1
49472	1
49473	1
49474	1
49475	1
49476	1
49477	1
49478	1
49479	1
49480	1
49481	1
49482	1
49483	1
49484	1
49485	1
49486	1
49487	1
49488	1
49489	1
49490	1
49491	1
49492	1
49531	0
49532	0
49533	0
49534	0
49535	0
49536	0
49537	0
49538	0
49539	0
49540	0
49541	0
49542	0
49543	0
49544	0
49545	0
49546	0
49547	0
49548	1
49549	1
49550	1
49551	1
49552	1
49553	1
49554	1
49555	1
49556	1
49557	1
49558	1
49559	1
49560	1
49561	1
49562	1
49563	1
49564	1
49565	1
49566	1
49567	1
49568	1
49569	1
49570	1
49571	1
49572	1
49573	1
49612	0
49613	0
49614	0
49615	0
49616	0
49617	0
49618	0
49619	0
49620	0
49621	0
49622	0
49623	0
49624	0
49625	0
49626	0
49627	0
49628	0
49629	1
49630	1
49631	1
49632	1
49633	1
49634	1
49635	1
49636	1
49637	1
49638	1
49639	1
49640	1
49641	1
49642	1
49643	1
49644	1
49645	1
49646	1
49647	1
49648	1
49649	1
49650	1
49651	1
49652	1
49653	1
49654	1
49693	0
49694	0
49695	0
49696	0
49697	0
49698	0
49699	0
49700	0
49701	0
49702	0
49703	0
49704	0
49705	0
49706	0
49707	0
49708	0
49709	0
49710	1
49711	1
49712	1
49713	1
49714	1
49715	1
49716	1
49717	1
49718	1
49719	1
49720	1
49721	1
49722	1
49723	1
49724	1
49725	1
49726	1
49727	1
49728	1
49729	1
49730	1
49731	1
49732	1
49733	1
49734	1
49735	1
49774	0
49775	0
49776	0
49777	0
49778	0
49779	0
49780	0
49781	0
49782	0
49783	0
49784	0
49785	0
49786	0
49787	0
49788	0
49789	0
49790	0
49791	0
49792	1
49793	1
49794	1
49795	1
49796	1
49797	1
49798	1
49799	1
49800	1
49801	1
49802	1
49803	1
49804	1
49805	1
49806	1
49807	1
49808	1
49809	1
49810	1
49811	1
49812	1
49813	1
49814	1
49815	1
49816	1
49856	0
49857	0
49858	0
49859	0
49860	0
49861	0
49862	0
49863	0
49864	0
49865	0
49866	0
49867	0
49868	0
49869	0
49870	0
49871	0
49872	0
49873	1
49874	1
49875	1
49876	1
49877	1
49878	1
49879	1
49880	1
49881	1
49882	1
49883	1
49884	1
49885	1
49886	1
49887	1
49888	1
49889	1
49890	1
49891	1
49892	1
49893	1
49894	1
49895	1
49896	1
49897	1
49936	0
49937	0
49938	0
49939	0
49940	0
49941	0
49942	0
49943	0
49944	0
49945	0
49946	0
49947	0
49948	0
49949	0
49950	0
49951	0
49952	0
49953	0
49954	1
49955	1
49956	1
49957	1
49958	1
49959	1
49960	1
49961	1
49962	1
49963	1
49964	1
49965	1
49966	1
49967	1
49968	1
49969	1
49970	1
49971	1
49972	1
49973	1
49974	1
49975	1
49976	1
49977	1
49978	1
50018	0
50019	0
50020	0
50021	0
50022	0
50023	0
50024	0
50025	0
50026	0
50027	0
50028	0
50029	0
50030	0
50031	0
50032	0
50033	0
50034	0
50035	1
50036	1
50037	1
50038	1
50039	1
50040	1
50041	1
50042	1
50043	1
50044	1
50045	1
50046	1
50047	1
50048	1
50049	1
50050	1
50051	1
50052	1
50053	1
50054	1
50055	1
50056	1
50057	1
50058	1
50059	1
50099	0
50100	0
50101	0
50102	0
50103	0
50104	0
50105	0
50106	0
50107	0
50108	0
50109	0
50110	0
50111	0
50112	0
50113	0
50114	0
50115	0
50116	1
50117	1
50118	1
50119	1
50120	1
50121	1
50122	1
50123	1
50124	1
50125	1
50126	1
50127	1
50128	1
50129	1
50130	1
50131	1
50132	1
50133	1
50134	1
50135	1
50136	1
50137	1
50138	1
50139	1
50140	1
50180	0
50181	0
50182	0
50183	0
50184	0
50185	0
50186	0
50187	0
50188	0
50189	0
50190	0
50191	0
50192	0
50193	0
50194	0
50195	0
50196	0
50197	1
50198	1
50199	1
50200	1
50201	1
50202	1
50203	1
50204	1
50205	1
50206	1
50207	1
50208	1
50209	1
50210	1
50211	1
50212	1
50213	1
50214	1
50215	1
50216	1
50217	1
50218	1
50219	1
50220	1
50221	1
50261	0
50262	0
50263	0
50264	0
50265	0
50266	0
50267	0
50268	0
50269	0
50270	0
50271	0
50272	0
50273	0
50274	0
50275	0
50276	0
50277	0
50278	0
50279	1
50280	1
50281	1
50282	1
50283	1
50284	1
50285	1
50286	1
50287	1
50288	1
50289	1
50290	1
50291	1
50292	1
50293	1
50294	1
50295	1
50296	1
50297	1
50298	1
50299	1
50300	1
50301	1
50302	1
50343	0
50344	0
50345	0
50346	0
50347	0
50348	0
50349	0
50350	0
50351	0
50352	0
50353	0
50354	0
50355	0
50356	0
50357	0
50358	0
50359	0
50360	1
50361	1
50362	1
50363	1
50364	1
50365	1
50366	1
50367	1
50368	1
50369	1
50370	1
50371	1
50372	1
50373	1
50374	1
50375	1
50376	1
50377	1
50378	1
50379	1
50380	1
50381	1
50382	1
50383	1
50423	0
50424	0
50425	0
50426	0
50427	0
50428	0
50429	0
50430	0
50431	0
50432	0
50433	0
50434	0
50435	0
50436	0
50437	0
50438	0
50439	0
50440	0
50441	1
50442	1
50443	1
50444	1
50445	1
50446	1
50447	1
50448	1
50449	1
50450	1
50451	1
50452	1
50453	1
50454	1
50455	1
50456	1
50457	1
50458	1
50459	1
50460	1
50461	1
50462	1
50463	1
50464	1
50505	0
50506	0
50507	0
50508	0
50509	0
50510	0
50511	0
50512	0
50513	0
50514	0
50515	0
50516	0
50517	0
50518	0
50519	0
50520	0
50521	0
50522	0
50523	1
50524	1
50525	1
50526	1
50527	1
50528	1
50529	1
50530	1
50531	1
50532	1
50533	1
50534	1
50535	1
50536	1
50537	1
50538	1
50539	1
50540	1
50541	1
50542	1
50543	1
50544	1
50545	1
50586	0
50587	0
50588	0
50589	0
50590	0
50591	0
50592	0
50593	0
50594	0
50595	0
50596	0
50597	0
50598	0
50599	0
50600	0
50601	0
50602	0
50603	0
50604	1
50605	1
50606	1
50607	1
50608	1
50609	1
50610	1
50611	1
50612	1
50613	1
50614	1
50615	1
50616	1
50617	1
50618	1
50619	1
50620	1
50621	1
50622	1
50623	1
50624	1
50625	1
50626	1
50667	0
50668	0
50669	0
50670	0
50671	0
50672	0
50673	0
50674	0
50675	0
50676	0
50677	0
50678	0
50679	0
50680	0
50681	0
50682	0
50683	0
50684	0
50685	0
50686	1
50687	1
50688	1
50689	1
50690	1
50691	1
50692	1
50693	1
50694	1
50695	1
50696	1
50697	1
50698	1
50699	1
50700	1
50701	1
50702	1
50703	1
50704	1
50705	1
50706	1
50707	1
50748	0
50749	0
50750	0
