HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
51095	6	7	9	3	10	6	2	7	2	3	2	1	7	6	1	8	6	2	9	5
51096	9	7	10	9	1	8	2	4	3	3	9	7	4	7	9	9	3	4	10	2
51166	1	4	2	6	4	6	1	5	2	2	3	5	10	2	6	8	3	5	3	7
51167	1	8	2	2	9	4	3	7	2	3	10	3	8	2	7	4	3	5	1	9
51168	3	6	8	8	7	4	5	8	3	8	4	7	3	5	8	4	10	7	7	3
51169	2	1	1	6	10	10	4	8	4	4	4	8	8	7	1	4	3	2	1	2
51170	2	10	10	1	6	3	8	2	1	6	1	9	7	6	7	7	1	8	9	2
51171	9	6	3	6	10	3	7	4	9	2	1	1	7	3	1	2	6	9	3	2
51172	3	2	9	5	2	6	4	6	1	8	8	5	6	4	7	9	9	6	9	9
51173	3	8	7	5	3	4	3	4	5	1	8	7	6	9	5	5	7	6	1	8
51174	5	9	1	5	1	6	7	9	1	6	3	6	3	4	4	1	4	6	3	2
51175	4	6	2	1	6	2	8	2	7	10	10	1	10	5	2	7	10	10	5	4
51176	4	3	7	5	5	3	9	8	10	6	5	5	6	2	1	6	9	8	4	7
51248	7	10	6	5	4	1	6	10	10	4	8	5	8	2	6	4	1	10	7	3
51249	6	3	7	6	1	6	6	3	8	4	1	2	4	8	5	6	6	4	3	2
51250	1	2	4	1	4	3	10	6	5	5	5	6	10	8	10	3	1	10	7	6
51251	9	2	3	10	6	5	1	6	9	6	2	5	8	7	10	7	9	5	8	10
51252	2	1	3	9	8	8	10	5	2	8	7	3	4	2	6	3	8	10	8	10
51253	3	10	2	3	10	9	1	5	8	5	6	2	3	2	2	6	8	1	7	6
51254	8	8	6	3	10	3	7	5	10	9	10	2	1	9	7	9	7	5	5	10
51255	5	1	8	8	9	6	5	8	4	10	10	10	10	2	4	10	7	7	9	7
51256	9	1	3	4	2	8	1	9	7	5	5	2	10	8	10	4	4	9	3	9
51257	4	2	4	6	6	5	1	10	5	9	3	3	5	3	7	6	8	5	7	6
51258	5	2	10	3	1	7	3	7	5	10	3	7	3	10	9	4	10	4	7	2
51329	9	6	6	9	1	6	7	8	10	6	10	8	9	6	8	4	10	6	5	3
51330	7	10	7	10	1	7	9	9	1	10	1	9	4	10	4	6	10	2	6	2
51331	9	1	10	10	6	5	4	3	2	7	1	5	5	1	6	1	2	4	8	5
51332	9	6	3	3	4	8	1	9	7	5	1	10	7	8	10	2	7	8	8	7
51333	10	5	7	4	3	8	8	6	4	6	5	8	6	6	2	8	8	3	10	9
51334	1	2	5	1	8	1	9	5	2	9	9	6	9	9	10	7	4	3	1	6
51335	1	8	7	8	2	3	5	9	6	2	3	1	9	10	9	7	4	6	6	2
51336	2	1	9	7	1	6	8	7	3	5	3	5	5	9	1	4	5	7	7	9
51337	3	10	10	1	8	10	6	6	5	2	6	3	2	4	9	1	10	3	7	6
51338	10	10	2	2	9	5	9	9	4	4	10	9	9	4	10	6	5	5	4	3
51339	3	3	2	1	9	2	3	1	3	7	6	5	3	9	10	2	1	4	4	10
51410	1	10	6	2	2	5	1	2	4	7	3	1	7	1	6	2	1	9	5	2
51411	2	3	4	3	8	7	3	10	8	9	10	2	4	2	4	1	1	6	7	7
51412	8	3	1	4	10	9	6	6	5	8	10	10	3	7	3	4	6	6	1	6
51413	3	6	8	1	6	3	8	3	8	1	8	6	6	1	7	5	7	3	7	6
51414	9	5	5	2	2	4	2	1	5	2	5	5	10	2	6	10	1	8	7	5
51415	4	2	9	7	5	3	1	4	9	10	4	5	3	6	5	1	5	5	2	10
51416	7	1	10	5	7	7	1	9	5	2	5	5	1	5	7	7	8	2	3	6
51417	4	9	1	6	3	1	6	7	7	4	4	8	1	2	3	4	5	1	3	8
51418	3	1	9	3	4	2	9	1	2	1	4	5	4	8	2	1	4	9	1	5
51419	3	7	9	9	4	9	8	8	4	4	4	7	2	10	6	5	10	4	5	6
51420	5	9	1	6	9	2	9	5	4	5	9	4	3	10	2	10	1	7	6	2
51492	6	4	3	6	6	1	7	3	8	5	1	4	6	6	3	2	3	8	6	10
51493	8	1	1	9	1	1	7	5	8	8	2	7	1	9	5	6	10	2	10	1
51494	6	8	8	8	1	2	4	5	1	2	3	9	3	4	9	7	4	2	10	4
51495	10	10	3	1	1	4	2	5	2	1	3	7	2	7	4	6	8	7	5	8
51496	5	9	9	5	1	7	3	3	4	8	7	6	1	2	3	4	3	10	1	9
51497	1	4	4	3	4	4	5	4	6	2	1	6	1	3	4	4	6	9	1	7
51498	10	10	4	5	8	7	9	5	6	2	5	3	2	6	4	7	7	2	8	3
51499	10	9	6	10	4	9	7	8	10	4	7	10	10	5	5	5	6	6	10	5
51500	10	1	6	10	4	8	3	5	7	6	1	4	9	5	3	1	1	9	9	3
51501	7	2	4	7	10	7	8	6	5	2	4	7	3	9	6	8	3	1	8	7
51573	10	9	9	2	7	2	4	2	5	4	6	2	3	9	1	5	6	8	1	5
51574	6	9	8	5	5	1	2	4	3	8	8	10	8	2	8	4	3	4	7	1
51575	10	2	6	6	4	9	2	4	7	2	4	9	3	8	9	8	5	7	7	5
51576	6	8	8	10	9	2	7	10	5	4	1	8	2	6	3	5	5	10	2	4
51577	4	1	7	2	10	8	10	8	5	10	10	3	10	7	4	2	3	8	7	8
51578	10	1	5	1	8	6	6	3	1	7	3	5	10	1	7	7	1	6	4	3
51579	6	5	5	7	9	1	10	1	7	10	10	2	9	10	1	5	3	1	6	6
51580	5	5	3	5	3	1	7	5	9	2	4	10	7	9	10	2	5	4	4	1
51581	4	8	8	6	2	1	6	10	5	9	6	9	4	10	6	3	5	8	6	8
51582	1	4	2	1	4	8	4	9	7	6	8	10	10	3	4	7	10	1	8	2
51583	10	8	4	1	1	7	5	4	1	2	8	2	6	4	2	10	2	3	2	7
51654	6	8	3	2	7	7	4	7	9	8	2	5	5	6	2	9	3	10	9	6
51655	9	9	4	4	7	3	6	1	10	3	1	10	2	6	4	10	8	8	4	8
51656	6	1	1	8	7	5	1	9	8	3	6	2	4	3	4	1	4	10	4	6
51657	10	2	6	8	2	5	9	5	3	7	2	6	9	5	1	9	3	4	7	7
51658	1	7	1	5	10	6	2	6	10	6	8	3	3	4	10	6	8	6	1	8
51659	1	5	5	8	10	8	3	7	4	9	2	2	3	10	4	9	6	10	9	4
51660	6	6	6	6	5	10	7	10	10	3	9	3	10	9	1	5	3	2	4	7
51661	10	7	7	9	2	7	3	5	6	10	9	3	6	1	9	5	9	8	1	6
51662	7	4	4	4	8	7	2	10	9	7	9	8	3	1	4	10	9	9	2	7
51663	2	3	10	3	4	10	2	8	5	1	3	5	5	10	3	3	9	7	4	4
51664	9	3	4	9	7	10	8	4	3	10	7	9	3	1	7	8	4	3	6	10
51736	10	2	5	4	10	2	10	1	9	6	10	8	9	1	8	6	4	8	2	4
51737	9	4	10	10	8	10	1	8	4	7	3	3	8	9	3	9	2	1	3	3
51738	7	2	4	4	4	4	4	3	3	4	2	9	8	10	3	8	6	6	5	6
51739	5	10	9	4	4	4	7	5	4	6	1	5	8	3	4	6	6	3	10	8
51740	5	10	8	4	10	7	10	10	10	2	1	10	7	7	1	9	4	9	7	7
51741	8	2	8	6	6	4	9	7	4	1	8	8	7	4	10	8	9	8	6	7
51742	8	6	3	8	7	5	4	8	5	2	9	7	9	10	6	9	6	9	7	5
51743	8	4	9	7	5	4	5	7	3	8	7	3	3	1	4	5	10	1	6	3
51744	1	7	4	10	8	6	1	5	8	5	7	9	8	2	3	7	6	8	3	4
51745	10	1	10	1	9	1	2	1	8	2	5	3	10	2	3	2	4	1	7	1
51794	1	9	4	1	6	3	4	1	7	5	7	10	9	2	2	4	9	6	1	5
51795	9	8	1	6	5	8	10	5	5	7	7	1	2	7	10	3	10	4	10	7
51817	10	8	8	7	6	2	4	8	1	3	9	10	3	3	7	1	6	9	9	9
51818	2	5	3	5	2	8	8	2	4	1	2	4	2	4	3	7	7	1	6	2
51819	9	10	6	8	2	4	6	7	4	3	2	5	7	5	7	10	2	9	7	4
51820	8	2	7	1	2	6	3	9	4	10	10	10	9	4	6	6	5	8	8	4
51821	5	5	8	5	7	5	10	10	10	5	3	6	7	5	9	9	5	7	1	2
51822	4	8	9	1	4	10	3	7	8	9	6	1	5	1	4	8	7	5	1	2
51823	6	7	5	9	10	4	3	1	5	10	8	2	4	9	9	5	10	6	5	2
51824	8	7	8	3	7	4	2	5	10	7	6	9	1	10	3	8	10	5	2	1
51825	3	3	3	9	7	1	4	4	9	6	3	7	6	4	9	3	9	2	7	5
51826	5	8	5	9	1	5	2	8	1	4	5	1	7	8	2	3	5	6	4	8
51827	7	1	9	2	10	1	10	9	3	7	2	10	10	8	5	1	5	7	7	6
51873	7	8	8	1	8	6	1	9	8	6	8	7	7	1	5	5	4	2	6	1
51874	5	5	6	7	10	5	3	6	2	2	5	1	2	4	8	3	8	10	9	4
51875	1	5	7	7	5	1	3	5	9	1	6	5	7	6	6	8	8	5	7	7
51876	2	10	3	2	2	1	2	3	1	7	1	8	1	6	3	8	10	3	5	8
51877	9	9	1	10	6	9	8	3	9	4	1	9	8	1	6	10	2	7	8	10
51897	2	7	9	4	9	8	4	7	3	1	9	10	5	10	9	8	8	2	5	8
51898	5	3	2	2	5	10	8	3	10	3	5	9	8	6	1	2	3	4	8	10
51899	3	8	2	10	3	8	7	4	7	4	5	6	9	10	7	1	4	3	9	10
51900	7	4	9	9	9	7	10	4	10	7	1	10	9	9	5	10	5	7	2	9
51901	3	2	7	2	6	6	7	4	2	6	2	5	7	1	4	8	5	10	4	1
51902	1	10	8	5	2	10	10	4	1	9	4	1	7	5	1	7	10	4	7	3
51903	2	6	7	8	7	1	3	8	9	5	2	9	10	5	7	10	2	10	10	5
51904	3	3	8	1	3	1	5	6	2	10	9	5	5	1	8	10	9	8	3	9
51905	3	3	4	1	6	4	1	7	3	5	4	8	3	4	1	5	5	7	5	1
51906	1	5	5	8	1	9	2	1	8	7	5	9	10	6	2	8	6	2	8	8
51907	2	3	4	6	6	5	6	8	9	8	10	4	7	8	8	2	1	2	7	8
51908	8	5	8	10	2	1	5	6	10	9	6	6	7	3	9	7	5	9	5	7
51954	10	7	1	3	9	10	7	4	9	2	2	6	5	5	1	2	8	4	9	7
51955	7	7	1	9	4	9	3	8	9	2	9	2	6	1	9	8	7	10	1	4
51956	6	5	9	5	7	6	8	3	7	8	9	10	4	2	1	5	2	9	5	4
51957	10	5	9	9	1	6	5	5	2	10	7	4	8	2	7	1	4	5	1	7
51958	9	5	7	7	2	5	10	1	8	2	8	9	4	7	4	6	2	6	5	8
51979	1	2	9	2	5	7	7	4	4	2	2	10	1	5	7	9	6	7	8	4
51980	2	2	9	2	10	10	9	3	7	8	10	10	4	10	10	10	7	10	5	3
51981	7	4	3	3	6	7	1	6	7	2	9	7	6	10	5	4	6	4	1	9
51982	9	2	8	6	5	9	6	9	10	5	10	3	2	4	6	3	4	8	2	10
51983	6	2	6	10	7	2	10	4	5	8	8	6	2	10	7	10	6	6	10	2
51984	8	6	10	1	7	5	5	4	7	6	10	8	5	1	3	3	3	3	8	1
51985	9	9	2	9	7	10	8	5	3	7	4	2	10	6	10	3	1	3	2	9
51986	4	7	1	6	7	9	8	4	7	1	3	10	6	5	10	2	2	6	9	9
51987	10	4	7	9	2	9	10	2	9	1	6	5	10	7	2	10	9	9	6	4
51988	3	5	4	2	10	5	9	9	5	5	10	8	10	10	9	8	6	7	8	10
51989	9	6	7	2	10	7	2	5	3	2	4	7	3	4	1	3	4	8	10	3
52035	1	6	5	2	4	1	9	6	1	4	4	1	5	6	2	4	4	7	7	7
52036	5	7	7	1	4	8	9	1	1	6	5	5	7	2	4	6	6	2	10	3
52037	4	3	6	7	5	10	5	10	5	9	7	8	9	2	6	5	2	2	4	9
52038	5	6	2	7	6	10	3	1	4	8	5	1	10	1	6	4	2	3	7	8
52039	8	9	6	9	1	9	6	9	5	7	6	10	1	9	5	6	5	8	3	9
52040	6	2	9	1	3	10	4	3	1	10	6	7	3	9	10	8	7	5	8	5
52060	5	6	8	5	8	1	3	8	6	10	5	3	8	4	2	8	2	9	7	2
52061	5	2	5	1	10	8	5	6	5	6	9	2	9	6	2	6	3	4	8	7
52062	3	3	1	2	3	6	1	7	10	7	10	5	2	5	4	7	4	1	7	6
52063	4	2	2	9	10	2	6	3	4	4	6	10	10	8	5	8	3	7	3	2
52064	7	5	7	8	5	9	1	10	8	10	6	3	6	8	2	7	1	5	3	6
52065	10	2	3	8	3	6	1	5	5	4	9	1	7	7	4	3	4	8	4	9
52066	9	7	7	8	10	6	4	6	4	6	8	2	10	1	7	3	7	7	1	6
52067	8	9	1	3	3	10	3	8	7	2	5	2	2	10	8	3	1	9	4	5
52068	10	6	2	8	6	3	6	8	8	8	1	1	1	8	7	7	1	10	3	6
52069	4	7	8	10	3	5	6	4	3	8	8	6	2	2	7	4	2	9	2	8
52070	4	6	4	8	7	7	5	3	1	3	8	5	5	1	2	5	2	6	9	7
52071	1	10	10	3	4	3	9	6	5	3	2	1	6	4	1	1	1	2	3	8
52115	2	1	2	4	4	1	5	8	7	4	9	10	1	2	4	3	9	3	1	9
52116	2	8	4	4	1	4	7	10	5	4	3	8	3	4	1	9	2	4	2	10
52117	7	8	8	6	6	9	2	8	3	7	7	8	9	1	1	4	7	2	7	7
52118	3	3	1	8	4	5	2	6	10	6	8	7	2	8	7	2	1	10	7	8
52119	7	10	1	8	7	7	5	10	5	5	7	6	10	1	1	2	5	10	9	5
52120	4	10	10	9	2	8	10	7	4	7	7	5	8	10	6	1	2	1	5	6
52121	2	7	7	1	8	6	7	9	1	7	3	1	9	3	3	4	4	4	9	5
52141	8	8	6	10	7	10	2	4	10	7	2	2	7	8	1	3	3	7	6	10
52142	5	10	10	10	8	10	3	1	2	1	5	3	2	2	1	2	8	8	8	8
52143	3	7	1	4	4	10	8	5	2	2	6	3	8	9	6	6	3	1	8	2
52144	9	2	9	10	9	7	8	9	4	6	6	7	2	4	9	10	10	5	2	5
52145	6	5	1	5	4	1	5	7	5	8	7	2	6	2	1	10	3	7	7	10
52146	5	2	10	10	9	10	2	3	7	4	6	8	2	2	2	4	3	10	4	5
52147	7	5	7	8	8	7	3	4	3	5	4	9	4	6	8	8	8	5	7	3
52148	6	7	10	7	1	9	10	2	6	7	9	9	9	1	3	3	4	1	5	2
52149	8	9	3	5	9	9	5	3	4	7	4	7	1	8	6	4	6	2	7	4
52150	10	1	5	8	7	10	6	9	6	1	4	3	7	6	10	7	9	3	3	1
52151	4	8	5	1	1	8	6	10	6	7	7	2	2	3	5	6	1	9	9	3
52152	10	5	1	3	4	9	9	10	10	5	10	2	9	9	4	4	5	2	8	7
52196	9	2	4	8	6	9	9	7	3	9	6	5	3	8	7	6	10	5	3	4
52197	4	4	1	6	3	6	4	8	4	2	6	9	6	8	7	4	1	7	2	9
52198	8	1	1	1	3	8	5	2	4	9	1	1	7	9	1	9	2	4	1	9
52199	9	9	5	10	3	2	6	9	1	2	9	6	10	4	1	5	10	8	5	10
52200	7	1	1	2	6	2	2	8	2	9	8	3	10	2	5	4	1	2	4	1
52201	9	6	10	5	3	10	3	2	5	7	1	6	9	10	1	1	4	10	1	3
52202	6	9	6	7	9	7	6	3	6	8	4	7	3	5	5	9	7	3	7	8
52222	7	9	3	3	9	6	4	5	10	2	7	8	6	6	3	5	8	9	7	2
52223	9	4	6	7	4	3	9	7	5	8	3	5	3	9	2	3	6	5	10	8
52224	4	6	1	2	4	10	9	1	6	6	4	4	9	2	7	7	6	9	9	3
52225	4	1	4	2	9	4	5	6	7	4	9	7	9	2	2	4	2	1	7	8
52226	5	6	9	9	4	7	1	10	4	2	5	7	9	8	1	4	7	3	8	4
52227	10	9	10	9	2	3	2	7	7	4	8	9	9	10	10	3	2	5	8	9
52228	2	3	9	7	1	4	2	7	10	1	2	10	5	2	6	9	4	4	6	6
52229	1	4	10	5	1	5	10	5	8	2	5	10	9	1	7	3	5	6	7	3
52230	1	8	7	8	5	2	10	9	1	7	1	2	4	2	5	1	3	5	9	4
52231	2	6	8	6	7	1	7	3	1	10	6	9	2	6	9	7	9	3	7	4
52232	7	10	3	8	4	1	2	10	1	5	8	1	3	10	4	9	6	10	8	4
52233	10	5	2	2	9	5	7	10	7	3	7	7	6	5	5	1	4	4	1	10
52277	2	4	2	2	10	10	9	1	2	6	9	4	9	4	5	8	3	4	10	7
52278	4	4	3	9	3	5	2	2	3	3	1	8	6	1	1	8	7	7	7	7
52279	9	9	1	4	2	6	8	5	6	7	3	4	5	3	7	1	6	1	2	6
52280	4	3	3	10	3	9	1	5	7	4	8	3	10	5	5	5	9	1	5	8
52281	10	4	9	6	1	7	5	5	1	8	9	10	6	3	3	10	8	9	6	9
52282	3	7	1	1	9	9	4	2	8	1	9	7	4	10	4	4	4	5	6	7
52283	4	7	6	10	9	3	2	3	7	4	3	6	3	4	8	8	1	7	6	2
52284	8	6	8	10	3	6	6	10	6	7	7	5	8	8	3	9	10	4	8	9
52304	10	2	5	5	2	8	1	2	6	10	10	5	6	5	4	1	10	1	3	10
52305	10	4	1	4	10	5	3	1	10	6	10	8	5	6	3	3	10	6	7	4
52306	5	1	5	2	4	3	10	9	7	2	5	10	10	9	8	7	4	10	1	1
52307	9	7	4	2	6	7	1	9	5	10	10	7	4	8	10	9	6	3	1	9
52308	1	4	3	1	8	3	3	1	4	7	2	8	7	2	7	8	6	4	1	3
52309	8	3	3	5	1	8	8	8	2	5	8	2	4	6	6	10	8	6	4	4
52310	7	5	2	1	4	6	7	2	10	8	8	7	1	3	2	5	7	2	6	1
52311	6	8	5	2	2	5	8	10	9	3	4	6	5	9	1	1	9	2	3	8
52312	5	5	7	7	6	6	4	7	4	7	10	1	4	10	10	2	3	6	6	4
52313	10	9	4	4	4	2	3	7	4	4	3	3	8	8	2	4	6	8	9	4
52314	3	9	2	1	7	4	6	10	1	6	3	8	1	1	4	2	7	7	9	3
52315	7	10	2	5	7	3	9	1	10	3	5	9	3	5	4	2	8	4	7	8
52357	10	10	9	9	5	6	5	9	10	10	2	1	6	7	10	3	6	5	4	8
52358	7	5	7	1	8	7	2	9	9	8	10	5	4	9	1	9	10	2	1	7
52359	1	8	9	7	2	6	6	6	3	1	2	4	8	3	10	5	2	5	8	4
52360	6	8	9	7	10	10	3	8	9	3	1	10	3	4	6	1	2	7	2	1
52361	7	1	9	8	7	10	6	7	2	7	3	1	2	10	5	8	3	9	3	2
52362	6	7	1	10	5	2	7	10	4	9	8	4	10	1	6	5	6	10	10	1
52363	10	2	4	6	7	1	9	9	8	5	3	5	6	10	7	4	2	10	7	7
52364	7	1	2	9	6	5	8	2	7	3	8	7	9	2	4	10	7	7	10	10
52365	3	9	2	2	5	5	3	4	1	10	6	2	4	5	3	5	5	2	3	10
52384	7	2	3	8	2	4	2	3	1	8	7	8	8	8	3	8	3	6	6	9
52385	6	1	8	6	3	6	1	10	5	1	5	7	5	3	10	9	6	9	5	9
52386	7	4	6	2	5	5	3	5	10	8	6	4	8	7	8	10	5	9	10	2
52387	9	1	1	7	5	7	7	8	3	3	4	4	4	1	10	7	5	1	7	1
52388	3	8	3	10	1	2	8	1	2	5	3	4	7	4	6	10	9	1	4	5
52389	3	1	5	6	9	8	9	4	9	6	6	4	10	9	1	3	6	2	5	9
52390	10	9	6	3	9	1	10	6	3	7	3	5	2	2	2	6	2	8	8	10
52391	6	5	7	10	7	8	8	1	8	8	6	4	2	3	5	3	8	4	5	2
52392	8	2	9	6	9	9	10	6	3	6	7	10	4	6	7	4	1	5	8	2
52393	10	6	7	4	2	8	5	10	1	5	4	5	3	7	3	9	6	8	8	9
52394	3	2	7	7	3	8	8	3	10	5	7	3	2	5	6	9	4	1	3	1
52395	1	1	7	10	5	10	2	10	5	4	7	4	7	8	10	7	4	9	7	5
52396	8	10	7	4	3	2	2	6	8	9	8	7	2	10	6	4	9	7	1	7
52439	3	8	3	9	4	3	2	3	2	2	5	1	5	1	6	1	1	7	9	10
52440	5	8	10	6	7	1	4	3	9	2	5	9	7	7	9	5	9	8	1	7
52441	5	1	7	7	10	7	1	1	2	8	3	9	9	4	7	10	6	4	6	6
52442	1	7	9	10	1	7	1	5	1	7	2	8	6	8	4	4	9	10	5	4
52443	10	8	8	1	5	2	9	1	9	1	3	4	9	7	9	4	9	4	5	5
52444	7	10	7	8	3	4	8	9	1	2	10	9	5	3	8	3	1	10	1	9
52445	7	2	9	9	5	5	1	8	3	6	2	1	7	5	7	6	2	10	2	3
52446	8	8	5	2	2	10	7	5	6	7	2	6	3	9	2	6	2	7	10	6
52466	9	2	5	10	2	4	3	6	2	4	5	3	2	5	2	3	1	6	4	4
52467	6	5	5	1	4	2	8	4	3	2	9	7	8	2	1	7	3	2	3	9
52468	10	7	2	3	9	6	1	1	4	1	9	4	3	3	3	7	10	8	9	3
52469	1	4	9	7	3	3	1	8	4	5	3	8	3	8	10	3	7	5	9	9
52470	5	8	9	3	4	1	1	6	8	7	2	7	9	4	3	6	1	10	3	5
52471	3	4	10	10	7	1	6	9	9	10	9	4	9	10	6	9	5	10	3	7
52472	4	8	10	2	9	2	8	4	1	9	1	1	7	7	10	7	2	10	6	2
52473	6	4	8	6	10	7	7	1	9	7	5	9	6	5	4	10	4	7	3	5
52474	3	2	2	10	9	6	6	7	3	1	2	5	2	4	2	4	10	6	6	5
52475	5	3	8	7	10	2	1	7	2	3	3	8	3	3	9	2	4	7	2	1
52476	10	6	7	5	1	8	8	3	9	4	7	3	4	3	6	6	1	6	4	4
52477	7	7	3	8	4	2	2	6	9	5	9	10	5	3	7	8	8	6	3	9
52520	2	9	10	7	2	2	6	2	7	5	7	3	7	5	9	10	8	2	9	5
52521	7	1	6	4	2	7	6	5	7	10	3	10	1	10	10	1	4	6	9	5
52522	2	10	5	7	9	3	6	8	9	1	6	1	9	7	5	10	7	4	7	7
52523	6	2	8	6	10	1	5	3	6	7	2	8	8	5	7	1	3	7	5	1
52524	5	1	7	9	6	7	5	3	10	3	3	1	9	9	8	10	9	9	9	8
52525	9	5	10	7	4	9	7	9	1	4	3	8	6	5	2	5	6	2	2	9
52526	4	7	3	3	10	7	5	5	2	2	6	6	1	10	1	9	2	8	3	6
52527	8	10	2	7	8	8	8	3	6	3	5	2	9	2	8	2	10	9	2	7
52528	2	7	10	10	2	5	5	7	1	7	2	9	6	1	5	4	6	7	6	8
52547	8	5	7	6	3	7	5	5	6	8	7	8	1	4	1	10	5	7	5	5
52548	9	8	10	2	1	4	2	9	1	2	2	6	4	2	10	3	3	5	2	7
52549	7	3	1	3	3	10	4	1	3	9	6	4	4	3	1	1	9	1	9	4
52550	9	8	3	3	8	10	3	5	3	1	10	3	4	8	3	8	7	8	5	7
52551	2	4	10	6	2	6	3	7	2	5	4	4	1	2	3	2	3	10	9	4
52552	10	7	2	3	5	3	8	4	4	10	2	9	7	10	9	7	3	1	6	6
52553	3	9	4	10	1	6	1	8	2	8	10	6	1	5	8	1	1	8	7	1
52554	1	2	2	5	4	2	10	3	2	4	2	10	8	6	9	4	9	7	7	8
52555	4	9	8	6	9	2	1	6	7	4	8	3	9	3	3	4	2	8	5	10
52556	10	10	5	4	8	10	7	9	4	7	8	1	3	3	5	10	6	10	5	7
52557	7	1	2	5	2	9	3	10	10	5	10	1	8	6	7	6	4	8	7	1
52558	5	2	2	2	9	6	2	7	4	8	8	6	2	6	7	7	9	10	2	8
52559	6	5	2	2	7	7	5	4	4	9	10	4	2	4	5	6	9	6	1	1
52601	6	4	1	4	7	1	2	5	5	4	1	6	6	1	1	5	1	9	3	5
52602	5	3	4	5	2	9	4	5	9	7	2	1	1	8	10	3	10	8	10	6
52603	9	1	4	10	6	8	5	4	4	3	3	10	9	8	5	6	9	3	9	4
52604	8	9	1	3	5	4	5	4	1	1	5	4	5	2	4	6	5	3	8	6
52605	3	3	7	4	4	1	1	8	8	7	2	7	8	9	3	5	9	4	10	10
52606	10	6	6	6	8	1	4	3	4	8	8	3	4	1	1	6	9	1	9	5
52607	1	6	6	2	3	1	2	3	3	2	2	7	7	3	5	2	9	10	4	8
52608	1	2	1	7	8	9	2	4	10	8	3	9	1	7	8	9	7	7	4	5
52609	7	5	6	8	6	8	4	2	5	1	2	8	3	6	6	5	4	10	1	8
52628	7	10	8	1	10	9	7	2	3	2	9	4	3	1	1	6	9	9	2	9
52629	6	4	2	2	10	9	7	9	10	1	6	5	4	8	2	3	1	4	6	7
52630	6	4	10	7	7	3	6	1	5	2	7	8	9	10	3	1	1	4	2	5
52631	5	6	1	5	4	3	1	5	4	6	4	5	3	4	4	9	7	6	4	6
52632	5	7	2	3	3	10	10	7	4	4	7	2	6	9	1	8	8	4	5	6
52633	8	9	3	7	6	7	9	4	6	8	3	4	4	2	8	1	5	7	3	5
52634	6	10	7	4	2	10	6	3	10	1	3	9	6	9	6	6	7	4	8	3
52635	4	3	3	7	5	4	3	4	5	5	2	1	1	5	10	10	3	10	6	3
52636	2	6	1	3	2	4	6	6	4	4	5	4	5	6	1	2	5	8	2	10
52637	10	8	8	10	2	8	4	5	3	1	1	4	5	2	2	4	8	3	6	7
52638	4	8	2	3	6	10	8	9	4	5	6	1	4	2	5	2	5	9	5	8
52639	10	4	7	6	8	2	2	5	7	3	6	4	9	4	1	10	10	9	3	4
52640	6	9	3	8	8	5	6	9	3	2	5	2	6	8	6	10	5	3	4	7
52682	3	7	5	7	5	9	5	9	10	2	6	3	8	7	8	9	1	7	3	4
52683	10	3	5	2	4	7	5	1	5	5	4	2	2	4	3	3	10	5	1	10
52684	3	1	7	6	3	9	9	4	9	3	6	9	9	3	1	6	8	5	7	1
52685	5	9	10	5	10	6	5	3	5	6	7	5	5	3	1	5	2	5	1	1
52686	3	9	8	5	9	4	1	8	3	6	6	7	10	6	10	8	10	7	5	8
52687	3	3	10	8	10	6	4	4	8	9	3	9	8	8	4	3	3	7	2	10
52688	7	5	7	2	10	6	10	2	3	1	7	4	3	4	2	3	3	9	7	1
52689	4	5	2	10	9	10	3	9	8	6	3	6	2	2	3	7	2	3	1	2
52690	9	4	10	10	1	6	4	8	10	1	6	5	4	3	1	9	5	1	8	8
52709	2	10	9	7	6	9	9	9	8	5	3	5	3	10	10	4	8	9	1	10
52710	10	7	10	7	10	9	6	7	5	10	7	8	8	10	4	7	4	3	8	3
52711	1	3	4	4	1	5	3	3	6	2	1	2	10	3	6	5	2	1	3	4
52712	5	4	8	8	4	8	7	2	2	4	3	6	2	4	9	5	1	7	5	3
52713	9	2	2	3	9	5	4	10	5	8	10	1	2	7	8	10	2	1	7	10
52714	9	6	10	10	2	4	1	6	9	1	2	3	3	6	6	7	8	2	7	10
52715	8	9	4	7	3	10	1	8	1	10	8	5	8	10	3	9	9	7	2	1
52716	2	9	3	3	10	5	9	3	8	4	10	2	4	9	3	7	8	7	3	9
52717	3	4	6	3	2	3	1	8	6	4	6	2	9	3	1	5	5	10	3	3
52718	9	8	3	3	7	10	5	2	8	6	6	9	3	3	9	7	10	7	5	8
52719	7	7	5	6	7	7	10	6	9	7	3	8	3	5	6	4	9	8	2	6
52720	7	6	8	10	4	10	8	5	5	5	9	1	4	5	8	5	1	1	3	6
52721	1	7	2	7	1	5	8	5	6	8	10	2	4	6	8	9	7	9	6	5
52763	2	1	7	4	4	1	4	4	4	1	2	6	8	8	10	9	6	4	3	7
52764	5	10	3	9	9	9	1	5	3	3	7	6	4	8	1	3	7	3	6	4
52765	6	1	2	6	10	2	2	3	6	10	8	7	1	3	8	7	5	6	1	7
52766	5	8	7	10	4	5	3	5	5	7	6	6	5	1	2	8	7	7	1	6
52767	4	5	6	5	7	7	2	8	5	6	9	9	4	8	6	1	2	10	1	7
52768	8	10	5	9	1	10	5	4	5	3	4	9	8	8	7	9	4	3	9	3
