ID	I0001	I0002	I0003	I0004	I0005	I0006	I0007	I0008	I0009	I0010	I0991	I0992	I0993	I0994	I0995	I0996	I0997	I0998	I0999	I1000
71990	9	8	4	4	2	9	8	9	3	8	5	3	10	10	4	6	3	9	10	7
71991	8	8	4	5	2	9	8	9	4	8	5	8	10	3	10	6	4	9	10	7
72064	4	2	8	8	5	4	5	3	10	4	9	1	3	4	1	1	10	4	3	3
72065	4	2	8	8	5	4	4	3	10	4	9	1	3	7	1	1	10	4	3	3
72066	4	2	8	9	5	3	4	6	10	3	9	1	6	7	8	1	10	3	3	3
72067	3	8	8	9	4	3	4	6	10	3	4	1	6	10	8	6	10	3	3	3
72068	3	8	8	7	9	3	3	6	10	3	4	2	6	10	9	6	8	3	3	9
72069	3	8	8	7	8	3	3	6	3	3	4	3	8	10	9	6	8	3	8	9
72070	9	8	8	4	3	9	8	9	3	8	5	3	10	10	4	6	3	9	10	7
72071	9	8	3	4	2	9	8	9	4	8	5	8	10	3	4	6	3	9	10	7
72072	8	10	4	5	7	9	8	9	4	8	5	9	10	3	10	6	4	8	10	7
72145	4	2	8	8	5	4	5	3	6	4	9	1	3	4	1	1	6	4	3	3
72146	4	2	8	8	5	4	5	3	10	4	9	1	3	7	1	1	10	4	3	3
72147	4	2	8	9	5	4	4	3	10	3	9	1	3	7	1	1	10	3	3	3
72148	3	8	8	9	4	3	4	6	10	3	4	1	6	7	8	1	10	3	3	3
72149	3	8	8	7	9	3	3	6	10	3	4	2	6	10	9	6	8	3	3	3
72150	3	8	8	7	8	3	3	6	3	3	4	2	8	10	9	6	8	3	8	9
72151	9	8	8	4	3	3	8	6	3	3	5	3	8	10	3	6	3	9	8	9
72152	9	8	3	4	2	9	8	9	3	8	5	8	10	3	4	6	3	9	10	7
72153	8	10	3	5	2	9	8	9	4	8	5	8	10	3	10	6	4	9	10	7
72227	4	2	8	8	5	4	5	3	6	4	9	1	3	7	1	1	6	4	3	3
72228	4	3	8	8	5	4	4	3	10	4	9	1	3	7	1	1	10	4	3	3
72229	4	8	8	9	4	4	4	3	10	3	9	1	6	7	1	1	10	3	3	3
72230	3	8	8	9	9	3	4	6	10	3	4	2	6	7	8	6	10	7	3	3
72231	3	8	8	7	9	3	3	6	10	3	4	2	6	10	9	6	8	3	3	9
72232	3	8	8	7	10	3	3	6	3	3	4	3	8	10	3	6	8	7	8	9
72233	9	8	3	4	2	3	8	6	3	3	5	8	8	6	4	6	3	9	10	7
72234	9	10	3	4	2	9	8	9	3	8	5	8	10	3	4	6	3	9	10	7
72235	8	10	3	5	7	9	8	9	4	8	5	9	10	3	6	9	4	9	10	7
72307	4	2	8	8	5	4	5	3	6	4	9	1	3	7	1	1	6	4	3	3
72308	4	3	8	8	5	4	5	3	6	4	9	1	3	7	1	1	10	4	3	3
72309	4	3	8	9	5	4	4	3	10	3	9	1	3	7	1	1	10	3	3	3
72310	4	8	8	9	4	4	3	3	10	3	3	1	6	7	8	6	10	7	3	3
72311	3	8	8	9	9	3	3	6	10	3	4	2	6	10	9	6	8	7	3	3
72312	3	8	8	7	8	3	3	6	3	3	4	3	8	10	9	6	8	7	8	9
72313	3	8	8	4	10	3	9	6	3	3	4	3	8	6	3	6	3	7	8	9
72314	9	10	3	4	2	3	8	9	3	8	5	8	10	6	4	6	3	9	10	7
72315	8	10	3	5	7	9	8	9	3	8	5	9	10	3	10	9	4	9	10	7
72389	4	3	8	8	5	4	5	3	6	4	9	1	3	7	1	1	6	4	3	3
72390	4	3	8	8	5	4	4	3	6	4	9	1	3	7	1	1	10	4	3	3
72391	4	8	8	9	4	4	4	3	10	3	3	1	6	7	8	2	10	7	3	3
72392	3	8	8	9	9	3	3	6	10	3	4	2	6	10	2	6	10	7	3	3
72393	3	8	8	7	8	3	9	6	3	3	4	3	8	10	9	6	8	7	8	9
72394	3	10	8	7	10	3	9	6	3	3	4	3	8	6	3	6	8	7	8	9
72395	9	10	3	4	2	3	8	9	3	8	4	8	8	6	4	6	3	9	8	7
72396	9	10	3	4	2	9	8	9	3	8	5	9	10	6	4	9	3	9	10	7
72470	5	3	8	8	5	5	5	3	6	4	9	1	3	7	1	1	6	4	3	3
72471	4	3	8	8	5	4	5	3	6	4	9	1	3	7	1	1	10	4	3	3
72472	4	3	8	8	5	4	4	3	6	4	9	1	6	7	1	2	10	4	3	7
72473	4	8	8	9	4	4	3	3	6	3	3	2	6	10	8	2	10	7	3	3
72474	6	8	8	9	9	3	3	6	10	3	4	2	8	10	2	6	10	7	8	3
72475	6	10	8	7	8	3	9	6	3	9	4	3	8	6	9	6	8	7	8	9
72476	6	10	8	4	10	3	9	6	3	8	4	8	8	6	4	2	8	7	8	9
72477	9	10	3	4	2	3	8	9	3	8	5	8	10	6	4	6	3	9	8	7
72478	8	10	3	5	7	9	8	9	3	8	5	9	10	2	10	9	4	9	10	7
72551	4	3	8	8	5	4	5	3	6	4	9	1	3	7	1	1	6	4	3	3
72552	4	3	8	8	5	4	5	3	6	4	9	1	6	7	1	1	10	4	3	7
72553	4	8	3	9	4	4	4	3	6	3	3	2	6	7	1	2	10	7	3	7
72554	6	8	3	9	9	4	3	3	6	9	3	2	6	10	2	6	10	7	3	7
72555	6	10	8	7	8	3	9	6	3	9	4	3	8	10	9	6	8	7	8	7
72556	6	10	8	7	10	3	9	6	3	9	4	8	8	6	3	2	7	7	8	7
72557	9	10	3	4	2	3	8	9	3	8	4	8	10	6	4	2	3	7	8	7
72558	9	10	3	4	2	3	8	9	3	8	5	9	10	6	10	9	3	9	10	7
72632	5	3	8	8	5	5	5	4	6	4	9	1	3	7	1	1	6	4	3	3
72633	4	3	8	8	5	4	5	3	6	4	9	1	6	7	1	1	10	4	3	3
72634	4	3	8	8	4	4	4	3	6	4	3	1	6	7	1	2	10	4	3	7
72635	4	8	3	9	9	4	3	3	6	4	3	2	6	10	1	6	10	7	3	7
72636	6	10	3	9	8	4	3	3	2	9	3	3	8	10	2	6	10	7	3	7
72637	6	10	3	7	10	3	9	6	3	9	4	3	8	6	3	2	7	7	8	7
72638	6	10	8	3	2	3	9	9	3	8	4	8	10	6	4	2	7	7	8	7
72639	9	10	3	4	2	3	8	9	3	8	4	4	10	6	4	9	3	9	8	7
72640	9	10	3	4	7	3	8	9	3	8	5	9	10	2	10	9	3	9	10	7
72714	4	3	8	8	5	5	5	4	6	4	9	1	3	7	1	1	6	4	3	3
72715	4	3	8	8	5	4	5	3	6	4	9	1	6	7	1	2	10	4	3	3
72716	4	8	3	9	4	4	4	3	6	4	3	2	6	10	1	2	10	7	3	7
72717	6	10	3	7	9	4	3	3	6	4	3	3	6	10	2	6	8	7	3	7
72718	6	10	3	3	8	4	9	3	2	9	4	3	8	6	2	2	7	7	8	7
72719	6	10	3	3	10	3	9	6	3	9	4	8	8	6	3	2	7	7	8	7
72720	9	10	3	4	10	3	9	9	3	8	4	4	10	6	4	9	3	7	8	7
72721	9	10	3	4	7	3	8	9	3	8	5	4	10	2	10	9	3	9	8	7
72794	5	3	8	8	5	5	5	4	6	4	9	1	3	7	1	1	6	5	3	3
72795	4	3	8	8	5	5	5	4	6	4	9	1	3	7	1	2	6	4	3	3
72796	4	8	3	8	4	4	4	3	6	4	3	2	6	10	1	2	10	4	3	7
72797	4	8	3	9	9	4	4	3	6	4	3	2	6	10	1	6	10	7	3	7
72798	6	10	3	7	8	4	3	3	2	9	3	3	8	6	2	6	8	7	8	7
72799	6	10	3	3	10	4	9	3	2	9	4	8	8	6	3	2	7	7	8	7
72800	6	10	3	3	10	3	9	9	2	8	4	4	10	6	4	9	7	7	8	7
72801	9	10	3	4	2	3	8	9	3	8	4	4	10	2	4	9	3	9	8	7
72876	4	3	8	8	5	5	5	4	6	4	9	1	3	7	1	2	6	4	3	3
72877	4	8	8	8	5	5	5	3	6	4	9	2	3	10	1	2	10	4	3	3
72878	4	8	3	9	9	4	4	3	6	4	3	2	6	10	1	2	10	4	3	7
72879	4	8	3	7	9	4	3	3	6	4	3	3	8	6	2	6	8	7	8	7
72880	6	10	3	7	8	4	3	3	2	9	3	8	8	6	2	2	8	7	8	7
72881	6	10	3	3	10	3	9	3	2	9	4	8	10	6	3	2	7	9	8	7
72882	9	10	3	4	2	3	9	9	2	8	4	4	10	2	4	9	3	9	8	7
72883	9	10	3	4	7	3	8	9	3	8	4	4	10	2	10	9	3	9	8	7
72957	5	3	8	8	5	5	5	4	6	4	9	1	3	7	1	2	1	5	3	3
72958	4	3	8	8	5	5	5	4	6	4	9	1	3	10	1	2	6	4	3	3
72959	4	8	3	8	9	5	5	3	6	4	9	2	3	10	1	2	10	4	7	7
72960	6	8	3	9	9	4	4	3	6	4	3	3	8	6	2	2	10	7	3	7
72961	6	10	3	7	8	4	3	3	2	9	3	8	8	6	2	2	8	7	8	7
72962	6	10	3	3	10	4	9	3	2	9	4	8	8	6	3	2	7	9	8	7
72963	6	10	3	3	10	3	9	3	2	8	4	4	10	2	4	9	7	9	8	7
72964	9	10	3	4	7	3	8	9	2	8	4	4	10	2	10	9	3	9	8	7
72965	9	10	3	4	7	3	8	9	3	8	4	9	10	2	6	9	3	9	8	7
73038	4	3	8	8	5	5	5	4	5	4	9	1	3	10	1	2	6	4	3	3
73039	4	3	8	8	9	5	5	4	6	4	9	2	3	10	1	2	10	4	7	3
73040	4	8	3	8	9	4	4	3	6	4	3	3	8	6	1	2	10	4	7	7
73041	6	8	3	9	8	4	3	3	2	4	3	3	8	6	2	2	10	7	8	7
73042	6	10	3	7	10	4	3	3	2	9	3	8	8	6	2	2	8	7	8	7
73043	6	10	3	3	10	4	9	3	2	9	4	4	8	2	4	9	7	9	8	7
73044	6	10	3	3	7	3	9	9	2	8	4	4	10	2	4	9	7	9	8	7
73045	9	10	3	4	7	3	8	9	2	9	4	9	10	2	10	9	3	9	8	7
73119	5	3	9	8	5	5	5	4	5	4	8	1	3	10	1	2	1	5	4	3
73120	4	3	8	8	5	5	5	4	5	4	9	2	3	10	1	2	6	4	3	3
73121	4	8	3	8	9	5	5	7	6	4	9	2	3	10	1	2	10	4	7	7
73122	6	8	3	9	9	4	4	3	6	4	3	3	8	6	2	2	7	4	8	7
73123	6	8	3	7	8	4	3	3	2	9	3	8	8	6	2	2	8	7	8	7
73124	6	10	3	3	10	4	9	3	2	9	3	4	8	2	3	9	7	7	8	7
73125	6	10	3	3	10	10	9	3	2	9	4	4	10	2	4	9	7	9	8	7
73126	9	10	3	4	7	3	9	9	2	9	4	9	10	2	5	9	3	9	8	7
73201	5	3	9	8	5	5	5	4	5	4	8	2	3	10	1	2	6	5	4	4
73202	4	3	9	8	9	5	5	4	5	4	9	2	3	10	1	2	6	4	7	3
73203	4	8	3	8	9	5	4	7	6	4	9	3	3	6	1	2	10	4	7	7
73204	6	8	3	9	8	4	3	3	2	4	3	8	8	6	2	2	7	7	8	7
73205	6	10	3	7	10	4	3	3	2	9	3	8	8	2	3	9	8	7	8	7
73206	6	10	3	3	10	10	9	3	2	9	3	4	10	2	4	9	7	9	8	7
73207	6	10	3	3	7	10	9	3	2	9	4	9	10	2	5	9	7	9	8	7
73281	5	3	9	8	5	5	6	4	5	4	8	1	3	10	1	2	1	5	4	4
73282	7	3	9	8	9	5	5	4	5	4	9	2	3	10	1	2	6	4	7	4
73283	4	3	2	9	9	5	5	7	6	4	9	3	3	10	1	2	10	4	7	4
73284	6	8	3	9	9	5	4	7	6	4	9	8	3	6	2	2	7	4	7	4
73285	6	10	3	7	8	4	3	3	2	9	3	8	8	2	2	2	8	7	8	4
73286	6	10	3	3	10	10	3	3	2	9	3	4	10	2	3	9	7	7	8	10
73287	9	10	3	3	7	10	9	3	2	9	4	4	10	2	5	9	7	9	7	7
73288	9	10	3	4	7	10	9	3	2	9	4	9	10	2	5	9	3	9	8	7
73363	5	3	9	8	5	5	5	4	5	4	8	2	3	10	1	2	6	5	4	4
73364	7	3	9	8	9	5	5	7	5	4	9	3	3	10	1	2	6	4	7	4
73365	4	8	2	9	9	5	5	7	6	4	9	3	3	10	2	2	6	4	7	4
73366	6	10	2	9	8	5	4	7	6	9	3	8	3	6	2	2	7	7	7	4
73367	6	10	3	7	10	10	3	3	2	9	3	4	10	2	3	9	8	7	8	4
73368	9	10	3	3	10	10	9	3	2	9	3	4	10	2	4	9	3	9	7	10
73369	9	10	3	3	7	10	9	3	2	9	4	9	10	2	5	9	3	9	8	10
73444	5	3	9	8	5	5	6	4	5	4	8	2	4	10	1	2	1	5	4	4
73445	7	3	9	8	9	5	5	7	5	5	8	3	3	10	1	2	6	5	4	4
73446	4	3	2	9	9	5	5	7	6	4	9	3	3	10	1	2	6	4	7	4
73447	4	3	2	9	8	5	4	7	6	4	9	3	3	10	2	2	7	4	7	4
73448	6	10	2	7	10	4	3	7	6	9	3	4	9	2	2	9	8	7	8	4
73449	6	10	2	7	10	10	3	3	2	9	3	4	10	2	3	9	8	7	7	10
73450	9	10	3	3	7	10	9	3	2	9	3	9	10	2	5	9	3	9	7	10
73525	5	3	9	8	5	5	5	4	5	5	8	2	4	10	1	2	1	5	4	4
73526	7	3	9	8	9	5	5	7	5	4	9	3	3	10	1	2	6	4	7	4
73527	4	3	2	9	9	5	5	7	6	4	9	3	3	10	2	2	6	4	7	4
73528	6	10	2	9	8	4	4	7	6	9	9	3	9	9	2	7	7	4	7	4
73529	6	10	2	7	10	10	3	7	6	9	3	4	10	2	3	9	8	7	7	4
73530	9	10	2	3	7	10	9	3	2	9	3	9	10	2	4	9	3	7	7	10
73531	9	10	2	3	7	10	9	3	2	9	4	9	10	2	5	9	3	9	7	10
73606	5	3	9	8	5	5	6	4	5	5	8	2	4	10	1	2	1	5	4	4
73607	7	3	9	1	9	5	6	7	5	5	8	3	4	10	1	2	6	5	4	4
73608	7	3	2	9	9	5	5	7	6	4	9	3	3	10	1	2	6	4	7	4
73609	4	3	2	9	8	4	4	7	6	4	9	3	9	9	2	7	7	4	7	4
73610	6	10	2	9	10	4	3	7	6	9	3	4	9	9	2	7	7	7	7	4
73611	6	10	2	7	10	10	3	7	6	9	3	4	10	2	4	9	8	7	7	10
73612	9	10	2	3	7	10	9	3	2	9	3	9	10	2	5	9	3	9	7	10
73688	5	3	9	8	9	5	6	4	5	5	8	3	4	10	1	2	1	5	4	4
73689	7	3	9	1	9	5	6	7	5	5	8	3	3	10	1	2	6	5	4	4
73690	4	3	2	9	9	5	5	7	6	4	9	3	3	9	2	7	6	4	7	4
73691	6	3	2	9	8	4	4	7	6	9	9	4	9	9	2	7	7	4	7	4
73692	6	10	2	7	10	4	3	7	6	9	3	4	9	2	3	9	8	7	7	4
73693	9	10	2	3	7	10	3	3	2	9	3	9	10	2	4	9	3	7	7	10
73694	9	10	2	3	7	10	9	3	2	9	3	9	10	1	5	9	3	9	7	10
73768	5	3	9	8	5	5	6	4	5	5	8	3	4	10	1	2	1	6	4	4
73769	5	3	9	1	9	5	6	4	5	5	8	3	4	10	1	2	6	5	4	4
73770	7	3	2	1	9	5	5	7	6	4	8	3	3	9	1	2	6	4	4	4
73771	4	3	2	9	8	4	5	7	6	4	9	4	9	9	2	7	6	4	7	4
73772	6	10	2	9	10	4	4	7	6	9	3	4	9	9	3	7	7	4	7	4
73773	6	10	2	7	10	4	3	7	6	9	3	9	9	2	4	9	8	7	7	10
73774	9	10	2	3	7	10	9	3	2	9	3	9	10	1	5	9	3	7	7	10
73850	5	3	9	8	9	5	6	4	5	5	8	3	4	10	1	2	1	5	4	4
73851	7	3	9	1	9	5	6	4	6	5	8	3	4	9	1	2	6	5	4	4
73852	4	3	2	9	8	4	5	7	6	4	9	3	9	9	2	7	6	4	7	4
73853	6	3	2	9	10	4	4	7	6	9	3	4	9	9	2	7	7	4	7	4
73854	6	10	2	7	10	4	3	7	6	9	3	4	9	9	3	7	8	7	7	4
73855	6	10	2	3	7	10	3	7	2	9	3	9	10	1	5	9	8	7	7	10
73856	9	4	2	3	7	10	9	3	2	9	3	9	10	1	5	9	3	9	7	10
73931	5	3	9	8	5	5	6	4	5	5	8	3	4	10	1	2	1	6	5	4
73932	5	3	9	8	9	5	6	4	5	5	8	3	4	9	2	2	1	5	4	4
73933	7	3	2	1	9	5	6	4	6	4	8	3	4	9	2	7	6	4	4	4
73934	4	3	2	9	8	4	5	7	6	4	3	4	9	9	2	7	6	4	7	4
73935	6	10	2	9	8	4	4	7	6	9	3	4	9	9	3	7	7	4	7	4
73936	6	10	2	7	7	10	3	7	2	9	3	9	10	1	4	9	7	7	7	10
73937	9	4	2	3	7	10	9	7	2	9	3	9	10	1	5	9	3	7	7	10
74012	5	3	9	8	9	5	6	4	5	5	8	3	4	9	1	2	1	6	5	4
74013	7	3	2	1	9	5	6	4	5	5	8	3	4	9	2	3	6	5	4	4
74014	7	3	2	9	8	5	5	4	6	4	9	4	3	9	2	7	6	4	4	4
74015	4	3	2	9	8	4	4	7	6	4	3	4	9	9	2	7	7	4	7	4
74016	6	4	2	9	10	4	4	7	6	9	3	9	9	1	3	9	7	4	7	4
74017	6	4	2	7	7	10	3	7	2	9	3	9	10	1	5	9	7	7	7	10
74018	9	4	2	3	7	10	9	7	2	9	3	9	10	1	5	9	3	9	7	10
74094	5	3	9	8	9	5	6	4	5	5	8	3	4	9	2	3	1	5	4	5
74095	7	3	2	1	9	5	6	4	5	4	8	4	3	9	2	3	6	5	4	4
74096	4	3	2	9	8	5	5	4	6	4	3	4	3	9	2	7	6	4	4	4
74097	6	4	2	9	10	4	4	7	6	10	3	9	9	2	3	7	7	10	7	4
74098	6	4	2	7	7	10	3	7	2	9	3	9	10	1	4	9	7	7	7	10
74099	9	4	2	3	7	10	3	7	2	9	3	9	10	1	5	9	3	7	7	10
74175	5	3	9	8	9	5	6	4	5	5	8	3	4	9	1	2	1	6	5	5
74176	5	3	9	1	9	5	6	4	5	5	8	3	4	9	2	3	6	5	4	5
74177	7	3	9	1	8	5	5	4	5	4	9	4	3	9	2	7	6	4	4	5
74178	4	4	2	9	8	4	5	7	6	10	3	4	9	2	2	7	6	10	7	4
74179	6	4	2	9	10	10	4	7	6	9	3	9	10	2	4	7	7	10	7	4
74180	6	4	2	7	7	10	3	7	2	9	3	9	10	1	5	9	7	7	7	10
74181	9	4	2	3	1	10	9	7	2	9	3	9	10	1	5	9	3	7	7	10
74256	5	3	9	8	9	5	6	4	5	5	8	3	4	9	2	3	1	5	5	5
74257	7	3	9	1	8	5	6	4	5	5	9	4	3	9	2	3	6	5	4	5
74258	4	4	9	9	8	5	5	4	5	10	9	4	3	9	2	7	6	4	4	5
74259	6	4	1	9	10	10	4	7	6	10	3	9	10	2	3	7	7	10	7	4
74260	6	4	2	7	7	10	3	7	2	9	3	9	10	1	4	7	7	7	7	10
74261	9	4	2	3	7	10	9	7	2	9	3	9	10	1	5	9	3	7	7	10
74337	5	3	9	8	9	5	6	4	5	5	8	3	4	9	1	3	1	6	5	5
74338	5	3	9	8	9	5	6	4	5	5	8	4	3	9	2	3	1	5	4	5
74339	7	4	9	1	8	5	6	4	5	5	9	4	3	9	2	3	6	5	4	5
74340	4	4	9	9	8	5	5	4	5	10	9	9	3	2	3	7	6	4	4	4
74341	6	4	1	9	10	10	4	7	5	9	3	9	10	2	4	7	7	10	7	4
74342	6	4	2	7	7	10	9	7	2	9	2	9	10	1	5	7	7	7	7	10
74419	5	4	9	8	9	5	6	4	5	5	8	4	3	9	2	3	1	6	5	5
74420	7	4	9	1	8	5	6	4	5	5	9	4	3	9	2	3	6	5	4	5
74421	10	4	9	9	8	5	5	4	5	5	9	9	3	9	3	7	6	4	4	5
74422	10	4	1	9	10	10	4	10	5	10	3	9	9	2	3	7	7	10	4	4
74423	10	4	1	7	7	10	4	7	5	9	2	9	10	2	4	7	7	10	7	10
74424	6	4	2	7	7	10	9	7	2	9	2	5	10	1	5	7	7	7	7	10
74499	5	4	9	8	9	6	6	5	5	5	8	3	4	9	1	3	1	6	5	5
74500	5	4	9	8	9	5	6	4	5	5	8	4	3	9	2	3	1	5	5	5
74501	7	4	9	1	8	5	6	4	5	5	9	4	3	9	2	7	6	5	4	5
74502	10	4	9	9	10	10	5	10	5	10	9	9	3	2	3	7	6	4	4	4
74503	10	4	1	9	7	10	4	10	5	10	3	9	9	2	4	7	7	10	7	4
74504	6	4	2	7	7	10	9	7	2	9	2	9	10	2	5	7	7	7	7	10
74581	5	4	9	8	9	6	6	4	5	5	8	4	4	9	2	3	1	6	5	5
74582	7	4	9	1	8	5	6	4	5	5	8	4	3	9	2	7	6	5	5	5
74583	7	4	9	1	8	5	6	4	5	5	9	9	3	9	3	7	6	4	4	5
74584	10	4	1	9	10	10	5	10	5	10	9	9	9	2	3	7	6	4	4	4
74585	10	4	1	2	10	10	4	10	5	9	2	9	10	2	5	7	7	10	7	10
74586	6	4	2	7	1	10	9	7	2	9	2	5	10	1	5	9	7	7	7	10
74662	5	4	9	8	9	6	6	5	5	5	8	4	4	9	2	3	1	6	5	5
74663	5	4	9	8	8	6	6	4	5	5	8	4	4	9	2	3	1	6	5	5
74664	7	4	9	1	8	5	6	4	5	5	9	9	3	9	3	7	6	5	4	5
74665	10	4	1	2	10	10	5	10	5	10	9	9	9	9	3	7	6	4	4	4
74666	10	4	1	2	10	10	4	10	5	10	2	9	9	2	4	7	7	10	4	4
74667	6	4	2	7	7	10	9	7	2	9	2	5	10	2	5	9	7	10	7	10
74668	9	4	2	3	1	10	9	7	2	9	2	5	10	1	6	9	3	7	7	10
74743	5	4	9	8	9	6	6	5	5	5	8	4	4	8	2	3	1	6	5	5
74744	5	4	9	8	8	6	6	4	5	5	8	9	4	9	2	7	1	5	5	5
74745	7	4	9	1	8	10	6	10	5	5	9	9	9	9	3	7	6	5	4	5
74746	10	4	1	2	10	10	5	10	5	10	9	9	9	2	4	7	2	5	4	4
74747	10	4	2	2	7	10	4	10	5	10	2	5	9	2	5	9	7	10	7	10
74748	6	4	2	7	1	10	9	7	2	9	2	5	10	1	5	9	7	7	7	10
74824	5	4	9	8	9	6	6	5	5	5	8	4	4	9	2	3	1	6	5	5
74825	5	4	9	8	8	6	6	5	5	5	8	4	4	8	2	3	1	6	5	5
74826	7	4	9	1	8	5	6	10	5	5	8	9	4	9	3	7	6	5	5	5
74827	10	4	1	2	10	10	5	10	5	5	9	9	9	9	3	7	2	5	4	4
74828	10	4	1	2	10	10	4	10	5	10	2	9	9	2	4	7	7	5	4	4
74829	6	4	2	7	7	10	4	7	2	9	2	5	9	1	5	9	7	10	7	10
74906	5	4	9	8	9	6	6	5	5	5	8	4	4	8	2	3	1	6	5	5
74907	5	4	9	8	8	6	6	5	5	5	8	4	4	8	2	7	1	6	5	5
74908	7	4	9	1	10	10	6	10	5	5	1	9	9	9	3	7	6	5	4	5
74909	10	4	1	2	10	10	5	10	5	10	2	9	9	9	4	7	2	5	4	4
74910	10	4	2	2	7	10	4	7	2	10	2	5	9	1	5	9	7	10	4	10
74911	6	5	2	7	1	10	9	7	2	9	2	5	9	1	5	9	7	10	7	10
74986	5	4	9	8	9	6	6	5	9	5	8	4	4	8	2	3	1	6	5	5
74987	5	4	9	8	8	6	6	5	9	5	8	4	4	8	2	3	1	6	5	5
74988	7	4	9	1	8	6	6	5	5	5	1	4	4	8	3	7	6	5	4	5
74989	10	4	1	2	10	10	6	10	5	5	9	9	9	9	3	7	2	5	4	4
74990	10	5	1	2	10	10	5	10	5	10	2	5	9	9	4	9	2	5	4	4
74991	10	5	2	2	1	10	4	7	2	10	2	5	9	1	5	9	7	10	4	10
74992	6	5	2	7	1	10	9	7	2	10	2	5	9	1	6	9	7	7	7	10
75068	5	4	7	8	8	6	6	5	9	5	8	4	4	8	2	3	1	6	5	5
75069	5	4	9	8	8	6	6	5	9	5	8	4	4	8	2	3	1	6	4	5
75070	7	4	9	1	10	6	6	4	5	5	1	9	4	9	3	7	6	5	4	5
75071	10	5	1	2	10	10	5	10	5	10	2	5	9	9	4	7	2	5	4	4
75072	10	5	2	2	7	10	4	7	2	10	2	5	9	1	5	9	7	5	4	10
75073	6	5	2	7	1	10	9	7	2	10	2	5	9	1	5	9	7	10	7	10
75150	5	4	7	8	8	6	6	5	9	5	8	4	4	8	2	3	1	6	5	5
75151	5	4	7	1	8	6	6	5	9	5	1	4	4	8	3	3	6	6	4	5
75152	7	5	1	1	10	6	6	4	5	10	1	9	4	9	3	7	6	5	4	5
75153	10	5	1	2	7	10	5	7	5	10	2	5	9	2	4	7	2	5	4	6
75154	10	5	2	2	1	10	4	7	2	10	2	5	9	1	5	9	7	10	9	10
75230	5	4	7	8	8	6	6	5	9	5	8	4	5	8	2	3	1	6	5	5
75231	5	4	7	8	8	6	6	5	9	6	1	4	4	8	2	3	1	6	4	5
75232	7	5	7	1	10	6	6	4	9	5	1	4	4	8	3	3	6	5	4	5
75233	10	5	9	2	10	6	5	4	9	10	1	5	4	2	4	7	2	5	4	6
75234	10	5	2	2	7	10	5	7	2	10	2	5	9	2	5	9	7	5	4	6
75235	10	5	2	7	1	10	4	7	2	10	2	5	9	1	5	9	7	10	9	10
75312	5	4	7	8	8	6	6	5	9	6	8	4	5	8	2	3	1	6	5	5
75313	5	5	7	1	8	6	6	4	9	5	1	4	4	8	3	3	1	6	4	5
75314	7	5	9	1	10	6	6	4	9	5	1	5	4	2	3	7	6	5	4	5
75315	10	5	9	2	7	10	5	4	9	10	2	5	9	2	5	7	2	5	4	6
75316	10	5	1	2	1	10	4	7	2	10	2	5	9	1	5	9	7	10	9	10
75317	10	5	1	7	1	10	9	7	2	10	2	5	9	1	6	9	7	10	9	10
75393	5	4	7	1	8	7	6	5	9	6	8	4	5	8	2	3	1	6	5	5
75394	5	5	7	1	8	6	6	4	9	6	8	4	4	8	3	3	1	6	5	5
75395	7	5	7	1	10	6	6	4	9	5	1	5	4	9	3	8	6	5	4	5
75396	10	5	9	2	10	6	6	4	9	10	1	5	4	2	4	7	2	5	4	5
75397	10	5	1	2	7	10	5	10	1	10	2	5	9	2	5	7	2	5	9	6
75398	10	5	1	2	1	10	4	7	1	10	2	5	9	1	6	9	7	10	9	10
75399	10	5	1	7	1	10	9	7	2	10	2	6	9	1	6	9	3	7	7	10
75474	5	5	7	1	8	7	6	5	9	6	8	4	5	8	2	3	1	6	5	5
75475	5	5	7	1	10	6	6	4	9	6	8	4	4	8	3	3	1	6	5	5
75476	7	5	9	1	10	6	6	4	9	5	1	5	4	9	3	8	6	5	4	5
75477	10	5	9	2	7	6	5	10	9	10	1	5	4	2	5	7	2	5	4	6
75478	10	5	1	2	1	10	4	10	1	10	2	5	9	2	5	7	7	5	9	10
75479	10	5	1	3	1	10	4	7	1	10	2	5	9	1	6	9	3	10	9	10
75556	5	5	7	1	8	7	6	4	9	6	8	4	5	8	3	3	1	6	5	5
75557	7	5	7	1	10	6	6	4	9	5	1	5	4	9	3	8	6	6	4	5
75558	7	5	9	1	7	6	6	4	9	5	1	5	4	9	4	7	6	5	4	5
75559	10	5	1	2	1	6	5	10	1	10	2	5	4	2	5	7	2	5	9	6
75560	10	5	1	2	1	10	9	7	1	10	2	5	9	2	6	7	7	10	9	10
75638	5	5	7	1	10	7	10	4	9	6	8	5	5	9	3	8	1	6	5	5
75639	7	5	9	1	10	6	6	4	9	5	1	5	4	9	4	8	6	5	4	5
75640	10	5	1	2	7	6	6	10	1	10	1	5	4	2	5	7	2	5	9	6
75641	10	5	1	2	1	6	5	10	1	10	2	5	4	2	5	7	7	5	9	6
75642	10	5	1	3	1	10	9	7	1	10	2	6	9	1	6	7	3	10	9	10
75718	5	5	7	1	8	7	10	5	9	6	8	4	5	8	3	3	1	6	5	5
75719	5	5	9	1	10	7	10	4	9	5	8	5	5	9	3	8	1	6	5	5
75720	7	5	9	1	7	6	6	10	9	5	1	5	4	9	4	8	6	5	9	5
