HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
71991	1	6	5	4	10	1	3	6	10	10	5	3	6	1	7	10	9	1	3	1
72064	9	8	7	2	1	4	3	10	7	2	6	2	2	3	7	5	7	7	5	4
72065	2	8	6	8	3	5	6	3	10	2	6	8	10	9	10	6	2	8	10	2
72066	2	5	3	3	6	1	8	8	9	5	5	8	7	5	10	9	9	8	10	2
72067	6	10	6	1	9	2	1	1	8	3	10	1	7	3	4	2	2	7	3	6
72068	2	8	7	9	6	6	8	10	1	2	9	1	3	4	10	9	9	4	8	8
72069	8	5	8	6	4	2	9	10	9	4	7	6	6	9	7	6	8	9	6	5
72070	2	10	10	4	5	7	6	9	10	10	7	4	10	6	9	8	7	1	4	9
72071	4	10	1	4	9	3	6	6	1	4	9	6	9	7	1	10	6	10	8	10
72072	9	3	6	7	10	10	1	1	3	10	10	1	6	8	8	7	9	1	9	4
72145	10	5	10	9	4	10	10	4	1	4	3	10	7	1	8	6	4	7	3	9
72146	8	4	9	8	2	4	8	9	2	7	9	7	3	4	9	4	8	8	4	3
72147	3	5	8	8	10	5	5	10	10	5	5	8	3	1	4	5	2	4	2	10
72148	10	6	4	6	3	1	1	7	7	7	6	6	4	5	1	7	4	4	10	6
72149	6	3	7	8	2	4	9	9	6	9	6	2	8	7	2	5	2	2	9	7
72150	5	5	9	9	2	5	3	1	2	3	10	6	1	6	10	8	1	3	4	8
72151	4	7	5	4	9	8	10	10	7	5	4	3	6	5	6	9	1	2	7	6
72152	3	7	9	7	4	10	3	8	1	2	1	3	2	4	8	2	1	1	2	8
72153	9	6	7	9	9	5	5	2	1	1	10	6	2	6	8	9	3	1	10	10
72227	3	7	5	3	7	10	10	4	8	2	5	1	5	6	2	1	2	9	1	8
72228	5	5	5	4	9	9	6	8	9	8	5	1	5	2	8	8	8	2	7	3
72229	4	5	8	6	1	4	7	8	10	6	9	1	1	5	7	4	6	1	9	2
72230	4	2	3	8	2	5	1	2	8	8	5	8	7	7	3	10	5	9	2	10
72231	7	4	8	10	2	1	8	7	9	6	5	8	5	3	8	6	6	10	1	7
72232	8	10	5	8	10	1	2	3	3	9	5	9	9	6	6	9	1	2	1	6
72233	1	7	5	8	2	3	5	8	9	5	9	9	7	7	5	2	4	4	8	9
72234	4	2	4	6	6	7	9	10	10	1	10	4	6	4	9	2	2	1	7	7
72235	9	6	7	1	9	10	4	10	10	3	7	7	9	2	5	8	4	5	8	10
72307	1	10	9	7	8	8	3	8	1	9	2	7	6	2	8	10	3	5	4	10
72308	4	9	1	9	1	3	9	1	8	3	4	2	3	7	6	4	7	3	8	6
72309	6	3	3	2	2	9	6	4	5	7	8	5	10	2	9	3	5	6	6	3
72310	7	4	6	2	8	3	8	10	4	2	10	9	1	7	4	10	5	3	5	5
72311	8	3	9	9	4	7	6	8	3	2	10	3	5	4	10	9	2	4	3	1
72312	10	7	1	1	6	1	1	4	4	3	8	9	6	1	3	10	9	10	9	10
72313	4	9	1	9	4	1	10	9	9	7	5	3	8	10	1	6	4	2	5	1
72314	6	5	7	7	2	7	10	1	9	9	1	9	8	4	9	3	2	3	10	6
72315	2	7	10	7	1	5	1	10	4	9	6	6	8	10	2	1	7	10	4	4
72389	1	7	3	6	4	4	5	10	4	1	1	1	3	10	10	1	3	1	2	8
72390	1	9	4	3	1	7	10	3	6	9	10	4	5	2	3	10	9	2	3	10
72391	2	8	4	7	9	6	5	1	10	10	8	8	3	9	6	8	10	4	6	9
72392	10	6	4	2	1	6	4	10	1	10	6	9	2	10	4	3	7	5	5	7
72393	5	8	5	3	6	1	4	10	8	3	1	4	2	4	2	7	1	1	4	3
72394	3	6	3	10	4	10	1	4	1	4	10	7	10	3	2	1	4	9	1	7
72395	5	10	9	8	2	4	4	8	10	1	8	1	7	3	1	5	3	6	7	5
72396	4	3	8	6	6	3	1	9	2	7	3	10	10	1	6	1	8	6	8	9
72470	9	6	1	7	2	3	4	9	5	6	5	2	9	10	1	2	9	10	9	9
72471	10	4	5	8	2	7	2	5	4	2	1	4	10	5	7	2	1	6	8	5
72472	1	5	7	4	2	10	4	7	9	5	3	8	10	5	1	5	1	1	7	1
72473	9	3	6	9	1	3	1	9	5	5	9	3	6	4	2	1	4	10	3	5
72474	3	5	8	2	5	6	2	7	10	8	1	4	8	7	5	10	10	4	5	8
72475	6	7	4	1	10	4	4	6	3	1	8	6	8	2	8	3	9	5	4	10
72476	7	10	9	6	4	8	10	1	2	8	1	7	7	7	3	8	8	3	3	8
72477	7	3	10	9	8	9	5	6	1	5	10	3	2	3	4	5	5	7	7	10
72478	9	5	2	5	8	9	6	3	4	2	2	3	3	8	7	5	1	5	1	10
72551	4	10	9	5	8	4	7	2	1	1	3	7	3	5	5	3	10	4	7	1
72552	4	6	10	3	7	10	5	5	7	6	9	4	1	9	5	7	5	8	4	7
72553	7	9	7	10	6	10	2	3	8	6	3	8	4	10	7	9	4	6	10	9
72554	3	7	2	3	10	2	2	9	6	4	9	3	4	1	10	10	9	10	2	1
72555	4	9	10	5	8	1	1	3	2	6	8	2	3	9	4	3	5	2	5	9
72556	4	6	8	6	9	4	3	1	7	7	6	8	8	1	2	2	7	6	5	4
72557	10	2	1	8	10	8	2	7	1	9	10	6	4	6	4	6	2	2	9	9
72558	10	6	5	7	4	3	7	1	1	5	8	1	8	4	9	6	9	10	4	9
72632	8	8	1	1	10	6	4	2	8	5	7	8	5	8	4	1	8	6	10	8
72633	6	1	5	8	5	9	9	2	5	9	7	2	1	4	7	4	4	5	10	5
72634	7	2	7	6	4	5	3	2	7	4	1	8	3	9	1	5	1	9	10	2
72635	3	1	3	8	7	8	8	3	7	10	4	8	5	5	8	7	8	2	9	5
72636	4	3	10	6	8	10	9	9	9	1	3	4	4	1	5	9	9	10	8	7
72637	10	5	2	8	1	4	8	1	6	4	8	1	7	4	10	8	6	8	1	3
72638	7	1	9	10	4	10	10	10	6	3	2	2	2	3	3	3	1	3	3	6
72639	4	7	1	2	6	8	8	3	9	5	5	7	4	6	7	9	6	5	6	2
72640	5	10	5	8	3	7	3	1	10	10	2	4	10	5	10	8	1	5	9	8
72714	5	4	9	1	9	10	9	5	1	6	3	2	10	2	4	4	5	2	5	7
72715	8	1	5	7	1	7	5	2	7	3	1	8	3	8	7	7	10	8	7	5
72716	5	1	6	5	2	9	10	3	1	1	10	5	7	7	5	1	4	8	7	5
72717	10	9	5	5	5	9	5	3	7	9	7	7	6	8	2	4	3	10	10	4
72718	2	3	2	9	10	8	2	6	8	8	2	4	5	10	1	1	1	4	7	2
72719	1	10	8	10	10	3	4	9	8	8	2	8	6	5	7	9	10	5	10	1
72720	10	9	6	1	9	9	3	10	3	3	4	10	7	10	10	6	1	3	4	7
72721	8	8	2	8	5	10	8	2	6	3	4	2	2	5	3	10	7	1	1	10
72794	2	6	10	6	3	4	7	8	4	6	9	2	3	1	9	9	9	4	3	1
72795	3	10	3	5	10	10	10	10	8	7	10	10	3	4	9	5	10	8	8	7
72796	8	3	6	8	1	5	1	6	1	8	4	4	9	7	6	9	9	10	8	6
72797	9	5	2	4	9	8	5	9	8	1	9	2	6	2	2	2	4	5	9	7
72798	1	6	8	1	4	10	8	3	8	8	3	9	1	9	7	1	2	10	5	5
72799	7	3	3	2	3	8	5	8	6	1	7	10	9	6	4	4	6	4	4	2
72800	5	8	7	10	3	6	10	8	5	4	10	9	1	4	8	5	2	10	2	5
72801	10	7	9	1	7	8	6	3	3	3	4	4	3	9	10	6	3	8	5	3
72876	10	9	4	2	6	3	10	7	7	9	5	7	4	8	1	5	3	8	6	10
72877	8	4	7	9	6	9	6	8	8	4	6	8	5	1	5	7	10	9	8	8
72878	8	1	6	6	5	6	10	9	4	8	6	9	9	3	4	3	10	2	10	2
72879	10	3	3	3	8	8	6	10	7	1	8	3	8	1	3	2	8	9	2	1
72880	6	3	9	6	4	1	5	2	4	10	5	5	9	8	3	1	6	7	4	4
72881	10	3	8	7	2	3	5	2	10	5	10	7	3	1	3	9	2	6	8	6
72882	2	3	10	10	1	7	6	1	4	6	2	6	7	9	3	5	10	5	5	8
72883	9	2	10	6	10	6	1	2	2	7	2	3	6	6	8	7	6	1	7	10
72957	4	4	4	7	6	9	7	8	10	2	4	2	4	4	7	1	5	10	8	7
72958	3	10	6	9	10	5	9	10	3	8	6	8	9	2	3	5	9	3	9	9
72959	8	6	5	2	4	2	3	5	7	9	5	9	9	4	8	1	9	2	8	8
72960	8	9	4	3	1	10	8	5	2	4	5	3	4	4	9	2	7	6	10	5
72961	5	1	4	10	10	8	3	3	8	9	9	7	10	3	1	9	10	6	7	1
72962	5	1	7	4	7	9	7	8	8	9	10	3	8	4	10	8	3	7	10	6
72963	3	3	2	2	8	7	5	8	6	9	2	6	1	5	8	8	2	3	3	9
72964	10	2	3	6	1	9	9	6	1	7	2	8	4	6	9	3	4	6	3	5
72965	10	2	9	2	5	7	7	4	1	2	6	4	7	6	6	8	6	8	10	8
73038	5	5	2	1	6	9	8	7	6	4	7	5	6	8	1	8	3	10	4	8
73039	9	8	3	2	8	9	9	4	9	1	3	4	8	7	4	1	10	6	5	9
73040	5	8	8	8	4	1	2	3	2	9	10	1	1	6	9	2	6	9	9	5
73041	9	7	9	5	10	9	7	6	4	7	8	7	7	5	8	7	2	1	3	1
73042	8	3	9	4	5	4	5	7	1	10	7	7	3	1	8	9	5	6	1	4
73043	2	3	2	4	1	8	1	7	7	3	4	1	10	6	1	5	6	2	10	7
73044	7	9	10	5	2	5	10	8	3	8	6	2	6	10	2	5	6	5	1	4
73045	10	1	1	10	6	1	8	7	4	4	7	5	1	7	8	4	3	4	2	6
73119	9	4	4	10	10	1	1	6	3	7	7	8	3	2	4	3	8	10	8	10
73120	5	8	1	6	7	8	3	6	10	4	2	9	3	9	6	5	8	4	5	2
73121	5	8	4	2	8	6	1	1	4	8	4	1	8	3	7	9	10	10	2	1
73122	7	6	9	2	6	8	8	4	10	7	10	8	6	9	9	10	2	9	8	8
73123	9	2	3	9	7	5	4	5	1	7	5	9	10	3	5	4	5	3	10	7
73124	9	3	2	5	10	5	4	8	3	4	10	8	4	3	8	7	1	5	9	8
73125	6	2	6	8	8	3	9	3	3	8	8	4	9	5	2	3	8	3	3	10
73126	6	7	8	7	9	5	5	2	8	7	1	8	1	1	3	4	7	4	5	10
73201	9	3	10	6	6	7	1	2	10	1	2	4	3	1	1	6	5	5	5	6
73202	10	9	5	8	8	1	6	1	3	9	3	9	5	9	5	10	7	1	2	6
73203	2	8	6	6	10	10	9	3	2	5	7	4	2	6	6	8	3	8	5	4
73204	2	5	10	3	8	7	1	7	10	4	4	8	5	4	2	2	3	1	9	4
73205	6	2	2	9	8	9	9	8	6	8	4	4	9	9	2	5	2	10	6	1
73206	3	6	6	3	4	2	6	5	1	2	7	10	2	7	9	2	7	7	5	6
73207	7	8	4	9	9	10	3	9	2	7	7	5	7	2	9	9	8	2	1	5
73281	10	2	9	5	2	6	3	9	7	2	1	10	9	8	7	5	3	2	6	8
73282	8	9	10	2	3	2	9	7	6	5	9	5	3	3	5	1	8	1	6	3
73283	7	7	10	5	6	8	2	8	10	6	3	10	8	8	6	1	7	10	7	9
73284	4	10	8	3	3	8	5	9	6	3	5	10	8	5	5	9	10	1	10	1
73285	6	1	1	8	5	6	9	4	2	2	3	5	3	7	3	8	9	8	3	6
73286	2	8	4	8	7	3	8	5	3	2	7	5	1	7	1	9	3	10	4	1
73287	9	2	9	10	5	1	3	1	4	6	10	9	6	2	10	10	7	1	3	5
73288	6	4	2	8	9	9	9	5	4	5	6	2	1	8	1	6	5	2	9	10
73363	3	1	6	10	6	4	10	5	8	1	2	5	7	10	9	3	2	2	6	8
73364	2	1	6	3	7	1	2	4	8	4	1	7	7	6	10	4	9	2	9	5
73365	5	10	7	4	1	3	3	10	3	6	8	8	4	7	4	5	9	4	4	6
73366	2	10	7	7	5	7	5	10	4	10	4	2	2	9	1	9	4	9	1	5
73367	3	6	1	1	7	2	5	4	3	7	2	5	10	8	8	4	2	3	3	10
73368	7	10	10	2	4	8	3	8	1	5	2	9	10	3	5	8	5	5	8	9
73369	8	1	8	2	1	4	7	1	9	1	1	9	3	9	6	3	4	9	7	6
73444	3	3	5	1	6	10	2	9	6	4	8	8	4	8	10	2	7	8	3	2
73445	2	8	8	10	9	7	8	8	1	2	6	9	3	1	8	10	6	9	8	10
73446	2	2	4	7	7	6	1	8	2	5	6	2	9	6	1	7	9	5	2	10
73447	4	6	2	5	8	3	3	3	2	9	9	1	10	10	6	9	2	4	6	4
73448	8	4	2	8	5	10	2	5	10	6	3	6	9	7	7	3	6	8	5	2
73449	3	10	1	1	2	5	2	6	2	3	10	6	2	2	9	9	6	3	10	9
73450	7	8	4	3	5	2	10	1	5	6	1	10	5	10	2	8	1	2	8	3
73525	4	10	9	5	10	6	7	2	6	9	1	3	2	5	4	9	10	5	1	7
73526	10	10	1	3	3	4	3	7	3	4	1	3	1	3	4	7	7	4	8	7
73527	4	1	9	10	1	6	4	1	1	2	2	1	10	8	6	8	10	9	6	5
73528	1	4	10	10	8	10	10	2	3	7	10	8	10	9	6	6	8	10	5	5
73529	2	4	8	10	9	4	9	5	9	6	8	5	6	5	9	6	5	9	5	5
73530	7	7	5	9	2	9	6	2	9	3	6	2	7	6	2	4	5	3	2	8
73531	5	2	9	8	10	7	10	3	5	10	1	8	5	10	2	5	1	9	7	5
73606	9	10	5	3	4	3	3	8	1	4	7	6	8	4	3	8	9	6	2	9
73607	3	1	8	9	10	10	7	4	10	2	4	7	2	8	6	1	3	6	6	9
73608	4	3	1	6	10	2	6	4	8	3	2	10	2	2	9	10	7	1	7	6
73609	1	2	3	3	5	3	7	2	9	10	6	2	5	8	5	7	3	5	8	3
73610	10	9	8	1	5	5	9	4	6	9	2	4	7	9	4	3	7	4	7	9
73611	6	8	2	2	4	9	7	7	8	6	7	3	1	10	8	7	3	6	6	3
73612	10	2	4	1	9	4	4	4	4	3	2	7	2	8	4	9	10	3	2	3
73688	4	7	9	1	2	6	5	2	1	8	7	1	1	8	10	7	4	3	2	3
73689	6	5	7	6	8	1	2	9	5	1	5	1	1	7	2	4	7	8	10	1
73690	9	6	1	4	5	9	9	6	2	2	1	8	4	5	9	2	4	6	10	5
73691	2	4	10	2	3	9	1	6	9	5	6	5	7	5	8	9	3	1	10	4
73692	1	9	9	7	8	2	2	9	7	1	5	7	8	5	4	2	7	4	3	4
73693	3	2	2	1	2	5	6	6	8	8	1	6	8	2	7	8	2	7	9	5
73694	5	5	9	3	2	1	8	5	4	5	1	4	8	3	7	7	7	9	3	3
73768	2	1	6	3	7	6	7	8	7	4	7	8	5	7	4	10	9	2	8	9
73769	2	2	9	1	6	3	5	7	4	8	2	2	9	9	6	2	3	9	9	7
73770	3	4	1	10	2	4	2	7	1	10	8	1	8	8	6	10	4	5	10	2
73771	1	4	3	3	2	1	1	2	5	1	5	10	8	6	4	5	10	3	1	10
73772	3	3	8	5	2	10	8	8	6	7	8	8	10	1	9	5	5	7	4	9
73773	1	6	10	6	1	3	5	10	7	2	3	8	5	6	10	9	2	4	9	10
73774	4	2	3	2	7	7	9	6	10	9	2	5	2	3	5	7	5	6	7	9
73850	4	1	10	1	4	6	10	1	10	5	1	6	10	6	10	3	3	10	9	4
73851	8	2	2	8	6	7	7	8	10	8	6	4	9	8	2	5	6	2	6	10
73852	7	9	6	10	1	7	8	3	6	5	3	1	5	7	10	3	3	1	5	5
73853	6	6	9	8	3	9	4	10	4	4	3	1	10	3	3	2	10	1	2	9
73854	3	7	7	5	8	3	5	2	1	5	10	6	10	10	6	4	8	8	4	5
73855	1	3	3	5	5	10	5	2	3	4	1	5	4	3	4	8	8	5	2	5
73856	2	5	7	1	5	10	1	7	6	2	1	9	7	5	2	10	1	5	9	9
73931	8	9	8	3	6	3	3	4	5	10	9	8	9	7	1	7	1	4	7	3
73932	3	8	9	5	9	4	9	6	7	8	4	6	7	4	3	4	2	9	4	3
73933	5	7	2	4	8	4	8	5	9	5	3	4	6	6	8	9	8	9	8	10
73934	7	7	2	5	8	3	9	2	3	1	4	1	5	7	7	6	9	5	10	9
73935	10	1	10	4	5	1	10	2	2	2	7	1	5	4	3	8	6	9	1	4
73936	7	7	9	4	3	8	2	9	9	6	5	9	5	10	3	4	10	3	10	3
73937	6	5	2	8	1	6	5	5	7	6	3	5	2	4	4	4	4	7	6	1
74012	2	9	4	10	5	2	2	1	6	4	4	1	6	6	4	9	4	8	6	5
74013	6	4	6	9	8	8	1	2	5	7	10	10	2	5	6	2	2	4	6	10
74014	6	3	4	4	9	1	4	7	1	9	7	2	2	2	4	8	1	2	6	9
74015	4	9	7	4	10	1	3	5	1	6	6	3	6	3	6	8	9	3	5	2
74016	3	4	5	4	2	9	3	1	1	9	5	9	1	9	6	2	4	9	3	1
74017	10	3	1	1	7	2	3	6	4	10	1	4	4	2	1	8	4	7	9	6
74018	10	4	7	10	5	7	4	7	6	3	10	8	4	2	7	5	9	2	1	5
74094	5	6	7	5	7	7	5	5	3	3	2	1	7	1	4	5	5	7	5	6
74095	7	9	8	3	1	4	1	4	4	8	6	4	1	10	2	5	5	4	5	7
74096	6	10	3	3	9	9	8	3	1	4	3	10	2	6	1	5	7	6	7	2
74097	4	7	10	1	3	3	5	4	4	10	3	2	5	3	2	7	6	1	3	3
74098	1	4	8	3	8	10	4	1	9	2	8	1	8	1	3	7	1	3	1	6
74099	7	2	8	10	7	8	9	6	8	1	6	3	1	3	4	4	10	5	7	5
74175	8	7	3	9	8	2	5	1	2	8	3	9	2	3	8	9	7	8	2	7
74176	9	1	10	10	2	6	4	6	6	7	5	6	9	8	8	6	1	2	5	5
74177	5	5	4	8	3	8	7	9	1	10	2	4	2	5	4	6	4	9	5	9
74178	7	2	3	1	4	4	5	5	7	10	6	5	10	1	7	6	2	1	10	5
74179	2	10	9	1	6	10	10	9	8	5	10	10	6	4	2	9	3	2	7	6
74180	7	1	8	2	4	7	8	7	6	9	2	8	9	7	8	7	10	1	4	10
74181	6	6	7	8	6	10	10	1	5	7	10	7	8	8	8	5	2	10	6	1
74256	8	5	10	9	1	3	8	8	6	6	10	2	10	5	8	6	10	7	7	2
74257	5	8	10	2	4	9	6	3	10	9	2	1	6	2	8	3	2	8	2	8
74258	1	5	3	3	9	10	4	7	6	5	4	9	2	1	6	10	4	4	6	2
74259	10	6	9	4	2	8	4	1	10	6	3	5	6	7	7	7	9	10	6	4
74260	9	10	8	2	10	5	1	2	8	5	3	5	2	2	2	9	10	1	2	5
74261	2	7	1	2	10	5	10	3	7	8	7	8	5	7	9	10	6	8	1	4
74337	8	7	5	8	4	4	7	10	7	9	5	1	5	6	3	2	6	10	2	2
74338	2	7	1	5	7	4	4	10	9	6	5	6	7	1	5	7	7	9	6	3
74339	4	10	5	8	9	5	10	4	7	2	3	3	8	10	6	9	4	2	8	9
74340	7	3	6	6	3	1	3	9	3	8	7	5	10	1	5	10	9	2	6	10
74341	2	5	4	9	1	2	3	2	4	6	5	10	1	5	10	3	9	8	8	6
74342	10	8	3	4	7	2	1	9	8	4	1	5	4	7	5	6	4	8	6	9
74419	1	6	1	9	9	1	5	8	4	4	10	9	3	5	6	4	1	8	6	6
74420	2	10	2	8	8	5	8	5	1	6	6	6	6	4	5	6	8	2	2	3
74421	1	4	2	7	5	10	6	2	7	4	9	8	10	7	3	4	6	5	10	7
74422	4	4	10	1	7	3	2	2	7	10	5	3	1	7	10	1	6	6	6	10
74423	7	7	10	6	10	6	2	2	5	6	9	5	1	9	9	6	9	5	8	3
74424	2	2	4	7	4	5	4	4	4	8	8	3	10	8	9	5	5	2	2	4
74499	9	10	7	5	9	10	2	6	9	8	3	8	8	9	5	8	3	6	7	2
74500	10	2	7	4	3	6	4	3	4	6	8	10	6	7	8	5	10	2	10	5
74501	5	4	7	4	9	5	4	7	3	9	8	8	1	7	4	2	10	10	7	7
74502	1	10	3	10	6	1	10	8	9	5	6	2	6	3	4	8	3	1	5	7
74503	8	8	10	5	5	8	7	8	9	9	3	4	3	7	9	10	8	3	8	7
74504	8	9	8	9	6	10	9	4	1	6	5	7	9	5	3	8	4	8	1	3
74581	6	1	2	4	1	10	7	1	1	5	3	1	2	5	10	10	7	7	3	7
74582	10	6	5	7	10	4	10	5	9	2	8	7	8	7	7	2	5	5	9	10
74583	2	1	4	10	9	5	7	4	9	5	8	6	5	9	7	1	2	8	8	5
74584	9	10	7	3	6	5	10	3	2	6	5	10	10	6	3	3	9	6	4	3
74585	1	6	3	10	10	4	1	6	9	1	8	3	1	9	8	3	10	8	5	7
74586	7	8	2	7	2	2	10	7	1	9	3	6	7	9	7	4	3	3	7	8
74662	3	7	2	5	3	6	4	9	1	1	9	2	5	1	4	6	3	4	6	4
74663	9	5	7	8	3	6	10	1	10	7	7	3	3	9	8	8	3	8	10	6
74664	3	9	6	8	4	6	4	9	6	1	4	2	9	1	8	8	3	7	10	6
74665	3	8	10	4	7	6	2	7	4	8	10	9	5	10	5	2	4	1	2	4
74666	5	4	2	1	8	8	2	10	6	6	8	9	8	4	4	3	7	3	6	1
74667	1	4	2	4	10	1	6	3	6	2	3	5	8	10	2	1	1	3	6	1
74668	4	3	2	8	7	1	6	4	1	2	5	5	9	10	6	5	8	2	4	3
74743	8	4	10	10	3	9	9	6	7	3	7	2	10	5	9	10	8	7	8	4
74744	10	3	2	4	1	8	7	10	9	10	1	5	4	6	2	3	3	7	4	1
74745	6	4	4	1	5	4	5	5	2	7	7	4	5	3	7	6	4	5	10	4
74746	9	10	7	2	5	3	8	9	2	7	9	3	1	9	7	10	4	8	2	1
74747	9	7	5	4	4	8	6	5	1	10	8	7	7	6	10	9	8	4	3	7
74748	4	3	9	8	4	3	4	10	7	1	10	5	4	1	4	9	8	7	1	5
74824	8	3	6	6	6	10	8	5	7	2	3	7	1	1	3	5	7	1	4	10
74825	8	9	3	7	3	5	1	7	3	10	10	4	9	8	1	8	5	8	9	10
74826	1	6	9	10	6	1	7	9	4	1	1	9	10	10	8	8	4	2	2	5
74827	2	3	7	2	4	8	7	9	8	8	9	4	6	6	3	8	4	7	2	7
74828	9	6	2	9	8	5	6	3	9	2	3	5	2	10	10	3	10	6	3	9
74829	9	9	2	7	7	9	2	10	8	8	1	6	4	1	3	9	6	1	8	4
74906	8	4	1	3	9	5	6	4	8	3	9	10	3	4	5	6	3	1	6	7
74907	9	3	9	6	6	5	5	5	10	7	8	3	2	7	10	1	7	7	2	7
74908	3	8	4	3	7	7	7	4	9	4	3	2	3	9	7	1	4	4	1	5
74909	10	2	8	10	10	8	1	9	5	1	3	3	10	8	6	3	1	9	4	4
74910	7	6	5	6	6	6	6	3	8	3	9	7	2	1	10	9	4	7	5	5
74911	5	1	10	6	7	8	8	5	10	2	4	9	8	10	1	3	4	1	1	6
74986	10	7	1	8	9	8	10	1	7	9	5	9	10	2	10	2	2	10	2	7
74987	2	10	1	8	5	9	9	2	3	5	2	5	4	3	10	2	7	2	2	8
74988	9	8	5	8	1	5	4	2	1	9	10	6	8	8	4	2	3	2	10	4
74989	1	1	9	9	3	2	10	7	8	3	6	5	3	5	1	5	5	9	1	6
74990	8	8	4	3	2	1	7	8	4	6	6	6	9	3	8	5	9	5	9	10
74991	9	6	1	1	10	7	5	7	7	5	10	10	9	2	2	7	2	5	1	3
74992	3	8	3	6	2	4	8	2	1	4	5	4	5	10	4	1	10	10	4	3
75068	1	8	2	6	4	5	6	3	6	5	6	6	5	6	4	7	6	10	10	6
75069	10	2	8	4	8	3	9	10	5	7	6	10	6	10	9	8	1	1	6	6
75070	5	10	7	1	6	6	2	7	8	8	7	5	3	7	7	4	8	4	8	3
75071	4	4	1	4	9	9	4	5	8	7	6	3	6	10	5	3	8	6	3	5
75072	6	5	10	1	5	7	1	4	6	8	5	4	8	2	3	6	5	8	2	3
75073	3	5	4	6	7	6	7	1	3	7	4	1	2	3	6	5	1	2	9	5
75150	10	4	9	2	3	9	7	8	5	1	5	6	3	10	3	1	6	6	9	3
75151	9	2	5	2	8	6	5	6	3	1	6	9	2	3	2	3	9	7	1	8
75152	2	9	4	3	5	10	9	4	6	8	8	10	3	9	7	5	10	5	1	1
75153	5	10	6	5	5	7	7	8	7	1	7	3	10	7	8	10	7	7	5	4
75154	9	9	6	3	2	8	3	4	3	5	5	9	3	2	9	4	7	3	7	1
75230	6	5	8	4	4	9	5	10	9	8	4	7	5	8	2	8	5	6	3	4
75231	6	3	8	10	4	7	10	9	10	7	2	10	3	3	7	4	1	3	3	8
75232	8	2	3	1	1	7	10	3	3	9	5	8	5	7	10	7	8	10	9	4
75233	6	4	1	4	2	1	4	5	6	7	3	7	1	1	1	8	10	9	9	8
75234	7	2	10	10	8	6	2	1	3	7	7	5	10	4	9	1	4	1	7	8
75235	10	5	3	8	6	3	3	2	8	4	9	3	6	2	6	7	2	4	9	1
75312	9	10	6	7	6	3	7	5	4	9	6	4	4	4	8	9	9	1	9	10
75313	10	5	5	2	2	7	5	10	2	4	5	8	1	7	6	5	7	1	1	9
75314	10	5	10	4	9	5	2	6	5	1	6	7	5	4	1	10	9	5	5	7
75315	5	4	2	10	2	5	1	6	10	3	9	10	2	4	10	5	5	6	4	8
75316	3	7	4	1	3	8	2	2	7	7	5	1	9	4	4	4	10	9	2	3
75317	10	9	5	2	1	5	2	10	9	3	4	5	2	1	2	8	4	1	4	9
75393	3	8	8	10	8	3	9	8	5	1	7	2	9	6	8	9	5	8	10	9
75394	4	9	1	7	2	4	8	1	2	8	4	5	2	5	10	5	4	10	5	10
75395	9	1	2	2	8	4	7	7	3	2	8	7	6	1	7	10	8	7	9	5
75396	3	1	5	3	1	6	3	4	9	3	1	7	7	6	7	4	5	5	4	7
75397	7	4	9	9	9	3	1	7	6	10	5	3	5	5	10	9	5	8	4	3
75398	8	3	10	6	10	1	10	8	3	8	9	6	10	5	10	9	6	10	4	7
75399	4	4	9	9	6	6	2	6	2	9	8	5	7	4	8	10	7	2	2	5
75474	10	1	4	4	1	2	5	10	1	6	1	6	1	3	1	4	2	10	2	3
75475	3	5	8	10	8	5	9	3	8	3	6	4	6	9	8	1	1	9	9	1
75476	5	4	9	8	8	2	8	9	1	5	6	2	1	3	7	7	8	9	5	8
75477	3	6	1	5	10	5	3	5	8	4	1	10	6	6	4	3	10	8	4	6
75478	9	3	3	6	7	4	4	8	4	3	8	1	2	10	7	3	10	4	8	6
75479	5	2	8	3	10	9	2	7	7	9	10	10	2	10	10	2	9	7	8	8
75556	3	5	8	10	9	4	2	3	7	1	6	5	9	8	2	1	1	7	6	6
75557	2	9	1	1	9	1	7	7	5	4	7	6	7	3	1	3	3	10	5	6
75558	9	2	2	1	7	6	6	8	5	4	9	4	3	6	10	7	5	4	8	7
75559	3	8	1	1	10	2	6	7	3	3	2	9	10	10	2	7	5	2	10	5
75560	5	2	8	6	5	7	2	6	1	10	5	8	6	1	4	3	4	1	10	5
75638	3	2	7	9	5	10	2	3	5	1	10	4	2	1	2	10	9	10	4	6
75639	10	7	7	4	7	8	5	6	9	7	4	1	9	3	10	4	4	2	7	2
75640	1	2	4	1	9	9	10	3	9	10	5	2	9	1	4	7	4	3	1	7
75641	8	7	7	10	4	4	6	10	2	2	9	8	10	6	5	10	10	6	4	4
75642	9	8	2	10	3	5	1	3	4	10	10	10	10	8	10	6	3	2	9	5
75718	10	10	9	9	10	8	9	3	8	2	5	10	4	9	7	3	2	10	3	9
75719	1	6	8	5	4	6	9	5	2	9	8	4	10	9	2	4	5	3	6	2
75720	5	4	6	4	9	3	1	6	4	8	6	10	2	2	6	2	4	3	5	6
75721	6	8	6	7	8	9	2	4	4	6	1	7	6	8	5	9	3	2	4	8
75722	5	5	7	7	5	6	5	9	10	10	6	7	9	4	3	4	6	4	2	6
