HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
48086	2	7	7	7	8	5	4	8	7	3	2	5	9	10	7	4	10	8	2	4
48087	5	7	6	4	5	5	2	10	4	6	8	1	1	10	5	7	7	5	3	2
48088	1	4	2	1	10	3	3	4	9	7	3	1	4	9	9	5	1	7	1	8
48089	9	7	3	6	9	2	10	9	2	1	4	10	1	2	7	10	3	3	10	1
48090	8	5	4	2	3	7	3	4	2	5	7	7	4	10	5	7	1	7	4	4
48091	4	5	9	4	5	8	8	2	3	8	9	7	3	5	5	1	7	4	10	1
48092	8	2	8	2	10	7	4	9	8	9	9	9	6	3	2	2	8	9	9	4
48093	3	7	1	2	7	6	9	4	5	9	9	6	5	2	9	6	5	10	10	3
48094	1	4	3	1	10	8	9	3	3	1	9	9	6	9	7	10	10	1	10	4
48095	1	2	4	4	2	2	1	2	1	5	9	2	7	8	5	2	7	1	9	3
48096	4	5	3	10	4	8	3	9	6	5	9	2	6	1	3	10	6	2	2	4
48097	2	8	9	10	1	10	4	2	5	4	10	5	3	4	5	7	9	1	10	1
48098	1	8	5	9	7	9	2	1	9	3	9	7	5	7	9	2	9	1	5	5
48099	2	9	7	9	5	4	2	10	9	7	6	7	4	6	3	10	2	5	6	2
48100	6	3	5	9	6	10	7	3	5	6	9	3	8	10	9	8	6	3	7	10
48157	5	9	6	1	1	6	6	10	9	4	7	8	3	2	5	9	5	10	4	6
48158	4	2	8	6	7	3	2	1	1	2	1	8	10	5	7	1	3	3	7	5
48159	2	3	9	3	2	7	7	1	5	5	7	6	2	9	3	8	10	8	5	7
48160	2	9	7	4	9	5	3	2	7	4	6	5	7	5	2	9	9	4	10	10
48161	2	10	5	7	3	3	1	8	7	3	6	3	10	10	4	6	8	3	3	6
48162	2	7	8	10	5	6	4	8	8	9	10	4	4	2	8	8	2	10	5	4
48163	4	8	5	4	2	5	2	10	10	1	4	10	2	10	9	2	3	8	1	1
48164	3	4	5	1	5	6	8	4	10	9	8	5	9	3	4	9	6	8	1	7
48165	8	6	6	9	3	2	8	1	9	10	8	3	4	4	4	7	2	4	7	8
48166	2	7	7	9	9	9	6	5	7	7	5	3	6	8	9	10	7	1	1	3
48167	8	2	1	8	7	4	7	3	1	7	4	2	5	9	8	5	7	6	3	3
48168	9	5	6	10	9	1	2	4	1	5	1	8	3	3	6	8	1	9	5	5
48169	1	1	10	4	2	2	4	5	9	8	9	4	2	1	1	1	7	5	7	3
48170	1	7	10	7	5	10	7	3	9	4	2	8	9	2	4	7	8	8	5	5
48171	2	3	7	8	3	4	1	2	5	1	1	2	5	8	4	10	10	4	10	4
48172	6	10	1	4	7	5	3	7	4	7	6	8	7	4	3	7	3	4	9	6
48173	8	1	6	7	3	2	6	8	8	7	1	2	9	3	3	1	7	8	5	8
48174	8	3	4	1	6	10	8	7	4	7	4	2	8	8	1	3	4	3	8	7
48175	10	4	4	8	3	2	4	10	10	6	8	4	8	4	5	3	9	4	8	7
48176	3	5	6	9	7	10	4	6	9	8	8	10	9	9	9	6	7	10	9	6
48177	5	9	5	3	3	3	9	3	1	1	5	8	1	5	3	6	1	5	1	7
48178	6	2	2	3	8	9	10	1	4	9	4	2	8	9	10	8	8	5	1	1
48179	3	5	10	7	5	7	6	10	4	8	1	9	2	8	3	10	9	6	6	4
48180	3	6	6	6	7	3	10	10	9	2	3	2	8	1	3	10	7	2	5	2
48181	6	1	10	4	4	9	1	6	10	9	4	5	7	6	4	9	1	7	8	6
48238	4	3	8	1	9	2	10	7	8	2	5	4	10	10	1	5	5	6	2	6
48239	10	9	8	5	9	2	2	5	5	1	9	1	10	3	10	3	2	7	7	3
48240	8	1	2	9	2	9	5	1	7	4	5	5	5	1	8	8	5	4	5	2
48241	9	2	1	8	5	4	3	10	6	8	1	2	7	6	4	5	10	9	5	6
48242	6	5	6	2	1	7	10	8	10	7	9	6	1	10	7	10	3	8	1	8
48243	3	4	4	10	10	2	4	3	2	6	2	1	1	9	6	2	1	7	10	6
48244	7	6	1	4	6	1	6	1	3	6	6	7	10	10	4	5	6	7	6	3
48245	4	1	4	5	2	1	5	8	9	4	9	4	6	8	2	4	5	1	4	8
48246	8	4	10	1	5	4	7	2	6	7	5	8	10	8	10	6	3	1	2	2
48247	2	2	8	2	3	3	9	8	5	2	6	10	10	1	8	5	5	9	1	1
48248	10	1	3	7	4	3	2	2	5	6	10	9	9	8	5	4	8	10	10	7
48249	3	1	9	9	1	8	2	8	2	6	7	2	7	6	4	5	2	2	7	4
48250	6	9	2	2	3	9	4	1	3	3	3	1	2	4	3	1	9	10	4	3
48251	6	6	1	3	2	1	7	10	1	9	7	8	10	2	2	4	5	2	8	5
48252	9	10	1	10	5	10	4	1	5	10	9	5	4	2	5	10	3	7	7	4
48253	9	9	3	5	4	8	9	10	2	4	3	9	6	8	10	7	7	9	2	7
48254	1	10	9	2	8	10	8	1	6	7	6	7	1	7	9	7	6	5	2	4
48255	5	3	9	4	2	2	10	9	4	9	7	10	9	7	3	5	4	3	3	8
48256	5	6	5	2	10	6	9	3	4	9	9	4	8	3	4	4	2	4	5	6
48257	8	5	9	9	7	2	8	10	2	1	6	9	6	8	7	6	9	2	10	10
48258	8	6	5	10	2	7	2	10	6	8	5	10	6	10	8	3	4	7	9	7
48259	2	9	3	3	8	4	9	6	7	8	2	10	8	1	2	1	6	2	5	7
48260	6	2	4	2	5	1	4	8	3	8	9	1	7	8	10	9	3	7	10	1
48261	9	4	2	7	5	3	5	8	9	9	5	3	9	10	9	9	3	4	7	4
48262	6	8	2	2	3	9	4	2	4	3	4	10	3	4	9	7	10	10	2	10
48319	5	2	3	1	10	1	1	10	7	9	7	5	10	5	5	5	7	3	4	8
48320	6	3	1	4	9	1	8	5	3	6	2	4	4	6	7	7	1	5	1	3
48321	5	1	8	3	1	9	4	2	2	5	1	1	3	6	4	10	4	5	1	9
48322	7	2	1	1	3	2	9	7	10	7	3	6	2	9	7	5	10	5	9	3
48323	4	3	3	1	8	10	2	6	3	3	3	6	8	2	2	9	1	9	4	6
48324	7	10	2	4	5	7	1	9	7	9	6	6	1	10	8	6	5	8	1	8
48325	7	6	1	1	4	7	7	4	2	3	8	3	3	7	9	1	1	7	3	4
48326	8	3	7	7	8	10	1	9	3	4	7	5	10	3	1	1	1	9	5	3
48327	4	3	10	4	3	8	6	2	1	3	2	3	1	2	4	5	3	5	4	1
48328	3	10	1	4	7	2	9	3	7	1	2	4	8	10	4	4	10	7	6	8
48329	3	1	2	9	4	7	1	1	8	5	4	8	7	5	7	4	9	1	7	2
48330	5	1	5	4	10	7	9	6	3	4	10	4	7	3	5	7	7	10	1	3
48331	7	3	3	4	5	8	6	8	8	3	5	9	6	4	8	7	8	2	8	8
48332	9	10	4	8	5	6	2	10	1	9	2	7	2	4	9	7	10	2	4	3
48333	8	6	7	7	1	6	10	10	2	3	6	1	9	7	9	7	8	4	2	2
48334	4	6	7	5	6	9	1	10	8	6	4	9	5	3	8	2	8	8	9	10
48335	7	2	1	2	7	9	1	8	8	4	9	6	10	9	8	7	9	3	7	6
48336	2	7	3	8	10	8	2	2	9	7	2	7	4	2	8	8	8	10	7	6
48337	9	1	7	1	2	10	5	10	8	8	4	2	10	3	9	2	10	4	10	3
48338	1	2	3	8	8	7	9	10	5	2	5	4	1	2	4	4	3	1	8	5
48339	3	5	10	9	1	1	8	5	3	8	8	8	5	2	8	9	9	7	3	4
48340	9	8	1	5	5	10	8	3	7	2	8	6	4	9	9	3	6	5	2	8
48341	3	3	2	9	3	7	8	1	2	4	4	5	10	9	8	1	2	2	6	7
48342	4	2	5	5	3	4	2	7	8	3	7	9	10	10	9	5	8	8	9	8
48343	7	1	10	3	10	1	5	6	3	9	9	10	9	2	8	2	1	7	2	1
48344	5	1	9	10	10	5	5	6	7	2	9	4	10	8	8	8	8	6	10	10
48400	8	9	4	9	8	9	9	4	2	4	6	7	9	3	9	3	6	6	5	10
48401	1	2	1	4	2	4	4	8	7	3	2	2	8	2	9	3	4	10	7	7
48402	10	1	1	8	7	8	10	2	6	5	10	1	3	8	5	3	4	3	7	3
48403	6	7	8	9	1	7	8	2	3	9	9	8	6	6	4	2	6	2	8	6
48404	6	9	7	4	3	1	3	9	2	9	1	6	4	3	2	7	9	6	1	4
48405	6	4	2	7	5	10	1	6	7	8	9	8	7	10	7	1	5	6	6	4
48406	8	10	1	8	8	3	4	6	7	1	1	8	5	6	9	9	2	4	8	5
48407	7	7	8	9	7	6	7	2	7	9	7	4	9	1	5	2	2	10	2	5
48408	6	6	7	6	1	3	8	4	3	5	4	4	1	9	4	7	7	4	8	5
48409	9	3	10	5	6	1	9	8	10	7	9	2	6	4	2	5	7	6	2	2
48410	2	10	1	10	1	3	4	1	3	9	7	8	4	5	5	1	9	7	5	1
48411	10	7	8	2	9	3	7	9	7	7	8	4	1	10	10	2	2	7	10	10
48412	9	8	9	9	4	3	4	3	9	8	10	3	7	3	6	4	9	6	4	6
48413	1	4	2	5	3	4	6	2	3	9	10	3	5	5	5	3	7	3	9	10
48414	6	8	1	6	6	1	2	4	8	10	10	1	9	9	4	4	4	1	7	3
48415	3	2	7	6	6	10	10	3	6	3	2	8	6	2	4	8	10	3	9	2
48416	3	1	8	5	6	4	7	8	6	7	4	6	8	1	9	10	3	6	9	3
48417	6	4	8	6	7	4	3	10	4	10	3	2	3	8	10	1	1	5	8	9
48418	7	9	4	4	5	3	6	1	10	3	6	4	8	5	8	10	4	5	6	9
48419	10	1	7	10	7	3	2	10	6	1	7	7	2	5	6	3	8	1	3	8
48420	5	7	7	10	1	5	10	9	9	4	6	4	3	5	5	8	8	5	6	4
48421	9	2	2	7	6	6	2	8	2	10	5	10	5	7	10	9	2	3	1	1
48422	10	6	5	3	5	7	6	5	5	5	2	5	6	6	4	7	7	2	2	1
48423	6	2	1	3	4	6	5	1	4	8	6	2	6	4	3	4	3	7	3	5
48424	4	2	2	3	6	9	5	10	1	7	7	7	3	10	8	10	4	4	7	8
48425	2	7	5	9	7	6	4	2	7	6	9	4	10	9	3	10	1	9	5	1
48480	5	9	9	6	2	7	4	7	3	3	1	7	7	8	6	9	6	9	4	4
48481	1	10	4	4	6	4	3	8	4	1	4	8	6	10	9	1	1	3	1	2
48482	1	8	4	9	10	1	6	10	7	2	10	1	3	10	7	8	3	6	2	4
48483	4	5	6	10	7	1	10	5	8	1	10	9	1	6	4	7	10	4	2	7
48484	8	7	2	6	5	6	9	1	8	4	6	6	3	8	7	7	6	8	9	9
48485	7	2	9	2	9	8	6	5	6	9	3	2	4	5	2	6	3	8	6	7
48486	4	4	4	8	2	4	1	8	1	2	2	10	4	3	4	6	7	3	3	5
48487	1	5	1	2	9	10	8	1	2	5	6	4	4	6	7	10	7	9	6	9
48488	3	2	7	4	10	8	5	2	5	5	2	7	9	10	8	2	4	1	3	7
48489	5	9	4	4	5	10	3	9	7	7	10	7	6	10	10	1	6	1	10	1
48490	9	10	3	2	1	7	9	1	5	3	3	7	8	9	9	8	5	4	1	7
48491	10	3	6	6	9	6	6	8	4	7	7	7	2	2	6	5	6	5	6	5
48492	5	1	1	1	7	4	7	5	4	1	10	5	3	9	8	6	10	2	8	5
48493	3	8	4	5	7	7	10	2	9	6	9	9	6	7	6	4	9	2	1	7
48494	6	8	3	3	2	6	6	10	8	7	9	8	4	7	8	1	1	5	4	2
48495	2	6	2	7	6	7	2	5	5	2	5	8	9	1	3	7	1	7	10	3
48496	8	7	5	3	7	4	8	10	7	2	6	6	5	6	9	5	2	9	7	3
48497	10	9	1	4	2	2	8	1	7	9	1	10	8	9	5	4	6	5	5	2
48498	8	9	8	5	3	4	1	7	1	7	5	7	7	10	8	9	3	6	4	3
48499	3	4	7	5	4	7	1	9	5	5	5	9	1	1	5	6	5	4	5	6
48500	8	2	8	1	2	1	2	8	1	3	7	1	5	10	10	1	4	6	6	2
48501	1	2	5	10	3	4	7	9	7	7	2	9	7	10	6	3	5	6	9	8
48502	5	2	1	4	8	2	7	6	3	9	10	6	7	6	6	5	6	1	4	10
48503	1	5	3	7	8	8	2	5	1	8	10	1	9	5	10	4	6	1	4	8
48504	1	8	3	6	9	1	4	4	1	4	7	9	10	6	4	4	9	5	3	2
48505	1	7	1	5	5	7	1	4	9	7	10	1	8	7	7	4	3	2	6	3
48506	7	3	2	10	10	4	5	7	1	2	4	3	5	7	4	3	5	3	1	7
48560	1	7	4	10	10	4	7	4	10	1	10	7	8	9	2	3	4	1	1	2
48561	9	4	1	3	6	6	7	1	3	6	5	10	8	8	9	3	10	6	2	6
48562	7	9	6	4	10	6	10	2	10	3	1	7	10	9	7	1	6	2	10	4
48563	2	8	10	4	7	9	5	3	5	10	3	5	5	9	5	4	2	5	9	9
48564	6	8	7	10	4	8	1	10	8	4	5	4	10	6	8	6	3	8	7	3
48565	3	2	6	1	4	9	1	2	10	2	10	1	8	8	6	2	9	7	4	10
48566	8	2	7	5	2	6	4	1	1	10	1	9	8	4	9	2	7	8	2	3
48567	1	8	10	8	4	4	6	5	10	7	4	1	2	2	6	7	10	3	10	9
48568	9	4	10	6	5	6	9	6	8	8	2	3	5	8	5	4	4	2	3	5
48569	6	10	8	9	6	2	9	6	3	2	4	4	9	9	4	9	6	7	7	8
48570	9	5	2	10	5	1	3	10	2	9	3	5	3	9	7	10	1	2	3	8
48571	7	6	7	5	8	10	3	6	4	1	7	9	9	8	4	9	6	6	10	10
48572	7	9	4	3	5	7	4	7	3	4	2	8	5	3	6	5	2	10	8	4
48573	5	3	10	6	7	7	10	2	3	5	6	10	3	4	4	5	8	3	9	6
48574	6	6	8	2	3	1	6	6	7	7	8	3	7	3	3	2	5	3	2	2
48575	2	2	8	5	4	2	5	9	10	2	10	10	1	9	3	2	6	9	1	7
48576	2	4	7	10	10	9	2	1	9	3	2	2	2	5	5	4	7	4	8	7
48577	8	9	6	1	3	10	8	7	4	5	3	9	10	10	3	5	2	9	4	5
48578	8	5	1	9	10	2	2	9	2	8	3	8	4	8	3	7	6	1	3	7
48579	10	8	7	5	8	5	4	8	8	4	4	8	8	6	5	7	10	9	4	10
48580	3	2	10	3	7	10	5	8	5	9	8	4	10	7	4	4	7	7	5	6
48581	10	8	6	5	7	5	3	8	6	9	8	10	6	2	10	2	6	8	1	2
48582	7	8	4	9	8	6	2	6	7	5	9	9	4	3	6	5	8	3	8	5
48583	5	7	8	5	2	6	5	2	3	10	10	7	2	6	9	2	5	5	10	8
48584	8	1	9	8	4	8	1	2	10	1	2	7	5	3	2	7	4	8	6	2
48585	1	9	4	10	7	8	4	6	10	9	3	1	4	10	1	7	10	4	6	3
48586	2	2	3	6	1	8	10	2	1	4	8	5	8	1	7	6	8	5	6	9
48587	5	4	4	10	1	5	6	1	10	2	1	8	4	2	4	2	10	10	3	8
48588	1	8	10	8	3	4	6	2	6	7	9	9	4	5	4	3	9	2	8	8
48641	9	1	8	5	4	1	9	5	10	8	6	7	2	3	3	1	3	1	4	9
48642	10	3	1	5	9	6	2	2	5	2	10	8	10	5	7	5	6	3	8	6
48643	3	10	3	8	4	8	3	4	4	1	2	10	1	10	7	2	5	2	3	6
48644	1	4	8	10	2	9	7	1	7	9	9	10	2	8	3	7	10	4	10	8
48645	4	4	9	5	7	6	9	9	9	10	6	3	4	1	5	8	10	4	2	1
48646	8	1	10	9	7	9	9	4	5	8	10	2	7	10	10	6	8	4	2	9
48647	4	7	1	4	1	7	1	10	4	4	3	9	8	8	2	4	3	2	5	6
48648	10	1	1	6	1	8	10	7	7	3	4	6	6	2	4	2	1	9	2	6
48649	4	4	1	3	2	6	7	4	5	1	3	10	3	7	3	10	7	2	8	2
48650	9	10	5	6	5	8	4	4	2	2	7	9	10	5	2	9	3	9	6	3
48651	10	6	9	9	3	3	10	7	10	8	7	6	6	7	1	4	2	8	5	2
48652	7	3	5	5	1	2	1	9	3	8	1	6	3	3	4	7	6	8	3	3
48653	7	4	6	5	5	1	10	6	4	1	3	9	10	9	8	9	6	6	5	2
48654	1	10	5	5	8	3	2	4	4	9	4	8	6	4	8	1	6	5	5	7
48655	8	6	2	2	2	2	6	5	5	6	2	6	10	1	9	2	6	9	6	9
48656	1	5	8	5	3	1	10	8	5	3	8	10	2	7	5	8	4	1	7	10
48657	4	1	4	5	7	5	1	5	6	2	1	4	10	8	2	10	5	10	3	2
48658	10	6	3	4	3	1	1	9	6	1	7	8	1	5	1	5	10	3	8	6
48659	5	9	9	1	2	8	8	5	1	7	5	7	1	1	4	6	7	9	5	9
48660	7	2	6	3	10	2	4	7	3	2	8	4	4	2	10	6	3	2	9	1
48661	4	1	5	5	8	10	6	4	9	3	4	1	4	9	3	2	1	7	7	9
48662	9	3	10	4	6	1	1	2	9	8	6	5	4	3	3	1	10	10	3	4
48663	6	10	10	6	7	5	5	9	1	10	4	4	5	4	7	4	4	6	2	3
48664	9	6	6	8	6	8	10	2	3	9	8	9	6	3	3	7	5	4	4	5
48665	1	8	7	10	9	9	4	1	2	7	10	4	2	9	9	4	2	6	6	2
48666	7	10	4	7	6	8	6	9	8	4	1	6	9	1	10	10	6	4	10	7
48667	7	1	3	9	10	10	7	10	2	6	1	7	4	9	10	3	6	8	3	4
48668	5	8	5	5	8	8	5	8	1	4	2	3	2	9	5	10	9	9	4	1
48669	6	9	7	8	1	9	4	10	10	6	5	1	7	7	1	10	2	5	4	5
48720	5	5	2	3	1	7	9	3	6	8	3	8	8	9	6	2	3	6	6	6
48721	1	8	7	1	1	4	7	7	3	7	9	1	1	3	10	5	5	1	3	6
48722	4	9	4	7	3	5	3	1	7	8	9	7	10	1	8	2	7	9	1	1
48723	9	2	7	9	4	7	3	10	3	7	6	3	9	4	8	8	5	6	4	5
48724	5	4	1	8	4	5	9	8	6	1	2	4	7	8	6	1	3	8	6	10
48725	4	8	6	3	2	3	7	6	4	8	4	3	4	3	6	1	5	6	2	4
48726	10	7	9	3	10	4	3	3	10	10	2	8	4	9	9	10	10	5	8	5
48727	2	4	2	1	7	3	8	10	2	3	9	9	3	6	1	7	9	10	8	8
48728	5	10	5	9	8	10	6	2	5	8	9	6	8	4	6	4	5	7	7	4
48729	8	1	1	7	7	7	4	3	2	6	1	3	9	10	3	10	6	10	2	4
48730	6	7	9	4	7	4	8	2	3	8	2	2	6	1	3	4	2	9	5	1
48731	6	2	6	8	9	7	2	2	3	6	10	8	3	1	7	3	8	10	4	8
48732	6	1	1	2	2	2	9	9	8	3	3	7	4	5	6	1	1	5	1	2
48733	2	2	8	10	1	8	2	10	3	6	1	5	3	10	7	8	3	7	10	3
48734	9	3	5	1	8	5	9	10	5	7	2	10	9	4	8	2	10	8	5	8
48735	2	2	5	9	6	8	9	8	2	10	3	8	6	2	10	6	10	1	3	2
48736	2	7	6	5	1	8	2	7	6	8	1	3	3	7	4	4	3	8	8	8
48737	6	3	9	6	7	5	3	9	10	2	2	7	2	8	3	10	1	10	6	7
48738	6	5	5	6	4	4	9	8	1	4	6	4	8	3	1	2	5	5	7	7
48739	9	2	2	9	3	6	6	10	7	3	9	2	10	6	10	5	9	5	2	9
48740	5	9	1	4	10	9	2	8	5	10	3	3	8	7	5	7	5	6	6	8
48741	6	2	10	3	3	10	4	8	7	3	2	1	1	6	5	8	7	2	5	7
48742	2	5	6	2	9	6	2	8	10	5	5	1	6	6	9	4	9	6	5	9
48743	1	3	9	8	2	1	1	5	8	6	5	2	7	2	4	3	7	5	5	9
48744	5	10	4	10	4	10	8	9	6	2	7	4	10	1	8	7	7	1	7	4
48745	1	4	10	7	4	9	8	1	3	6	4	6	5	3	5	8	8	5	8	3
48746	4	6	10	10	1	1	6	5	3	6	10	5	8	4	7	9	8	3	4	1
48747	4	5	3	3	1	1	10	2	6	10	8	4	6	8	7	3	6	1	10	7
48748	10	2	8	6	8	4	3	10	1	10	7	7	8	8	3	8	8	4	5	10
48749	3	5	1	8	6	4	2	1	2	10	5	5	2	3	4	5	3	9	10	1
48750	1	1	6	5	8	9	4	7	9	6	5	9	1	6	8	5	8	6	2	5
48801	6	9	3	4	7	10	10	3	6	3	2	2	2	9	1	2	8	3	8	7
48802	1	2	7	8	3	8	1	6	8	4	8	4	4	1	8	8	5	4	8	3
48803	7	5	9	2	4	1	8	10	10	1	10	7	1	8	9	1	7	2	1	9
48804	10	4	4	9	9	6	7	5	6	8	9	6	7	8	6	4	3	7	10	10
48805	1	10	2	8	2	2	1	7	10	10	4	4	10	7	7	3	5	5	4	9
48806	3	3	9	6	1	6	4	8	7	6	4	2	6	4	1	1	4	6	2	6
48807	5	5	9	9	7	2	10	8	6	8	2	7	10	3	1	6	3	10	4	10
48808	8	3	6	2	7	2	4	10	10	7	8	3	1	9	7	1	5	5	6	1
48809	9	2	1	9	9	3	1	8	5	10	2	7	3	1	9	2	7	8	8	1
48810	2	1	9	3	5	3	6	4	3	4	8	2	7	2	4	9	4	7	8	2
48811	10	4	8	9	6	9	7	9	8	9	4	3	2	7	9	8	2	9	2	7
48812	10	1	10	2	9	3	4	3	9	2	1	8	4	6	10	7	6	2	9	8
48813	7	7	7	1	8	10	7	7	3	8	1	4	3	8	10	2	2	5	4	2
48814	1	10	10	9	3	10	5	4	3	6	10	6	2	7	10	7	6	9	2	3
48815	2	5	6	4	5	8	6	9	4	5	6	10	1	1	6	10	2	10	1	3
48816	2	5	5	4	7	9	6	10	3	5	10	8	1	9	7	7	10	9	9	4
48817	7	10	9	8	3	2	8	10	2	5	10	5	5	7	1	8	4	3	2	6
48818	8	2	10	3	6	3	4	8	7	1	7	10	6	10	2	4	9	1	10	7
48819	5	10	5	8	1	6	9	9	1	2	1	7	4	6	8	7	10	1	8	3
48820	9	2	9	6	4	8	2	2	9	5	2	5	2	2	4	9	2	8	4	9
48821	8	4	9	3	1	1	1	6	5	5	9	5	2	7	4	4	9	2	4	4
48822	6	2	4	6	6	4	5	1	5	8	9	7	1	6	2	3	4	3	3	5
48823	6	2	1	9	10	6	4	8	2	10	3	3	6	10	8	7	7	2	6	9
48824	2	2	5	3	1	5	10	2	6	2	9	7	4	1	5	3	9	1	10	9
48825	4	6	8	7	8	1	10	7	10	4	6	1	2	2	5	4	2	9	1	3
48826	2	7	9	7	10	10	5	5	2	5	7	9	7	4	5	4	6	1	10	10
48827	3	1	9	10	1	1	8	10	8	3	1	2	7	2	9	8	1	10	3	9
48828	4	2	7	8	3	8	7	10	8	4	8	2	4	9	7	6	2	7	1	2
48829	7	7	1	4	5	9	7	7	1	7	9	2	1	5	10	7	4	5	1	10
48830	3	1	5	3	1	3	10	1	5	1	6	10	3	6	6	2	5	8	9	4
48831	6	9	5	6	5	1	4	1	10	8	5	6	2	3	7	10	8	3	5	5
48832	8	7	1	7	6	1	9	2	4	5	10	4	4	10	8	2	4	7	7	4
48883	1	4	10	9	4	4	4	7	8	2	7	10	8	10	4	6	4	4	2	6
48884	5	2	8	7	10	10	6	8	2	6	7	4	9	2	5	3	9	8	10	1
48885	6	9	5	3	6	10	2	4	6	7	7	4	8	9	3	10	3	4	6	9
48886	10	9	3	1	5	7	9	2	4	5	6	1	8	1	4	9	5	4	4	4
48887	3	1	3	8	6	2	6	3	7	4	6	3	6	6	9	2	9	9	2	4
48888	4	6	9	3	9	7	2	2	3	7	4	1	6	10	4	4	4	10	3	2
48889	2	7	5	2	1	1	7	3	7	1	8	8	7	8	6	3	1	2	9	3
48890	1	10	8	4	6	6	1	6	8	3	4	9	4	7	9	5	1	9	2	8
48891	6	7	3	2	10	5	5	10	5	3	3	4	2	4	6	4	3	3	5	8
48892	9	7	2	4	4	1	10	7	7	1	4	7	8	9	10	3	6	1	4	6
48893	3	7	5	3	8	9	1	9	4	2	10	9	8	1	8	1	6	4	7	8
48894	4	5	2	9	4	10	7	8	4	10	10	7	4	6	9	7	2	8	9	2
48895	1	4	1	5	3	1	9	1	3	8	3	1	10	7	10	3	9	5	1	6
48896	8	9	7	1	5	6	1	4	10	9	9	1	10	3	5	7	3	5	5	1
48897	2	8	4	7	5	2	9	8	9	2	6	8	2	8	1	1	5	7	9	1
48898	5	6	7	10	4	2	4	9	6	8	3	5	6	2	10	10	5	3	9	9
48899	6	7	8	9	9	6	7	2	1	1	4	8	10	6	3	10	2	4	1	10
48900	1	1	2	5	1	8	10	7	5	9	7	7	2	5	8	9	2	5	6	5
48901	8	10	10	4	7	9	5	8	5	8	7	8	9	1	10	1	4	7	1	8
48902	3	3	3	7	3	4	1	9	5	5	10	9	9	2	6	6	3	6	3	6
48903	8	9	3	10	1	6	5	3	9	6	6	1	1	5	1	6	3	8	10	10
48904	4	2	10	7	7	8	4	2	7	2	10	7	4	1	1	2	3	9	7	9
48905	1	5	7	6	5	2	3	4	6	4	6	7	2	7	5	10	10	6	6	6
48906	5	10	1	7	6	6	4	9	10	10	2	10	4	7	6	1	8	1	9	4
48907	1	2	7	2	1	10	5	2	2	8	6	1	3	9	1	1	3	9	9	10
48908	6	5	8	3	9	10	9	5	5	6	3	6	6	5	6	1	2	7	4	5
48909	7	3	8	8	5	9	6	9	3	10	8	3	2	7	10	10	5	5	1	4
48910	8	2	5	9	7	2	1	1	5	6	9	1	3	7	3	1	10	4	7	4
48911	3	5	9	6	10	6	4	9	2	10	3	3	4	3	10	3	6	4	9	3
48912	5	6	8	5	7	10	10	10	10	4	9	3	1	9	2	2	4	3	10	10
48913	5	5	4	9	10	7	9	1	6	7	8	1	1	1	1	1	7	1	4	8
48963	8	4	1	8	9	5	10	6	4	10	10	10	7	1	1	1	5	10	8	1
48964	6	9	3	7	6	9	1	1	10	5	5	10	5	7	4	8	1	1	4	2
48965	10	1	1	7	3	9	10	7	2	3	10	8	2	2	9	1	1	1	3	4
48966	7	9	8	9	7	8	6	3	7	3	8	8	2	1	4	3	3	7	1	7
48967	5	4	4	3	6	4	9	9	2	3	5	8	8	5	7	10	10	7	9	5
48968	10	3	10	5	6	4	1	6	4	3	3	7	6	1	6	9	7	5	5	4
48969	8	4	3	1	9	7	6	4	2	9	7	1	7	9	2	8	1	1	7	9
48970	9	1	5	7	6	10	9	6	7	4	4	2	5	6	1	2	9	8	2	7
48971	3	6	2	7	6	7	10	2	1	7	3	2	6	3	10	1	7	1	1	8
48972	5	1	9	8	7	9	2	2	4	8	6	5	6	5	2	6	10	7	5	4
48973	5	1	1	6	8	5	7	3	2	2	7	7	3	6	4	6	3	10	9	8
48974	5	10	4	4	4	5	2	2	8	1	1	1	6	8	3	6	7	6	10	6
48975	8	9	9	2	3	10	1	4	3	1	10	4	4	5	2	8	6	9	1	1
48976	2	5	10	10	6	6	3	9	6	10	7	6	6	10	4	5	2	10	1	8
48977	9	1	4	8	4	5	10	9	4	3	6	5	10	6	8	3	9	10	5	9
48978	10	8	9	3	9	5	7	7	6	9	6	6	7	8	5	2	4	1	3	5
48979	8	1	8	2	9	1	4	9	4	5	9	6	5	4	4	3	6	7	2	8
48980	3	1	3	3	8	7	1	9	7	5	6	9	4	8	3	1	1	1	9	4
48981	3	8	2	7	9	1	4	6	5	9	6	4	6	1	2	1	9	7	2	4
48982	5	3	3	7	5	1	10	3	10	2	6	1	2	4	2	9	6	4	7	3
48983	5	7	3	7	6	1	1	4	10	6	7	2	10	9	6	1	6	2	2	10
48984	8	4	10	1	1	10	8	4	10	5	1	9	2	1	3	1	6	7	4	10
48985	9	10	10	7	6	6	9	6	8	10	2	4	10	6	3	9	1	5	1	5
48986	2	10	8	3	9	9	1	6	2	5	4	2	3	6	10	4	3	2	8	10
48987	4	8	6	7	7	8	1	3	3	8	6	4	6	7	2	10	4	4	7	9
48988	7	8	8	3	2	2	9	3	8	4	2	7	1	8	4	3	5	4	8	8
48989	10	3	4	5	5	9	1	9	5	10	9	7	2	6	8	1	10	8	6	6
48990	3	5	1	7	6	7	8	10	9	6	8	1	4	7	9	8	6	4	6	3
