HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
66307	6	7	4	8	4	8	5	8	8	7	7	10	1	9	10	1	6	2	7	5
66308	1	2	7	2	4	5	7	8	7	3	6	1	5	6	1	2	4	2	7	6
66309	8	6	1	8	10	10	8	9	7	9	4	7	3	4	7	7	4	3	8	3
66310	6	4	8	7	10	2	1	9	8	5	9	6	10	8	3	6	7	2	7	4
66311	8	7	7	4	5	1	7	7	4	7	4	1	8	1	8	1	6	8	10	10
66312	10	4	3	4	4	10	9	8	6	7	2	6	1	1	6	1	2	2	4	10
66313	5	9	9	8	2	5	7	7	10	9	5	6	1	4	8	1	4	10	2	9
66314	3	4	4	9	1	3	1	5	3	5	7	1	3	4	10	7	7	7	4	3
66315	8	5	3	8	1	7	4	10	4	7	9	2	3	1	3	4	2	9	5	1
66316	10	6	2	9	1	9	5	1	2	8	10	8	1	7	6	5	4	2	7	3
66317	10	8	9	1	9	9	5	8	10	3	4	4	1	7	9	4	3	2	5	2
66318	8	4	1	3	6	7	9	8	6	1	6	3	6	5	8	4	9	5	8	3
66319	4	1	2	8	1	9	3	6	7	5	2	5	5	6	6	1	6	8	5	2
66385	4	9	1	10	10	8	2	9	9	6	5	10	7	7	6	5	9	9	6	7
66386	5	7	3	3	9	6	4	2	9	4	9	6	10	10	2	2	8	9	6	5
66387	4	10	7	2	5	7	1	4	9	9	7	3	9	5	5	6	5	2	3	7
66388	8	4	8	9	6	9	9	4	6	2	8	10	4	9	7	3	5	5	9	10
66389	8	1	10	4	10	9	4	10	10	6	6	4	3	3	4	10	7	4	1	4
66390	10	4	8	3	6	8	3	10	9	7	7	2	7	7	1	2	1	7	8	8
66391	9	8	1	2	6	8	7	5	4	8	9	9	9	1	3	1	8	1	9	4
66392	3	1	1	8	9	2	2	8	5	5	10	10	4	2	7	1	4	5	5	5
66393	7	10	9	4	9	2	8	3	4	7	5	5	4	7	6	1	10	4	7	7
66394	6	3	6	8	4	2	8	2	1	4	1	4	4	5	4	4	1	8	10	1
66395	9	2	2	3	4	2	3	8	8	7	8	7	1	6	10	8	5	7	5	9
66396	1	4	2	6	1	9	9	4	10	3	6	1	7	9	3	5	3	8	10	10
66397	2	3	10	3	8	10	2	8	3	4	4	2	1	2	4	4	9	10	6	8
66398	9	1	3	1	6	6	8	1	6	10	6	6	6	4	9	5	3	9	1	3
66399	6	5	10	8	8	1	3	3	4	2	7	6	3	9	2	8	7	3	4	2
66400	5	1	7	8	1	3	8	7	4	9	7	4	3	9	10	3	6	9	1	2
66466	10	7	3	1	1	7	9	3	6	7	8	10	3	3	8	8	6	8	6	8
66467	6	9	6	1	1	2	10	2	9	7	6	8	8	5	10	1	1	10	9	4
66468	3	3	9	2	1	7	5	3	8	10	4	9	10	7	3	10	1	2	9	8
66469	10	10	2	10	1	8	9	8	9	6	5	6	1	7	10	6	1	1	10	3
66470	1	1	7	8	6	8	8	9	4	10	1	7	7	6	6	1	4	1	2	4
66471	6	8	5	2	2	3	7	3	2	6	10	8	10	9	5	10	1	1	3	10
66472	3	6	8	2	10	4	1	3	4	4	2	7	1	3	10	5	8	3	10	6
66473	3	8	2	9	8	2	4	2	10	1	8	5	2	10	2	2	4	1	10	7
66474	2	10	7	1	10	4	9	1	2	10	1	9	6	8	3	9	1	3	1	10
66475	7	8	8	3	3	4	6	1	1	3	10	2	4	9	1	8	9	8	7	6
66476	10	2	3	3	8	10	2	2	9	4	8	9	6	8	2	9	8	2	4	9
66477	8	4	5	4	5	7	9	4	2	2	3	4	1	4	9	10	4	2	2	1
66478	1	10	3	8	5	6	4	8	6	1	7	2	1	10	5	8	7	4	1	5
66479	7	10	9	4	1	5	3	3	3	3	10	2	7	5	7	5	10	8	8	3
66480	10	9	1	9	9	2	8	3	7	10	9	10	2	9	7	4	6	5	8	6
66481	10	9	4	7	8	10	6	8	7	7	2	7	10	1	1	2	5	4	9	4
66547	1	8	4	1	1	10	3	10	3	5	3	3	2	8	5	5	9	1	9	6
66548	10	10	4	8	6	2	3	9	10	1	6	10	8	10	1	6	6	5	5	10
66549	3	5	5	10	3	6	2	9	3	9	5	2	9	1	7	2	7	3	5	4
66550	4	3	8	1	3	4	6	2	6	4	4	2	5	10	6	3	7	1	3	6
66551	6	7	4	6	4	3	8	5	4	3	3	8	8	8	10	8	4	8	7	9
66552	8	4	6	10	1	1	3	5	10	2	6	1	6	1	6	1	3	5	2	4
66553	7	3	1	6	9	1	5	9	10	10	8	3	2	8	1	7	9	2	4	5
66554	3	5	2	8	5	6	10	3	8	4	10	9	3	6	9	1	7	4	9	2
66555	6	4	9	9	5	2	7	3	3	3	8	4	8	1	5	4	1	8	6	5
66556	6	2	5	3	10	2	1	2	6	1	3	1	8	6	10	6	7	5	8	1
66557	4	5	6	2	1	1	6	1	9	6	7	1	2	10	1	8	7	1	7	10
66558	10	8	5	3	10	5	4	7	10	4	6	3	10	8	8	10	1	5	1	2
66559	10	8	5	9	10	4	8	1	1	10	9	6	6	7	6	10	2	10	7	10
66560	2	2	10	1	4	8	6	9	4	6	4	4	6	2	1	10	1	7	3	2
66561	3	8	2	7	5	2	1	2	3	3	1	3	8	5	7	1	1	8	9	10
66562	7	1	2	7	3	10	1	3	1	5	8	2	7	6	9	5	3	1	9	3
66628	6	4	5	9	10	9	8	6	4	3	7	8	3	7	7	6	2	7	7	5
66629	9	3	1	8	2	9	4	2	3	6	5	6	10	1	6	9	4	7	9	2
66630	2	5	4	10	8	5	9	4	1	6	4	7	2	4	10	4	7	2	8	8
66631	9	8	5	1	2	10	3	10	1	1	5	9	8	9	7	9	2	2	9	9
66632	5	3	9	7	5	4	3	3	10	5	3	9	4	3	2	7	3	9	5	3
66633	3	1	10	6	7	10	1	6	4	2	4	2	10	6	4	4	1	6	1	7
66634	10	7	9	5	7	2	2	2	10	1	8	1	3	6	1	5	8	6	5	2
66635	4	4	9	10	7	6	2	7	4	6	5	8	9	8	5	1	8	7	1	1
66636	4	10	7	8	3	1	3	8	1	9	10	7	10	8	6	6	10	9	5	9
66637	8	8	3	3	2	5	5	3	3	5	7	10	5	1	2	5	6	9	10	8
66638	9	6	8	2	10	8	6	9	3	4	5	6	5	8	10	10	10	10	4	5
66639	10	8	7	9	4	5	8	6	10	7	3	4	10	5	7	9	9	9	7	7
66640	8	9	3	10	10	4	1	3	1	10	7	9	10	7	4	5	10	3	9	6
66641	7	2	2	4	3	9	8	3	10	4	3	3	8	1	3	8	1	8	8	3
66642	8	2	4	4	6	7	8	2	5	10	4	8	1	8	1	10	3	5	9	4
66643	9	3	8	1	10	2	8	8	5	4	3	3	8	5	6	5	1	2	10	5
66644	10	4	3	7	2	10	9	5	1	9	1	2	10	4	4	5	10	9	1	7
66709	2	4	1	4	1	10	9	2	10	9	9	7	10	6	9	1	9	4	6	6
66710	4	5	4	3	10	7	2	7	3	8	6	10	4	10	6	8	3	3	7	8
66711	5	10	7	2	8	10	5	6	5	9	1	2	1	3	3	5	3	8	6	5
66712	3	9	9	2	5	10	7	3	2	8	6	3	1	6	1	1	7	8	5	10
66713	8	8	10	3	2	1	10	6	7	7	9	9	3	4	7	5	10	7	8	10
66714	8	1	5	7	2	6	10	5	8	2	1	1	10	2	6	2	3	7	1	10
66715	9	9	6	2	2	1	1	7	6	8	4	6	8	3	3	7	7	3	7	5
66716	5	7	4	3	6	1	6	1	8	2	10	9	1	3	6	2	4	1	8	3
66717	5	4	5	7	3	2	6	3	4	6	5	2	9	3	4	2	5	10	6	7
66718	5	10	5	5	5	8	2	6	9	4	2	4	9	6	8	6	9	4	8	2
66719	1	10	9	9	8	10	3	5	3	5	7	4	3	10	7	9	1	8	1	5
66720	3	1	4	5	5	10	9	8	7	7	8	4	1	4	9	8	7	2	2	4
66721	8	2	8	6	3	5	2	2	3	7	3	6	9	8	7	1	2	1	1	1
66722	7	5	2	8	10	9	6	7	2	5	8	9	10	10	7	4	4	5	2	1
66723	6	9	10	10	6	3	10	4	8	3	1	2	10	10	7	4	10	8	5	1
66724	8	6	1	10	10	3	8	2	4	6	3	10	6	1	7	3	4	6	4	6
66790	8	2	4	9	2	8	7	3	4	7	6	5	10	1	10	5	3	4	4	10
66791	4	2	10	1	9	1	9	4	9	9	10	3	4	1	3	4	9	4	6	1
66792	4	10	8	9	6	6	1	1	5	5	5	1	7	1	2	9	3	9	9	10
66793	4	9	4	7	3	5	7	10	3	2	2	2	7	9	4	6	8	3	10	2
66794	4	8	9	6	8	3	8	9	2	1	3	6	6	3	7	6	7	3	2	9
66795	5	8	7	8	4	8	1	3	5	6	2	5	10	6	2	9	2	7	1	4
66796	9	4	2	1	9	6	10	9	10	7	6	9	3	8	5	1	6	9	4	3
66797	1	8	7	6	9	7	3	1	9	10	9	9	2	3	4	1	3	9	8	2
66798	6	3	10	7	2	6	6	2	1	2	2	7	3	5	3	8	4	8	9	5
66799	3	3	6	3	4	3	5	10	1	8	6	1	3	5	1	6	2	9	6	9
66800	4	6	1	9	10	5	6	5	4	9	2	3	1	10	2	1	6	9	8	7
66801	4	7	4	1	4	1	3	6	2	9	7	10	8	5	3	2	9	1	1	7
66802	1	10	6	7	10	7	6	2	9	10	4	5	3	10	7	4	2	3	2	4
66803	2	3	4	3	9	6	6	3	7	7	2	5	8	2	8	1	9	3	7	1
66804	8	6	9	9	5	9	10	10	4	3	10	9	7	5	3	1	2	8	1	4
66805	1	8	6	1	4	4	7	6	6	2	5	10	9	10	9	2	4	5	10	10
66806	3	3	3	6	2	5	5	1	9	3	5	3	5	2	3	10	7	10	5	2
66872	3	1	2	5	6	2	10	9	9	7	9	2	3	4	1	5	3	3	3	1
66873	7	4	5	8	10	6	10	3	2	9	4	9	8	3	5	1	5	1	1	9
66874	6	9	6	3	2	10	10	6	3	6	1	10	7	10	1	9	4	7	2	7
66875	6	6	3	5	7	4	3	8	6	1	5	6	8	1	2	3	8	6	4	8
66876	8	10	7	7	1	10	2	10	7	4	1	2	1	3	1	8	1	6	7	9
66877	5	2	4	4	4	1	10	10	8	2	3	9	6	3	9	2	9	4	3	5
66878	4	9	3	4	6	6	10	9	4	7	8	2	4	4	5	9	3	9	4	7
66879	7	7	2	10	2	7	1	4	10	1	3	5	9	7	7	9	4	7	6	4
66880	6	8	2	6	8	5	1	7	8	5	5	10	3	9	3	10	5	9	7	2
66881	6	4	9	2	2	10	9	1	7	5	8	3	6	10	2	9	5	2	7	8
66882	10	6	10	10	6	7	2	8	5	8	10	10	8	10	1	10	3	8	4	3
66883	2	5	1	3	9	8	10	7	6	2	3	5	4	6	9	3	5	2	1	2
66884	2	2	7	9	1	2	1	6	3	9	9	8	3	8	9	1	6	2	2	6
66885	6	2	4	8	10	7	1	2	5	1	8	10	4	2	4	6	1	1	6	3
66886	3	9	1	9	4	3	6	10	5	2	6	3	4	1	9	4	8	1	5	9
66887	9	6	3	3	1	3	4	5	2	1	2	4	8	1	6	2	8	3	10	2
66953	4	7	9	7	1	6	7	1	7	2	1	9	10	3	3	3	10	10	3	9
66954	1	6	9	7	8	5	2	7	2	8	2	9	9	8	7	1	4	9	5	4
66955	1	8	9	8	3	6	10	9	6	7	4	5	9	5	8	4	1	5	6	6
66956	8	4	8	6	10	4	1	5	8	10	1	8	4	4	6	9	10	10	10	3
66957	10	5	5	8	10	2	5	2	6	8	7	1	5	3	9	5	5	2	7	5
66958	2	9	4	6	7	7	3	1	6	5	6	7	8	7	3	1	3	4	3	2
66959	6	10	10	8	10	6	9	5	8	1	9	8	3	7	9	1	10	2	6	2
66960	6	1	5	1	8	5	6	2	9	6	3	4	10	6	8	3	2	5	8	5
66961	7	3	6	2	6	6	2	4	10	10	4	6	7	10	8	2	2	5	8	4
66962	2	4	7	9	9	9	4	3	8	1	3	2	1	7	1	4	3	10	7	10
66963	6	1	7	9	5	2	5	2	5	2	4	1	1	4	1	4	5	4	8	3
66964	7	6	3	10	8	4	3	1	3	7	2	4	5	7	10	7	4	1	3	4
66965	1	10	3	6	7	5	8	9	8	1	1	4	10	7	10	1	9	1	1	4
66966	5	1	1	8	9	2	10	1	4	3	10	9	7	7	5	5	2	3	9	5
66967	4	3	3	8	7	9	6	6	5	5	5	2	6	4	5	2	5	10	2	9
67034	2	9	4	5	1	9	2	3	3	6	9	10	3	7	6	5	9	7	2	4
67035	6	1	10	6	8	1	6	5	8	1	6	2	7	9	4	6	1	1	5	10
67036	9	6	3	7	10	9	8	7	8	10	9	6	9	9	10	6	8	3	6	8
67037	10	6	10	3	10	8	5	5	1	5	7	4	1	5	7	1	9	10	6	4
67038	8	5	4	9	6	2	4	2	1	1	3	6	9	9	9	8	7	7	2	1
67039	5	8	2	3	5	2	5	4	10	7	2	5	10	1	2	5	4	7	2	8
67040	7	2	4	5	8	10	2	1	6	4	10	8	10	9	6	5	4	9	2	6
67041	3	5	10	4	6	1	2	8	7	10	10	4	6	8	6	1	10	3	9	1
67042	2	6	9	8	3	7	8	6	9	10	8	3	9	1	10	4	10	6	7	2
67043	1	7	3	3	4	9	9	6	8	9	5	10	2	6	1	2	5	3	9	10
67044	4	1	7	3	3	9	7	1	10	7	10	7	1	6	3	6	7	5	9	7
67045	4	5	1	4	10	4	9	8	1	9	2	8	10	4	3	6	6	6	8	6
67046	10	9	4	8	3	1	6	9	4	10	1	5	9	5	9	3	10	5	6	2
67047	3	7	6	3	3	2	2	1	4	8	3	9	3	6	4	2	7	5	10	8
67048	2	10	6	9	3	3	7	6	7	4	3	1	8	9	6	6	5	1	10	4
67116	9	9	6	10	9	4	6	2	8	4	9	8	4	3	5	1	6	7	7	2
67117	10	1	5	1	10	4	3	5	2	4	4	7	1	4	7	5	2	9	10	8
67118	2	1	5	7	8	6	10	6	1	6	9	9	6	8	10	6	10	2	3	6
67119	5	10	4	1	8	8	5	9	9	4	1	5	6	10	1	7	6	5	4	1
67120	1	10	6	6	9	7	9	1	3	8	3	3	7	8	2	4	9	2	3	4
67121	5	1	4	10	4	8	4	4	3	10	5	1	10	8	7	6	5	6	10	9
67122	4	1	10	6	10	5	8	7	8	7	6	10	2	6	7	4	8	5	7	6
67123	10	1	4	4	2	9	5	2	7	8	8	7	7	10	1	9	7	9	2	8
67124	1	6	10	10	9	4	2	2	10	4	6	4	4	8	8	10	2	10	6	2
67125	4	10	7	3	7	1	5	9	9	3	8	7	8	8	4	3	9	4	7	5
67126	6	8	2	6	5	10	4	6	8	7	6	9	9	3	7	8	5	7	8	1
67127	6	5	7	8	8	7	2	3	10	7	1	9	2	7	9	7	5	7	4	1
67128	10	9	6	7	4	4	3	4	6	1	8	8	4	7	7	9	10	6	5	9
67129	8	2	2	10	6	10	5	6	6	2	9	1	10	7	8	1	4	6	8	8
67130	4	4	1	2	3	7	9	7	6	7	5	3	1	1	6	3	5	7	9	6
67196	1	8	7	3	8	5	6	2	8	6	3	3	10	10	6	1	4	10	1	2
67197	6	5	2	5	7	1	2	5	2	2	8	2	5	8	1	10	5	3	5	6
67198	2	10	1	2	5	9	3	9	10	8	6	6	1	10	8	8	6	1	4	4
67199	5	1	2	3	3	1	9	4	7	5	1	4	3	8	4	1	1	5	1	6
67200	1	10	7	8	2	10	6	9	2	8	1	1	5	10	9	7	7	2	8	6
67201	1	7	5	4	1	10	3	2	5	3	5	8	6	7	7	6	9	1	6	4
67202	1	8	7	6	5	9	2	7	7	7	1	1	5	1	2	8	9	10	9	4
67203	7	4	10	6	3	6	1	8	3	3	10	1	4	3	10	6	8	2	8	1
67204	4	5	8	2	2	9	8	3	8	9	4	4	7	4	5	8	1	9	5	3
67205	3	8	5	6	3	10	5	10	9	4	10	2	10	10	7	6	10	8	9	5
67206	7	5	8	2	7	6	9	2	1	2	1	8	3	1	10	4	9	7	8	8
67207	8	10	7	5	8	2	8	3	10	8	6	1	9	1	1	5	3	10	8	2
67208	6	3	9	1	9	9	2	6	5	1	3	4	1	10	9	8	2	6	8	1
67209	3	3	1	5	3	8	6	8	1	3	6	1	9	1	1	2	10	1	8	7
67210	5	7	2	10	10	9	7	6	2	8	5	7	4	9	4	5	6	8	1	3
67278	2	6	6	8	2	6	4	4	9	9	5	2	2	6	4	1	2	6	3	5
67279	8	2	10	10	8	2	3	4	2	9	5	1	1	2	6	9	5	4	2	10
67280	9	1	7	1	6	6	7	6	2	7	5	8	8	9	9	8	6	5	7	9
67281	2	3	2	9	9	7	2	7	2	4	10	9	2	5	6	6	7	7	5	9
67282	5	1	8	8	3	9	8	9	5	7	5	10	6	4	3	3	5	5	6	1
67283	5	5	7	8	4	10	6	2	3	5	6	6	5	3	8	6	7	3	8	1
67284	9	3	4	8	8	4	7	10	7	5	6	2	1	8	1	6	3	10	9	7
67285	7	7	5	8	3	5	4	7	4	9	4	7	10	6	9	4	2	6	7	1
67286	4	1	5	2	2	4	8	7	2	6	3	7	7	2	7	5	7	10	2	7
67287	6	9	6	9	9	4	8	2	4	1	7	10	3	1	4	8	9	4	3	10
67288	2	5	5	8	1	9	1	1	7	5	4	1	8	8	9	7	8	8	9	10
67289	5	2	10	1	1	2	1	1	9	1	9	1	3	2	7	5	10	8	9	8
67290	5	8	6	7	4	3	7	10	4	7	10	3	5	2	2	1	1	3	4	1
67291	6	5	3	4	4	7	6	7	7	5	5	4	6	7	10	3	9	4	4	3
67359	8	7	3	3	5	4	5	4	6	4	10	3	5	8	1	5	7	6	8	1
67360	4	1	4	7	4	1	10	8	9	4	4	4	7	3	4	5	5	1	3	8
67361	4	10	2	1	8	9	7	4	10	2	6	6	2	4	5	3	8	5	7	10
67362	10	10	6	6	10	8	8	4	2	2	3	4	8	5	8	6	4	10	4	6
67363	10	3	4	8	4	2	1	5	2	8	10	4	5	9	2	5	9	10	7	6
67364	10	7	4	1	6	8	5	4	5	4	7	2	4	10	10	3	2	3	1	5
67365	4	10	1	6	5	5	7	3	4	6	10	8	2	3	7	2	4	4	3	9
67366	8	7	4	1	9	4	3	2	3	3	10	9	6	2	4	2	10	9	9	2
67367	8	8	9	9	2	5	1	5	3	7	9	8	1	3	1	7	4	1	7	4
67368	5	2	2	10	7	1	8	2	4	6	6	2	10	8	3	6	6	7	4	10
67369	2	10	7	2	3	10	4	7	1	1	4	6	3	9	3	3	1	6	1	5
67370	4	2	5	6	7	2	6	6	5	4	3	3	2	2	10	8	2	6	10	1
67371	3	2	6	9	1	6	6	10	5	9	2	10	5	2	2	9	7	7	10	4
67372	7	6	8	9	4	1	7	6	6	6	2	3	5	6	2	9	10	8	6	3
67373	8	4	4	8	3	8	2	7	3	7	5	8	9	6	4	2	8	5	8	3
67440	2	3	10	10	1	8	7	7	2	4	10	4	2	4	7	3	2	1	10	7
67441	8	10	3	9	8	1	8	10	6	1	9	5	1	1	10	8	7	4	7	1
67442	5	1	9	4	10	8	10	1	4	1	5	3	2	4	4	6	9	4	10	7
67443	5	4	6	8	7	1	8	2	7	9	2	5	2	7	2	2	6	7	7	7
67444	9	4	2	10	9	5	9	7	6	4	1	10	3	4	10	9	6	3	2	5
67445	7	3	7	6	3	4	8	10	9	4	5	3	6	7	4	9	1	8	3	9
67446	10	2	1	9	8	9	9	4	5	3	6	7	9	8	7	5	5	5	10	1
67447	10	8	7	7	7	8	3	9	5	6	10	4	3	2	5	6	8	2	10	10
67448	5	4	4	4	8	2	4	8	10	10	6	6	1	6	3	5	9	7	8	9
67449	4	4	7	3	2	4	10	3	2	2	6	2	7	2	7	4	8	2	3	1
67450	4	3	2	7	7	9	7	10	5	10	8	6	1	2	3	1	6	3	9	3
67451	3	6	7	3	7	4	6	1	1	2	1	10	2	10	9	6	8	1	8	1
67452	9	6	3	8	10	9	3	3	4	5	10	1	6	2	3	6	8	1	4	8
67453	1	10	10	6	8	8	9	7	3	4	10	6	10	6	4	5	10	3	10	1
67454	10	4	8	2	1	10	1	4	9	3	3	6	4	2	5	8	4	10	4	2
67521	10	3	8	9	3	1	2	1	1	2	8	10	1	4	7	6	7	1	4	9
67522	7	3	3	1	4	6	10	3	2	10	3	10	8	3	9	9	5	7	5	1
67523	1	3	9	8	3	6	6	1	3	4	9	9	2	8	2	7	10	1	2	10
67524	2	1	2	9	10	7	9	3	6	9	8	5	1	3	4	1	9	3	7	7
67525	8	1	6	9	10	2	4	1	2	4	7	6	3	9	10	4	1	3	4	3
67526	10	2	5	8	2	1	6	10	1	4	8	9	2	7	4	1	1	10	2	1
67527	7	3	9	4	6	2	6	1	8	6	4	7	3	2	2	1	4	4	10	3
67528	9	9	4	5	2	9	2	4	5	3	4	1	3	1	5	9	4	10	1	9
67529	2	6	4	7	3	10	4	10	6	8	7	10	1	4	8	10	1	7	5	3
67530	9	2	3	7	7	4	2	6	1	7	3	4	1	5	1	2	4	2	6	7
67531	8	5	10	10	4	2	4	7	4	9	8	1	6	7	8	7	8	7	1	5
67532	2	6	7	9	4	6	8	5	4	9	2	6	2	10	7	7	3	3	10	8
67533	4	5	7	3	3	2	8	6	9	6	3	5	9	3	4	5	2	2	9	10
67534	5	2	4	10	1	10	10	9	3	4	5	5	5	1	3	3	6	2	2	8
67535	10	9	6	4	1	1	10	1	7	3	6	4	3	8	5	7	6	9	5	2
67536	9	1	5	3	2	5	7	4	3	9	5	3	5	3	3	4	1	1	5	6
67603	9	4	1	4	7	9	1	5	1	1	2	9	5	4	9	6	10	2	7	4
67604	6	3	10	7	7	8	1	10	3	4	3	4	4	7	5	3	6	9	7	9
67605	1	9	10	5	4	1	9	7	4	9	1	1	6	2	10	10	8	1	2	9
67606	7	1	3	6	2	7	5	2	7	1	3	9	1	5	6	7	8	10	8	1
67607	5	3	7	4	1	7	2	2	8	8	6	5	5	8	6	3	6	2	7	1
67608	2	5	9	7	9	7	9	7	10	7	5	4	1	2	6	4	2	9	4	10
67609	1	6	5	6	4	9	9	1	3	3	9	6	1	8	2	2	1	5	10	1
67610	5	7	10	6	7	3	5	3	9	5	4	7	6	9	5	3	8	10	7	5
67611	9	5	8	7	6	2	5	2	5	3	10	7	10	4	6	3	9	10	7	7
67612	10	1	5	3	5	3	7	4	10	1	3	9	10	4	3	10	5	6	6	4
67613	2	3	2	6	9	10	2	2	1	5	3	5	8	4	8	1	9	2	9	5
67614	3	3	6	10	1	2	4	10	8	10	5	8	4	9	4	5	9	9	6	1
67615	5	4	7	6	1	2	6	3	3	7	9	1	3	10	8	2	3	6	4	1
67616	6	2	9	1	6	3	9	7	3	5	7	6	6	9	8	3	5	9	3	4
67617	10	3	4	3	2	4	5	6	1	3	1	6	8	3	2	1	4	9	3	4
67618	7	7	6	6	1	4	4	9	6	6	9	8	9	3	9	7	2	2	3	1
67683	6	8	5	6	4	2	5	9	8	2	4	1	2	2	5	4	2	5	6	9
67684	8	10	3	9	9	7	3	1	7	7	10	9	1	3	6	9	6	5	9	9
67685	1	3	10	6	9	3	10	7	3	5	1	8	4	6	9	2	9	10	6	9
67686	4	6	6	3	6	3	2	3	3	10	10	4	4	3	8	6	9	6	4	7
67687	2	1	10	8	6	7	2	3	8	4	6	4	1	4	7	5	7	7	9	4
67688	2	3	8	5	3	2	6	7	7	6	7	3	8	4	10	10	4	8	4	6
67689	3	10	10	9	7	6	3	7	5	10	9	8	2	7	7	1	1	2	2	3
67690	9	7	7	3	8	9	10	7	4	6	3	10	6	7	2	10	5	9	3	3
67691	8	6	8	9	3	5	7	8	4	6	10	9	10	10	1	6	1	3	4	4
67692	9	1	9	5	8	3	1	2	9	5	2	1	5	9	9	4	9	8	2	3
67693	2	3	6	1	4	3	8	6	7	8	10	8	9	10	2	9	6	8	2	3
67694	4	8	6	8	1	2	8	10	9	1	9	8	2	1	7	7	5	8	8	10
67695	10	3	8	3	8	1	6	5	10	4	4	5	4	5	9	10	8	10	5	4
67696	1	5	10	8	1	1	5	6	5	2	6	9	3	5	3	10	8	1	2	2
67697	10	5	9	6	10	4	10	6	10	1	2	6	3	9	1	1	4	7	9	2
67698	3	10	1	8	10	10	6	4	1	10	2	6	6	2	6	6	4	7	3	4
67699	3	8	7	4	1	10	8	3	9	1	1	5	4	8	9	7	1	10	1	7
67765	9	9	10	9	9	1	10	1	3	2	8	6	5	3	1	2	5	10	3	1
67766	5	9	4	7	3	3	7	6	2	6	6	6	5	7	2	10	3	9	7	1
67767	9	6	6	3	10	3	1	1	7	6	10	8	5	1	5	4	3	8	8	6
67768	8	10	3	5	9	8	7	3	1	7	2	10	1	7	3	5	10	1	3	3
67769	2	7	9	7	3	3	2	7	7	3	9	1	5	5	3	6	2	7	1	8
67770	6	4	6	7	3	7	4	6	2	5	6	10	4	3	6	7	4	10	3	10
67771	3	5	6	3	1	1	5	6	10	9	6	5	6	2	8	1	8	4	7	2
67772	3	9	6	4	5	3	10	2	6	4	5	2	5	6	3	7	1	3	7	4
67773	2	6	9	1	4	1	8	4	6	8	8	3	2	9	7	2	10	7	9	6
67774	10	1	4	1	10	6	9	9	3	10	7	10	5	1	1	7	4	9	7	8
67775	6	6	2	6	1	7	10	8	9	10	1	6	5	7	3	6	5	10	4	8
67776	8	9	9	4	8	4	8	5	6	6	4	1	1	9	10	6	6	4	1	6
67777	8	6	3	2	9	8	1	3	1	3	4	9	1	10	4	3	6	3	3	6
67778	9	1	3	7	9	3	9	5	10	3	8	5	6	1	8	3	8	5	6	6
67779	10	6	5	2	8	1	4	1	1	10	8	2	7	10	8	7	7	8	1	4
67780	8	6	5	3	5	7	3	2	2	3	7	10	10	2	5	2	8	6	5	3
67781	5	1	2	2	9	9	5	7	8	7	3	5	3	4	4	2	9	3	9	4
67846	1	6	3	5	3	9	8	3	9	8	4	1	2	7	4	1	2	6	2	3
67847	2	1	8	10	5	8	7	10	4	6	9	5	9	4	2	8	10	6	9	2
67848	6	7	5	6	10	6	4	3	8	3	5	9	8	6	3	3	3	1	4	6
67849	6	2	10	8	3	2	6	8	6	4	7	4	4	1	7	7	1	5	9	8
67850	10	1	5	9	5	2	3	4	1	9	4	2	1	9	4	8	9	6	4	1
67851	4	9	1	3	8	6	1	7	6	4	8	6	10	1	5	7	8	4	3	1
67852	5	2	1	1	9	10	1	7	8	3	1	3	1	4	1	3	2	9	3	9
67853	5	4	5	5	1	3	8	4	2	2	1	3	8	3	5	4	2	9	7	10
67854	7	5	6	7	2	2	4	1	7	8	2	8	10	6	9	3	9	2	6	6
67855	5	9	2	3	2	3	9	9	8	5	1	1	10	6	3	2	6	4	2	7
67856	2	1	9	8	4	7	5	4	7	2	8	5	9	3	8	9	7	4	7	3
67857	1	1	4	3	8	2	3	3	2	10	6	8	2	10	8	6	5	4	4	10
67858	1	9	3	7	4	5	2	9	2	4	3	4	7	1	7	5	8	6	10	4
67859	7	3	3	8	1	2	7	9	9	9	3	6	3	4	1	1	1	5	1	1
67860	4	9	3	6	10	2	6	2	7	5	6	2	7	3	7	4	2	2	10	4
67861	10	2	9	6	4	3	9	10	8	3	10	10	9	6	2	8	2	10	6	9
67862	9	2	4	3	5	10	5	6	6	7	2	7	5	6	4	4	5	7	5	3
67863	9	3	6	4	8	10	3	10	5	10	4	7	2	1	3	3	3	5	9	1
67927	5	3	8	3	9	7	3	9	2	8	6	6	5	2	3	1	9	4	10	6
67928	3	1	8	4	9	6	3	4	10	4	5	4	3	4	2	6	4	7	2	8
67929	2	6	7	7	6	6	8	10	7	7	3	2	7	10	1	5	5	6	10	9
67930	9	1	5	4	3	8	10	1	1	3	1	1	7	4	2	10	9	4	2	10
67931	5	7	5	4	8	4	3	6	3	9	9	9	8	5	1	3	5	9	7	7
67932	9	4	3	6	7	3	8	7	9	2	7	8	2	2	4	1	6	4	2	10
67933	9	9	1	1	3	9	10	8	4	8	7	10	5	4	10	7	8	4	3	8
67934	5	3	8	3	5	4	8	3	3	6	9	1	5	6	5	8	6	7	1	10
67935	5	7	4	1	10	5	3	1	7	5	5	6	1	3	9	8	8	2	6	8
