HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
62838	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62839	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62840	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62891	8	10	10	4	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
62892	8	10	10	3	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
62893	8	10	10	3	1	1	8	4	5	1	2	1	4	7	9	9	8	9	2	8
62894	8	10	10	3	1	1	8	4	5	5	2	1	4	7	9	9	8	9	2	8
62895	8	10	10	3	1	1	8	3	5	5	2	1	4	7	9	10	8	9	1	8
62896	8	10	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
62897	8	7	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
62898	9	7	4	3	1	1	10	2	5	5	2	1	4	6	9	10	4	9	1	8
62899	9	7	4	3	1	6	8	2	5	5	2	1	4	6	9	10	4	9	1	5
62900	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	10	4	9	1	5
62901	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	10	4	9	1	5
62902	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
62903	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
62904	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
62905	5	7	7	1	9	1	8	2	10	5	2	1	4	5	9	6	4	5	1	5
62906	5	7	7	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
62907	5	7	7	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
62908	5	7	7	1	9	1	7	1	6	5	1	2	4	5	9	6	5	5	1	5
62909	5	7	3	7	9	1	7	1	6	5	1	2	4	5	9	6	5	5	1	5
62910	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	6	5	5	8	5
62911	5	4	3	7	9	1	7	1	6	8	1	2	4	5	9	6	5	5	8	5
62912	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	6	5	5	8	5
62913	5	4	3	7	9	9	7	1	6	8	8	8	4	5	4	6	5	5	8	5
62914	5	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62915	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62916	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62917	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62918	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62919	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62920	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62921	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62972	8	10	10	4	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
62973	8	10	10	4	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
62974	8	10	10	3	1	1	8	4	5	1	2	1	4	7	9	9	8	9	2	8
62975	8	10	10	3	1	1	8	4	5	1	2	1	4	7	9	9	8	9	2	8
62976	8	10	10	3	1	1	10	4	5	5	2	1	4	7	9	9	8	9	1	8
62977	8	10	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
62978	8	7	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
62979	9	7	10	3	1	1	10	3	5	5	2	1	4	6	9	10	8	9	1	8
62980	9	7	4	3	1	1	10	2	5	5	2	1	4	6	9	10	4	9	1	5
62981	9	7	7	3	1	1	8	2	10	5	2	1	4	6	9	10	4	9	1	5
62982	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	10	4	9	1	5
62983	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
62984	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
62985	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
62986	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
62987	5	7	7	1	9	1	8	1	10	5	2	1	4	5	9	6	4	5	1	5
62988	5	7	7	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
62989	5	7	7	1	9	1	7	1	6	5	1	2	4	5	9	6	4	5	1	5
62990	5	7	3	7	9	1	7	1	6	5	1	2	4	5	9	6	5	5	1	5
62991	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	6	5	5	8	5
62992	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	5	5	5	8	5
62993	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	6	5	5	8	5
62994	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	6	5	5	8	5
62995	5	4	3	7	9	9	7	1	6	8	8	8	4	5	4	6	5	5	8	5
62996	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62997	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62998	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
62999	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63000	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63001	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63002	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63003	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63053	8	10	10	4	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
63054	8	10	10	3	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
63055	8	10	10	3	1	1	8	4	5	1	2	1	4	7	9	9	8	9	2	8
63056	8	10	10	3	1	1	10	4	5	5	2	1	4	7	9	9	8	9	2	8
63057	8	10	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63058	8	10	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63059	9	7	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63060	9	7	10	3	1	1	10	2	5	5	2	1	4	6	9	10	4	9	1	8
63061	9	7	7	3	1	1	8	2	5	5	2	1	4	6	9	10	4	9	1	5
63062	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	10	4	9	1	5
63063	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63064	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63065	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63066	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63067	9	7	7	1	9	1	8	2	10	5	2	1	4	5	9	6	4	5	1	5
63068	5	7	7	1	9	1	8	1	10	5	2	1	4	5	9	6	4	5	1	5
63069	5	7	7	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
63070	5	7	3	1	9	1	7	1	6	5	1	2	4	5	9	6	4	5	1	5
63071	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	6	5	5	8	5
63072	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63074	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	6	5	5	8	5
63075	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	6	5	5	8	5
63076	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63077	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63078	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63079	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63080	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63081	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63082	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63083	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63134	8	10	10	4	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
63135	8	10	10	3	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
63136	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63137	8	10	10	3	1	1	10	4	5	5	2	1	4	7	9	9	8	9	2	8
63138	8	10	10	3	1	1	10	4	5	5	2	1	4	7	9	9	8	9	1	8
63139	8	10	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63140	9	7	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63141	9	7	10	3	1	1	10	3	5	5	2	1	4	6	9	10	8	9	1	8
63142	9	7	10	3	1	1	10	2	5	5	2	1	4	6	9	10	4	9	1	5
63143	9	7	7	3	1	1	8	2	10	5	2	1	4	6	9	10	4	9	1	5
63145	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63146	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63147	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63148	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63149	5	7	7	1	9	1	8	1	10	5	2	1	4	5	9	6	4	5	1	5
63150	5	7	7	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
63151	5	7	3	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
63152	5	7	3	7	9	1	7	1	6	5	1	2	4	5	9	6	4	5	1	5
63153	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63154	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63155	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63156	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	6	5	5	8	5
63157	4	4	3	7	10	9	7	1	6	8	8	8	4	5	4	6	5	5	8	5
63158	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63159	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63160	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63161	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63162	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63163	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63164	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63165	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63216	8	10	10	4	1	1	8	4	9	1	2	1	4	7	9	9	8	9	2	8
63217	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63218	8	10	10	3	1	1	10	4	5	1	2	1	4	7	9	9	8	9	2	8
63219	8	10	10	3	1	1	10	4	5	5	2	1	4	7	9	9	8	9	1	8
63220	8	10	10	3	1	1	10	3	5	5	2	1	4	7	9	9	8	9	1	8
63221	9	10	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63222	9	7	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63223	9	7	10	3	1	1	10	2	5	5	2	1	4	6	9	10	8	9	1	8
63226	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63227	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63228	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63229	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63230	9	7	7	1	1	1	8	2	10	5	2	1	4	5	9	6	4	5	1	5
63231	5	7	7	1	9	1	8	1	10	5	2	1	4	5	9	6	4	5	1	5
63232	5	7	3	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
63233	5	7	3	1	9	1	7	1	6	5	1	2	4	5	9	6	4	5	1	5
63234	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63235	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63236	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63237	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63238	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	6	5	5	8	5
63239	4	4	3	7	10	9	7	1	6	8	8	8	4	5	4	6	5	5	8	5
63240	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63241	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63242	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63243	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63244	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63245	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63246	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63296	8	10	10	4	1	1	8	4	9	1	2	1	4	7	9	9	10	9	2	8
63297	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63298	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63299	8	10	10	3	1	1	10	4	5	1	2	1	4	7	9	9	8	9	1	8
63300	8	10	10	3	1	1	10	3	5	5	2	1	4	7	9	9	8	9	1	8
63301	8	10	10	3	2	1	10	3	5	5	2	1	4	7	9	9	8	9	1	8
63302	9	7	10	3	1	1	10	3	5	5	2	1	4	7	9	10	8	9	1	8
63307	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63308	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63309	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63310	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	5	1	5
63311	9	7	7	1	1	1	8	1	10	5	2	1	4	5	9	6	4	5	1	5
63312	5	7	3	1	9	1	8	1	10	5	1	2	4	5	9	6	4	5	1	5
63313	5	7	3	1	9	1	7	1	10	5	1	2	4	5	9	6	4	5	1	5
63314	5	7	3	7	9	1	7	1	6	8	1	2	4	5	9	6	4	5	8	5
63315	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63316	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63317	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63318	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63319	4	4	3	7	10	9	7	1	6	8	1	8	4	5	9	6	5	5	8	5
63320	4	4	3	7	10	9	7	1	6	8	8	8	4	5	4	6	5	5	8	5
63321	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63322	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63323	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63324	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63325	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63326	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63327	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63378	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63379	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63380	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63381	8	10	10	3	1	1	10	4	5	1	2	1	4	7	9	9	8	9	1	8
63382	8	10	10	3	2	1	10	3	5	5	2	1	4	7	9	9	8	9	1	8
63383	9	7	10	3	1	1	10	3	5	5	2	1	4	7	9	9	8	9	1	8
63389	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63390	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63391	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63392	9	7	7	1	1	1	8	2	10	5	2	1	4	5	9	6	4	5	1	5
63393	9	7	3	1	1	1	8	1	10	5	2	1	4	5	9	6	4	5	1	5
63394	5	7	3	1	9	1	8	1	10	5	1	2	4	5	9	6	4	5	1	5
63395	5	7	3	1	9	1	7	1	6	8	1	2	4	5	9	6	4	5	1	5
63396	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	4	5	8	5
63397	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63398	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63399	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63400	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63401	4	4	3	7	10	9	7	1	6	8	8	8	4	5	4	6	5	5	8	5
63402	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63403	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63404	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63405	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63406	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63407	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63408	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63459	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	10	9	2	8
63460	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63461	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63462	8	10	10	3	1	1	10	4	5	1	2	1	4	7	9	9	8	9	2	8
63463	8	10	10	3	2	1	10	3	5	1	2	1	4	7	9	9	8	9	1	8
63470	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63471	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63472	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63473	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	5	1	5
63474	9	7	3	1	1	1	8	1	10	5	2	1	4	5	9	6	4	5	1	5
63475	5	7	3	1	9	1	8	1	6	5	2	2	4	5	9	6	4	5	1	5
63476	5	7	3	1	9	1	7	1	6	5	1	2	4	5	9	6	4	5	1	5
63477	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	4	5	8	5
63478	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63479	5	4	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63480	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63481	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63482	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63483	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63484	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63485	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63486	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63487	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63488	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63489	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63490	4	4	3	7	10	7	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63540	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	10	9	2	8
63541	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63542	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63543	8	10	10	3	2	1	10	4	5	1	2	1	4	7	9	9	8	9	2	8
63550	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63551	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63552	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63553	9	7	7	1	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63554	9	7	7	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63555	9	7	3	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63556	5	7	3	1	9	1	8	1	6	5	1	2	4	5	9	6	4	5	1	5
63557	5	7	3	1	9	9	7	1	6	8	1	2	4	5	9	5	4	5	8	5
63558	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	4	5	8	5
63559	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63560	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63561	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63562	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63563	4	4	3	7	10	9	5	1	6	8	1	8	4	5	4	5	5	5	8	5
63564	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63565	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63566	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63567	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63568	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63569	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63570	4	4	3	7	10	7	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63621	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	10	9	2	8
63622	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	10	9	2	8
63623	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63625	8	10	10	3	2	1	10	3	5	1	2	1	4	7	9	9	8	9	2	8
63632	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63633	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63634	9	7	7	1	1	1	8	2	6	5	2	1	4	6	9	6	4	9	1	5
63635	9	7	7	1	1	1	8	2	6	5	2	1	4	6	9	6	4	5	1	5
63636	9	7	3	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63637	9	7	3	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63638	5	7	3	1	9	9	8	1	6	8	1	2	4	5	9	5	4	5	1	5
63639	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	4	5	8	5
63640	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	4	5	8	5
63641	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63642	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63643	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63644	4	4	3	7	10	9	5	1	6	8	1	2	4	5	9	5	5	5	8	5
63645	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	5	5	5	8	5
63646	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63647	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63648	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63649	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63650	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63651	4	4	3	7	10	7	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63652	4	4	3	7	10	7	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63703	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	10	9	2	8
63704	8	10	10	3	1	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63707	8	10	10	3	2	1	10	3	5	1	2	1	4	7	9	9	8	9	2	8
63713	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63714	9	7	7	2	1	1	8	2	10	5	2	1	4	6	9	6	4	9	1	5
63715	9	7	7	2	1	1	8	2	6	5	2	1	4	6	9	6	4	9	1	5
63716	9	7	7	1	1	1	8	2	6	5	2	1	4	6	9	6	4	9	1	5
63717	9	7	3	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63718	9	7	3	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63719	9	7	3	1	1	9	8	1	6	5	2	2	4	5	9	6	4	5	1	5
63720	5	7	3	1	9	9	8	1	6	8	1	2	4	5	9	5	4	5	8	5
63721	5	7	3	7	9	9	7	6	6	8	1	2	4	5	9	5	4	5	8	5
63722	4	7	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63723	4	4	3	7	10	9	7	1	6	8	1	2	4	5	9	5	5	5	8	5
63724	4	4	3	7	10	9	5	1	6	8	1	2	4	5	9	5	5	5	8	5
63725	4	4	3	7	10	9	5	1	6	8	1	2	4	5	9	5	5	5	8	5
63726	4	4	3	7	10	9	5	1	6	8	1	8	4	5	9	5	5	5	8	5
63727	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	5	5	5	8	5
63728	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63729	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63730	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63731	4	4	3	7	10	9	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63732	4	4	3	7	10	7	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63733	4	4	3	7	10	7	5	1	6	8	8	8	4	5	4	6	5	5	8	5
63783	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	10	9	2	8
63784	8	10	10	4	1	1	10	4	9	1	2	1	4	7	9	9	10	9	2	8
63785	8	10	10	3	2	1	10	4	9	1	2	1	4	7	9	9	8	9	2	8
63793	9	7	4	2	1	1	10	2	5	5	2	1	4	6	9	6	4	9	1	5
63794	9	7	7	2	1	1	8	2	6	5	2	1	4	6	9	6	4	9	1	5
63795	9	7	7	2	1	1	8	2	6	5	2	1	4	6	9	6	4	9	1	5
63796	9	7	7	2	1	1	8	2	6	5	2	1	4	6	9	6	4	9	1	5
63797	9	7	3	1	1	1	8	2	6	5	2	1	4	6	9	6	4	5	1	5
63798	9	7	3	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63799	9	7	3	1	1	1	8	1	6	5	2	1	4	5	9	6	4	5	1	5
63800	9	7	3	1	1	9	8	1	6	8	1	2	4	5	9	5	4	5	8	5
63801	5	7	3	7	9	9	7	1	6	8	1	2	4	5	9	5	4	5	8	5
63802	4	7	3	7	10	9	7	6	6	8	1	2	4	5	9	5	4	5	8	5
63803	4	4	3	7	10	9	7	6	6	8	1	2	4	5	9	5	5	5	8	5
