HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
43784	6	7	2	7	6	5	3	1	9	6	3	8	4	9	5	9	7	9	4	10
43785	9	6	6	7	1	1	9	3	9	3	8	5	1	4	5	3	6	6	7	1
43786	7	7	8	9	8	5	2	10	1	3	7	4	8	8	2	2	4	9	5	2
43787	4	10	7	5	9	3	2	10	10	7	6	7	8	4	1	6	5	8	4	4
43788	9	9	3	7	4	5	9	1	5	3	6	10	1	7	7	7	1	10	10	5
43789	10	6	9	1	9	8	5	9	2	4	6	10	5	6	6	8	6	2	3	8
43790	4	2	6	2	6	10	4	9	7	4	6	1	5	3	7	6	3	7	6	7
43791	6	9	4	2	2	4	7	6	6	9	2	9	9	2	4	4	4	2	4	10
43792	1	8	4	3	2	6	5	3	2	9	8	7	10	2	8	2	2	6	2	5
43793	3	9	4	1	1	1	9	6	2	8	9	9	6	1	2	2	3	1	4	3
43794	1	3	9	2	1	4	1	8	7	10	2	5	8	5	5	10	2	2	5	6
43795	7	4	1	3	8	3	3	7	9	4	9	5	2	4	10	5	4	4	1	1
43796	3	8	1	6	6	8	8	8	7	2	7	1	7	4	9	5	4	1	5	8
43797	5	3	9	3	2	2	6	2	9	9	8	4	1	10	1	10	10	2	7	3
43798	2	10	10	4	8	10	7	1	3	5	3	2	3	5	1	2	6	6	4	4
43799	3	7	10	10	6	5	3	6	4	7	4	10	10	1	9	3	10	4	9	8
43800	7	7	8	8	1	8	10	4	2	7	4	9	10	6	5	7	7	6	1	1
43801	7	10	5	2	7	1	6	6	7	4	7	10	6	8	8	8	1	1	6	10
43802	7	1	6	2	7	5	8	2	6	8	4	8	6	4	10	9	10	7	9	3
43803	4	4	7	8	5	9	5	4	8	6	3	9	10	9	1	7	10	2	4	8
43804	9	3	4	5	6	1	4	5	5	3	5	10	1	8	6	6	3	6	9	4
43805	8	9	7	6	8	8	5	7	1	6	8	4	2	6	2	9	7	8	10	7
43864	2	9	8	9	7	6	9	1	2	5	1	10	9	1	5	9	6	7	5	6
43865	5	3	9	8	7	9	5	2	2	1	2	8	4	4	8	1	9	1	6	2
43866	4	10	8	3	4	7	10	10	7	5	10	2	7	3	7	2	9	6	6	9
43867	3	7	7	4	7	1	10	8	1	10	1	8	7	5	8	1	1	7	7	1
43868	3	6	2	7	7	5	4	9	9	3	5	9	5	6	1	10	7	10	7	1
43869	7	4	8	4	10	10	5	6	4	1	3	8	7	3	3	1	10	4	7	6
43870	10	4	8	3	4	5	10	5	5	4	9	8	8	8	6	4	8	8	9	1
43871	5	10	5	9	3	9	3	1	10	3	9	10	10	7	6	9	1	9	7	2
43872	1	1	6	1	5	1	2	8	8	2	3	7	4	4	7	10	8	9	8	1
43873	8	8	9	1	8	10	10	5	4	3	10	4	9	3	10	7	8	8	2	6
43874	7	5	9	9	10	1	8	5	5	7	7	4	4	5	6	1	6	2	6	8
43875	3	4	6	8	9	5	5	10	2	8	8	4	2	7	8	1	1	10	1	6
43876	2	7	9	8	9	8	4	10	5	7	9	10	4	8	2	10	5	9	8	8
43877	9	5	3	1	4	5	2	7	7	9	1	1	5	6	6	6	8	5	3	6
43878	4	3	9	7	10	9	4	7	1	6	9	10	1	1	5	10	3	1	4	8
43879	6	8	10	8	4	8	6	6	10	2	1	8	4	10	4	8	8	10	4	1
43880	6	2	9	2	7	9	10	3	7	1	8	2	7	3	7	10	7	4	4	10
43881	8	8	2	4	6	10	2	7	9	10	9	5	5	2	5	1	1	10	3	3
43882	5	9	7	10	9	5	5	7	4	2	8	3	6	7	2	9	6	5	6	1
43883	3	9	4	1	1	5	8	7	9	8	9	5	3	5	7	10	6	5	3	8
43884	9	2	8	6	9	9	7	9	10	7	1	4	3	3	6	4	1	2	1	1
43885	7	9	9	8	6	3	1	10	2	2	10	5	6	4	8	5	3	3	10	10
43945	8	3	10	2	6	5	4	2	6	8	9	5	8	4	9	4	3	7	2	6
43946	5	7	4	5	8	1	6	1	5	1	6	6	6	10	3	7	7	7	6	2
43947	5	10	6	9	2	3	7	6	2	9	4	9	3	9	1	7	4	7	1	7
43948	8	9	2	4	9	8	4	9	6	10	8	9	2	5	10	5	8	6	3	8
43949	4	1	8	2	5	9	6	7	1	10	2	8	8	8	9	8	9	8	8	8
43950	6	1	4	8	2	5	8	2	1	9	2	9	4	9	1	8	6	7	2	7
43951	6	6	9	4	10	2	3	5	4	6	9	1	4	10	1	2	6	7	2	7
43952	10	2	1	5	1	6	10	4	3	10	4	4	8	3	8	6	9	7	7	9
43953	10	10	2	2	10	3	9	5	6	4	2	9	3	2	6	2	8	5	9	9
43954	6	2	5	8	10	5	9	10	7	3	2	7	10	1	2	9	6	6	10	3
43955	8	5	7	8	6	2	8	3	1	10	8	1	6	5	2	9	5	1	1	2
43956	5	7	6	10	4	4	3	6	4	6	5	2	1	5	8	6	7	7	3	8
43957	10	3	8	5	3	1	6	10	5	10	2	5	9	3	8	1	2	4	2	4
43958	6	2	6	2	3	6	6	10	4	10	5	6	2	4	6	3	5	9	1	4
43959	5	7	2	7	10	3	9	9	6	1	3	2	3	8	10	9	1	2	7	2
43960	10	4	6	10	9	9	7	7	9	9	8	1	5	5	8	1	7	4	1	2
43961	1	8	2	7	8	3	3	3	9	4	5	7	4	7	5	1	6	9	9	4
43962	3	10	7	10	1	2	5	8	1	3	3	1	3	2	4	3	5	7	5	5
43963	8	9	8	10	4	5	9	3	1	3	9	9	2	1	2	3	9	1	6	7
43964	5	8	1	1	10	6	10	10	7	5	9	6	2	9	6	6	8	7	8	10
43965	8	7	2	1	6	10	7	2	4	4	8	10	6	1	9	8	3	1	6	7
43966	10	2	7	6	9	10	1	2	1	5	1	7	3	5	8	8	6	7	1	2
43967	5	8	7	7	10	6	1	9	10	10	1	4	3	7	2	9	6	4	8	1
44027	4	8	7	3	2	4	7	10	7	6	8	4	5	9	1	3	8	9	1	10
44028	2	1	7	8	10	1	9	1	5	9	8	3	8	6	9	6	1	7	6	1
44029	1	3	9	4	10	1	2	10	4	7	5	5	7	2	10	6	10	6	9	2
44030	5	6	5	2	1	3	6	8	10	3	2	1	7	2	4	3	7	1	7	4
44031	2	6	2	10	7	5	1	6	2	8	1	3	4	3	1	8	7	7	6	4
44032	3	5	3	5	8	9	8	4	4	8	4	3	10	5	7	4	5	1	9	10
44033	7	1	1	4	6	1	4	10	3	4	4	1	5	2	2	7	2	3	6	4
44034	5	2	2	7	7	3	2	2	2	3	10	7	2	5	10	4	4	5	1	6
44035	1	4	3	9	1	5	10	9	3	4	10	2	7	8	10	10	9	8	3	1
44036	6	6	6	5	6	10	4	2	9	3	2	5	8	9	10	1	3	2	2	7
44037	5	5	10	5	10	9	6	7	2	5	7	8	10	3	6	2	4	6	10	3
44038	2	8	2	4	3	4	1	10	7	3	5	3	1	5	7	1	7	2	1	9
44039	1	8	10	6	6	4	6	7	1	6	9	5	10	8	5	10	10	2	7	3
44040	6	4	2	1	1	2	6	1	10	2	7	5	2	8	2	8	8	10	2	7
44041	9	4	5	4	7	10	5	8	9	9	2	3	1	2	3	8	8	3	10	9
44042	9	9	2	5	4	3	6	9	5	9	3	7	9	9	9	2	1	6	6	2
44043	9	8	8	3	4	10	3	8	6	6	7	8	4	9	7	5	4	3	3	8
44044	8	7	10	3	10	1	2	8	4	8	8	2	6	10	7	6	2	5	4	5
44045	4	4	5	7	5	6	1	2	6	2	4	4	2	2	5	9	7	6	9	3
44046	4	5	4	7	3	7	10	1	5	9	5	6	1	2	4	9	3	6	2	3
44047	3	10	3	7	1	6	6	1	3	4	4	2	7	2	8	1	10	8	5	10
44048	4	3	2	9	7	5	7	5	4	10	9	10	8	4	1	7	8	6	3	10
44107	2	5	5	9	1	6	7	8	5	9	5	10	5	2	6	8	3	6	1	6
44108	7	4	7	8	9	1	9	2	2	10	4	1	6	10	3	1	4	10	9	1
44109	7	1	3	4	9	3	10	10	6	8	8	8	6	8	2	5	6	6	4	9
44110	7	8	10	3	1	9	5	1	6	7	7	8	4	1	5	4	10	7	5	8
44111	5	7	5	4	8	6	1	9	2	6	5	9	7	10	6	9	6	8	1	4
44112	1	4	6	5	8	8	5	3	6	3	6	5	7	1	9	3	6	6	3	9
44113	4	7	5	10	8	2	3	5	6	7	9	6	10	5	3	7	3	1	8	1
44114	6	6	6	3	2	1	3	8	7	4	3	9	1	4	10	10	6	4	6	2
44115	8	4	5	9	4	8	7	10	10	4	2	5	7	6	5	8	5	4	9	3
44116	1	7	5	7	9	3	7	4	10	9	1	1	8	7	4	6	2	8	2	4
44117	3	5	1	7	10	2	3	5	7	9	6	6	2	8	4	2	6	3	7	10
44118	2	6	6	8	1	9	9	1	9	3	1	2	5	3	3	2	8	5	9	1
44119	9	4	10	5	3	5	7	10	8	3	8	7	8	6	6	2	8	7	1	5
44120	10	8	6	10	3	3	4	4	4	9	5	1	10	6	3	4	1	6	8	7
44121	3	6	1	6	7	5	1	1	2	9	9	9	9	4	5	8	6	7	1	8
44122	1	4	6	4	9	5	6	8	7	10	8	8	2	1	5	1	6	7	9	1
44123	5	3	10	2	3	6	10	10	6	10	9	4	10	6	6	5	7	9	9	10
44124	8	10	5	10	5	10	10	9	6	7	7	7	7	9	10	2	5	8	4	9
44125	8	8	2	3	10	5	2	9	1	10	10	5	6	2	8	1	7	3	6	2
44126	7	8	9	8	4	5	1	8	7	2	2	6	8	1	6	3	2	10	3	5
44127	9	5	4	7	10	10	3	9	3	9	3	8	9	9	10	10	5	8	10	1
44128	8	1	2	4	3	10	1	8	5	2	9	6	3	6	3	3	6	1	1	9
44189	9	9	1	6	10	1	8	7	5	7	4	10	10	10	4	7	8	10	5	8
44190	9	4	3	10	2	2	6	2	1	9	2	7	6	1	8	9	9	10	2	1
44191	6	1	3	10	4	3	1	10	2	7	3	6	5	1	4	1	4	8	10	10
44192	7	7	10	2	2	5	2	3	10	6	5	5	7	9	7	3	3	3	6	9
44193	10	7	5	4	3	7	6	7	1	3	8	8	7	10	3	4	10	6	9	8
44194	9	5	5	6	5	8	2	4	6	1	5	9	10	6	3	4	7	6	8	7
44195	3	2	5	5	5	1	8	4	5	10	10	2	8	9	10	8	4	6	5	6
44196	8	3	2	1	6	5	6	9	4	4	3	1	2	7	8	6	3	9	5	3
44197	1	8	1	9	8	4	4	2	7	1	3	7	8	8	9	9	9	5	1	5
44198	10	3	7	5	2	5	1	10	6	6	1	4	10	8	10	4	7	7	8	5
44199	6	6	8	5	10	8	3	3	10	3	7	10	8	4	4	8	1	4	8	5
44200	9	8	1	7	7	5	10	9	6	3	10	7	8	2	1	4	3	3	3	9
44201	1	4	5	5	8	2	1	2	3	5	3	5	2	1	5	6	3	9	10	6
44202	1	6	8	10	7	6	9	9	8	3	8	10	9	3	3	8	7	10	6	2
44203	2	1	9	1	6	3	8	10	6	4	2	10	10	6	6	5	4	6	4	6
44204	1	10	1	4	5	5	6	4	1	1	7	4	8	4	9	4	4	1	8	8
44205	2	3	5	9	9	4	8	8	3	9	3	6	7	9	1	4	8	6	5	4
44206	8	5	5	9	2	10	4	1	1	3	2	5	6	1	5	6	8	1	4	4
44207	5	2	3	1	8	5	1	1	9	8	6	6	5	2	1	1	4	4	9	6
44208	5	7	5	1	6	6	2	8	2	4	2	7	1	3	5	1	6	1	5	6
44209	1	1	4	9	9	10	8	2	6	7	1	2	5	2	8	10	7	4	5	2
44210	9	7	7	6	1	4	4	4	4	4	4	5	8	6	10	3	4	5	9	1
44270	9	10	3	6	8	7	5	3	6	9	4	2	7	4	5	4	8	4	9	8
44271	3	3	3	8	3	3	1	2	7	5	4	10	9	2	9	1	10	3	3	6
44272	7	8	1	2	2	8	4	2	2	1	9	1	1	10	5	7	7	5	6	9
44273	8	10	3	7	3	5	4	8	6	1	7	2	9	9	1	7	9	8	8	4
44274	8	6	4	8	2	7	9	1	8	1	3	4	1	3	7	7	8	10	5	7
44275	8	10	8	5	6	9	3	9	5	10	6	1	10	2	5	1	2	8	8	3
44276	4	4	7	5	7	6	8	2	8	9	5	5	10	5	6	1	7	2	8	6
44277	10	2	9	5	7	1	1	9	7	1	4	6	3	6	9	6	1	2	1	10
44278	9	1	6	2	4	10	8	9	9	6	9	6	5	5	6	7	7	4	8	2
44279	9	2	10	7	9	6	9	7	9	7	10	4	5	8	3	5	10	4	4	7
44280	8	10	8	6	7	2	2	2	9	3	6	7	5	10	8	10	6	4	2	8
44281	3	1	4	2	6	9	5	2	8	1	1	4	5	8	1	5	6	10	8	9
44282	3	1	1	7	7	4	5	4	9	1	4	6	7	9	1	7	7	2	4	10
44283	7	7	4	2	4	6	1	9	6	6	7	9	6	7	1	1	10	6	10	7
44284	1	3	4	5	8	1	6	3	1	2	3	8	8	6	5	6	4	4	1	10
44285	2	7	6	9	3	4	8	1	2	8	4	9	4	4	10	7	5	3	1	2
44286	9	10	2	2	8	3	1	6	6	1	2	9	1	10	5	3	3	1	7	2
44287	4	5	7	4	6	10	4	2	3	5	9	1	2	6	5	4	1	8	7	2
44288	2	6	9	10	5	5	8	2	6	6	9	5	5	6	1	6	5	8	1	5
44289	8	4	2	9	4	1	2	9	3	8	7	6	3	6	10	8	8	10	2	2
44290	6	5	1	5	9	3	8	2	7	2	4	2	7	2	8	7	6	6	9	8
44291	2	6	5	8	2	9	5	1	4	1	9	8	6	8	3	6	4	7	9	6
44292	6	1	3	10	6	7	10	3	7	3	8	1	9	7	6	4	3	5	4	10
44351	9	10	8	4	8	8	4	8	3	2	9	2	10	9	5	2	2	1	8	9
44352	8	5	4	10	8	10	4	10	10	1	9	3	7	4	10	8	2	4	3	9
44353	5	5	3	6	3	6	3	10	9	8	3	7	7	4	3	5	9	1	5	5
44354	2	5	6	3	8	8	5	7	3	7	6	9	8	10	7	7	2	3	10	3
44355	10	7	3	7	5	7	3	6	3	5	7	4	9	10	9	7	10	4	7	3
44356	10	5	2	1	6	10	6	2	8	4	8	7	5	2	2	7	3	8	1	1
44357	7	6	4	9	8	5	4	8	4	1	4	5	8	1	2	5	7	10	6	7
44358	2	6	5	1	7	3	10	4	7	2	8	10	4	2	5	5	9	5	7	2
44359	1	4	1	5	2	7	5	7	3	5	4	8	6	3	3	6	3	4	2	5
44360	9	2	6	1	5	5	6	5	6	10	3	9	1	1	8	5	6	3	7	7
44361	4	10	9	6	10	8	7	1	1	4	9	5	6	6	8	4	4	5	1	1
44362	6	2	7	3	7	7	2	1	8	7	8	2	3	2	5	5	8	4	7	10
44363	8	5	8	8	3	1	7	9	4	2	7	6	10	8	7	6	3	8	9	8
44364	9	9	8	3	4	7	7	10	4	7	4	2	6	4	9	2	1	2	7	3
44365	2	3	9	4	3	1	9	4	6	1	8	8	9	1	3	1	6	2	8	5
44366	1	3	2	7	5	5	3	9	1	1	9	2	7	10	5	8	2	6	6	8
44367	10	9	10	4	6	2	1	10	5	6	1	2	4	2	2	2	9	6	7	9
44368	4	1	6	6	9	8	1	6	5	3	2	5	4	2	6	4	9	5	10	6
44369	5	10	1	8	10	4	10	3	4	8	1	4	3	2	7	3	5	7	8	10
44370	10	10	10	5	7	4	3	8	5	5	3	2	8	3	5	9	2	10	1	7
44371	6	8	7	2	3	10	4	10	8	9	10	10	6	8	3	10	9	4	4	5
44372	2	3	4	8	7	10	3	9	7	2	5	9	9	4	2	9	9	1	1	10
44432	5	9	8	1	7	3	10	7	3	2	5	2	2	8	9	3	5	7	3	5
44433	7	2	8	3	2	7	6	8	8	9	9	4	9	1	3	4	2	3	10	1
44434	5	3	1	10	4	10	7	2	1	8	5	3	8	6	2	4	1	8	6	3
44435	9	2	3	3	6	4	7	6	1	1	8	2	6	1	7	1	6	5	5	4
44436	9	4	5	3	5	8	3	2	3	5	8	4	3	1	3	6	3	6	7	9
44437	1	9	1	10	1	10	8	7	8	1	1	4	7	1	7	3	6	1	8	2
44438	7	5	6	4	6	5	2	10	3	9	9	6	10	4	7	10	1	1	8	3
44439	6	1	4	1	7	6	8	7	5	4	7	9	1	5	6	1	3	8	6	8
44440	10	3	3	5	2	2	10	8	10	4	9	9	9	5	2	3	9	6	1	3
44441	4	3	10	9	1	2	7	5	4	6	3	5	2	1	10	9	1	5	4	5
44442	6	2	10	3	6	6	8	5	10	2	10	2	3	5	7	1	3	4	9	6
44443	7	7	5	3	6	10	8	4	10	8	1	4	8	7	8	5	5	9	7	4
44444	8	3	9	10	6	7	3	5	8	9	5	1	10	6	7	10	10	2	8	9
44445	9	8	5	1	3	6	9	8	1	5	3	1	9	3	9	8	7	6	6	1
44446	10	7	3	3	5	2	9	1	6	7	10	5	10	9	3	9	9	2	5	10
44447	3	10	9	1	1	6	7	9	10	7	4	4	6	1	1	6	6	3	6	4
44448	7	5	1	6	9	8	7	10	9	7	1	8	1	7	6	6	2	5	2	2
44449	3	2	8	5	4	2	5	8	8	9	6	8	1	9	4	10	2	9	7	8
44450	1	5	2	4	1	7	7	4	2	1	8	10	10	5	9	8	4	8	8	2
44451	1	4	1	5	6	1	2	1	2	6	2	1	6	3	10	2	9	7	7	10
44452	6	8	6	8	6	8	7	4	9	3	4	2	1	4	1	10	10	1	5	1
44453	4	8	3	10	8	10	1	8	6	9	6	10	8	9	8	3	5	10	10	10
44454	4	7	5	1	5	1	5	8	10	8	1	7	7	1	9	10	10	7	4	10
44514	3	8	2	3	5	7	8	4	1	7	9	4	8	4	6	1	10	4	10	7
44515	5	3	7	3	1	9	10	1	5	1	3	2	7	4	7	7	7	4	2	4
44516	9	10	8	6	6	8	4	4	3	2	8	5	3	2	5	1	5	9	6	2
44517	5	6	3	3	8	6	7	6	10	3	10	6	1	4	7	5	5	4	9	3
44518	4	6	4	3	1	2	9	10	3	1	4	4	10	1	6	7	9	1	9	2
44519	5	9	3	5	4	8	8	5	1	6	7	10	5	8	3	5	10	1	3	1
44520	4	1	4	6	1	10	2	9	8	6	2	5	5	3	3	1	6	6	2	7
44521	4	2	10	5	3	1	7	7	5	8	2	2	3	5	6	6	9	5	2	6
44522	10	10	9	4	10	9	6	10	1	2	4	7	3	6	7	1	5	2	6	6
44523	1	8	9	9	10	4	6	9	3	10	9	6	8	9	10	10	6	10	9	8
44524	7	10	9	7	2	4	4	9	10	1	1	6	4	6	8	5	2	8	7	9
44525	3	2	10	6	10	5	9	4	7	4	8	5	8	4	1	6	6	3	5	3
44526	7	8	2	8	3	8	4	4	4	9	8	7	1	9	9	4	3	10	8	3
44527	1	3	8	1	6	9	5	6	8	8	1	9	3	5	8	5	5	7	9	3
44528	4	7	1	9	9	7	10	6	6	9	5	3	1	1	10	3	9	2	7	3
44529	6	1	7	6	5	9	1	2	8	6	7	1	9	7	4	1	2	5	10	7
44530	1	7	7	8	6	9	5	9	3	4	2	8	10	7	4	6	8	8	2	7
44531	5	3	8	3	8	3	10	9	2	7	7	3	6	2	7	10	5	2	8	8
44532	6	8	2	7	1	10	10	7	1	10	1	3	7	7	8	5	9	6	10	4
44533	1	7	7	1	8	4	3	2	4	1	10	6	2	3	6	5	2	2	10	5
44534	5	7	1	7	1	1	5	7	10	4	5	3	7	2	6	8	4	4	10	1
44535	3	4	3	8	3	3	2	1	6	10	2	4	8	10	5	2	6	2	3	1
44594	5	9	10	6	6	10	1	4	5	4	10	9	5	7	4	2	8	6	10	5
44595	10	9	1	2	3	6	8	4	4	10	9	10	3	5	4	6	8	1	2	7
44596	2	9	2	4	8	3	9	8	2	9	9	6	1	5	8	9	8	2	10	7
44597	10	2	7	6	7	9	3	4	10	6	4	3	6	3	3	6	5	5	4	3
44598	8	4	4	9	4	1	5	3	9	3	5	10	10	10	5	7	4	1	10	2
44599	9	10	2	4	5	1	4	3	5	4	3	1	3	9	2	7	9	4	4	2
44600	3	3	7	7	4	3	7	7	10	5	9	7	6	4	5	10	6	7	7	4
44601	1	4	6	1	3	6	2	2	9	3	7	2	4	3	10	5	1	7	5	8
44602	3	5	1	6	7	9	8	5	8	10	8	6	5	2	1	2	3	7	9	2
44603	7	1	8	3	8	5	2	8	3	1	2	9	9	1	2	7	6	10	10	2
44604	5	6	6	7	6	4	8	4	9	5	7	9	4	9	10	9	8	5	4	4
44605	5	1	7	10	9	1	9	3	1	6	9	8	4	1	10	1	3	6	4	9
44606	7	6	8	9	6	5	5	7	1	1	4	8	10	1	4	5	8	3	3	4
44607	5	10	3	5	9	2	2	9	5	3	4	3	8	9	4	1	9	4	8	6
44608	3	6	5	5	2	9	5	9	1	7	3	2	10	3	6	9	4	3	2	6
44609	7	7	6	8	8	7	3	7	5	6	2	1	9	2	8	6	10	9	3	2
44610	4	2	9	1	4	7	7	2	10	5	6	1	7	9	5	5	9	1	10	10
44611	6	5	6	4	10	9	9	4	10	4	3	5	9	5	10	2	10	8	9	1
44612	4	3	8	3	7	6	5	6	5	8	5	9	6	4	1	7	2	9	9	8
44613	9	3	4	4	1	7	5	5	4	1	9	10	4	3	10	8	7	6	5	6
44614	7	7	1	1	10	10	5	8	10	9	6	6	2	3	6	1	8	6	2	4
44615	6	6	2	7	10	10	1	7	6	6	4	5	5	8	3	3	7	10	1	7
44616	8	4	1	7	1	8	9	8	1	4	7	5	6	10	8	10	3	9	4	6
44676	9	6	2	10	3	7	7	6	10	9	1	1	9	3	8	2	1	9	5	10
44677	10	4	7	4	4	10	3	7	6	6	6	5	3	6	5	8	7	7	10	8
44678	9	5	9	8	8	8	10	3	2	1	6	6	1	8	1	4	2	3	2	4
44679	7	3	7	7	3	2	10	3	5	2	8	4	5	8	9	9	5	9	10	5
44680	8	4	5	2	9	6	7	8	7	8	4	5	1	5	1	2	5	8	8	4
44681	7	9	5	2	2	10	6	2	9	9	9	4	9	4	4	6	2	8	6	6
44682	9	1	3	5	1	6	7	5	4	9	1	6	1	8	8	9	5	5	6	4
44683	7	7	8	9	8	1	9	10	1	6	4	5	5	10	5	8	4	5	7	1
44684	3	7	7	7	2	6	3	6	8	10	1	8	8	7	3	3	1	8	5	1
44685	6	2	7	8	3	1	1	9	5	7	9	1	10	4	8	9	7	1	7	8
44686	5	4	8	2	6	4	2	7	5	5	9	3	6	4	4	7	3	8	7	1
44687	2	10	2	6	9	2	9	4	2	5	8	3	4	4	2	7	5	5	8	5
44688	7	5	3	4	1	10	10	5	4	8	10	8	9	6	3	6	3	2	6	8
44689	2	5	9	5	7	9	6	4	3	2	2	8	10	9	3	6	10	1	5	1
44690	8	2	7	9	5	8	4	6	8	5	4	6	1	6	10	7	3	3	3	1
44691	9	3	4	5	1	2	8	5	4	10	2	9	5	6	1	8	2	3	9	5
44692	4	2	9	9	8	8	7	1	8	2	3	8	1	6	10	2	5	4	10	6
44693	1	3	5	9	6	3	5	6	10	5	8	2	8	2	8	4	9	10	2	2
44694	2	3	8	2	2	2	7	5	5	8	7	5	2	6	3	6	9	1	5	6
44695	6	2	6	3	10	4	4	9	8	3	4	8	10	8	10	9	5	4	2	8
44696	6	6	5	4	4	1	7	3	5	9	9	10	10	7	4	3	1	9	10	3
44697	6	5	5	4	6	8	10	3	5	3	8	1	5	8	10	10	5	2	10	8
44757	10	4	8	7	1	1	9	9	1	4	10	4	1	4	3	10	3	3	5	1
44758	3	4	5	3	8	3	5	3	10	6	3	6	7	9	2	1	4	3	9	1
44759	10	7	3	4	7	1	6	7	4	6	7	1	1	1	1	7	8	10	3	10
44760	3	4	7	9	6	7	7	10	2	7	5	1	5	5	1	10	7	4	6	5
44761	2	3	5	6	9	3	9	2	6	1	1	7	10	4	3	10	4	5	4	9
44762	7	10	3	10	3	4	8	5	4	9	9	7	4	1	9	6	3	10	9	10
44763	6	9	8	5	9	8	1	9	6	4	10	1	8	6	7	9	3	10	1	7
44764	9	1	1	4	1	1	5	3	7	6	9	7	10	5	10	9	4	10	9	7
44765	5	1	10	1	2	4	6	4	6	10	2	1	4	5	6	10	2	7	8	5
44766	6	8	9	5	2	6	4	8	9	6	10	6	4	9	4	2	5	2	3	4
44767	6	5	8	2	2	5	9	7	4	9	4	1	6	5	1	3	6	6	1	2
44768	4	6	7	10	2	2	4	6	4	3	2	8	10	8	6	2	10	6	6	5
44769	2	10	4	9	9	2	1	10	3	9	6	2	5	5	4	3	7	5	10	9
44770	2	10	2	9	6	10	5	5	6	6	9	2	4	3	5	3	9	4	3	5
44771	9	3	3	1	2	5	6	1	10	2	7	5	2	4	10	2	5	5	9	4
44772	9	4	5	5	4	4	3	1	10	3	4	2	7	3	5	5	8	3	2	9
44773	4	7	4	5	5	10	5	1	10	10	3	5	7	9	5	6	7	6	7	6
44774	4	8	5	3	9	9	1	8	6	10	9	6	1	7	1	6	6	1	9	9
44775	5	7	7	7	10	4	2	3	3	9	3	6	6	9	1	9	6	2	3	9
44776	7	4	8	2	7	3	2	8	7	10	9	6	2	3	3	7	8	4	1	3
44777	7	4	3	4	4	6	6	5	3	8	2	6	2	10	2	10	10	9	1	7
44778	9	7	10	6	5	4	2	6	6	10	2	5	5	3	8	4	10	5	9	10
44779	2	7	9	2	9	7	8	6	1	4	10	3	10	5	5	4	6	1	2	6
44838	2	5	1	2	10	10	9	6	1	9	1	1	7	9	1	2	5	6	7	5
44839	9	6	5	9	1	2	4	6	9	5	6	6	5	6	3	1	5	5	2	5
44840	5	7	4	9	5	7	2	2	9	5	1	7	9	5	9	7	7	5	2	2
44841	9	10	1	10	5	3	3	6	1	7	2	7	3	1	2	3	10	5	10	9
44842	2	2	4	3	9	8	7	1	8	9	2	7	6	10	1	3	3	9	10	9
44843	3	9	1	4	3	3	10	1	10	10	2	7	9	7	2	10	4	9	10	5
44844	2	6	3	2	10	5	7	6	2	4	8	5	1	7	1	6	3	1	8	6
44845	3	6	9	7	3	2	10	5	4	1	2	3	4	10	7	7	4	9	1	9
44846	3	5	9	9	5	2	9	10	2	2	7	1	10	5	10	2	5	4	3	4
44847	8	6	1	9	10	8	3	10	1	6	9	5	9	9	5	4	10	7	8	5
44848	10	3	2	6	4	1	8	5	6	7	2	5	10	5	6	8	4	5	5	7
44849	4	8	2	3	10	9	3	3	4	5	8	5	8	6	9	10	8	8	1	10
44850	9	4	2	7	4	3	9	4	10	2	5	1	4	4	1	10	5	9	3	8
44851	6	1	3	7	5	3	7	3	5	4	2	8	6	2	3	7	9	7	7	2
44852	4	9	4	9	10	3	7	9	8	7	8	8	7	9	8	1	8	5	2	6
44853	5	1	10	1	6	9	10	1	3	4	6	9	5	7	6	10	9	9	10	2
44854	1	8	3	2	7	5	7	8	10	10	4	8	5	6	6	5	10	3	10	9
44855	4	7	2	6	3	10	10	4	4	2	9	3	6	2	5	10	5	8	1	3
44856	6	10	4	6	3	7	7	2	7	7	1	3	7	9	1	2	5	2	10	2
44857	8	7	4	6	4	3	7	6	3	4	8	5	5	8	10	1	2	5	3	1
44858	9	4	10	8	2	6	2	9	2	9	8	7	5	10	8	8	8	10	10	10
44859	2	10	2	7	3	6	10	1	3	10	6	1	2	9	3	5	10	7	10	8
44919	6	2	1	7	10	3	10	7	10	8	8	2	2	1	2	6	3	2	8	6
44920	6	2	8	10	10	8	1	3	8	5	8	2	8	2	6	3	7	10	1	2
44921	1	5	4	10	5	1	8	6	9	9	1	7	10	7	6	8	4	6	1	5
44922	6	4	2	5	9	2	8	10	7	1	1	10	6	1	4	4	3	9	10	1
44923	6	10	5	5	6	2	6	2	3	9	4	7	9	9	10	1	1	6	2	7
44924	1	4	2	1	5	5	2	3	2	1	5	9	10	10	5	6	5	1	7	3
44925	3	7	2	4	7	10	1	6	5	2	2	10	1	4	2	9	1	10	2	7
44926	5	7	9	8	4	1	2	6	7	6	1	7	6	8	10	6	6	6	5	8
44927	4	8	4	6	9	6	7	5	10	3	8	4	2	2	10	4	4	8	2	6
44928	4	6	10	4	2	1	4	4	10	3	1	3	3	5	4	8	8	1	9	9
44929	7	8	5	7	9	7	7	1	8	10	8	2	9	7	8	2	2	3	3	4
